index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Eta
4801,12098713,1,87130,Absent,54,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1,9,24,0.95,36.0,1.0,44.0,0.0,0.5625,,,,,,,10,0.8
4803,12098713,2,87130,Absent,54,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1,9,48,0.95,36.0,1.0,44.0,0.0,0.5625,,0.95,1.0,0.0,8,,10,0.8
4809,12098713,5,87130,Absent,54,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1,9,-72,0.95,36.0,1.0,44.0,0.0,0.5625,,0.95,1.0,0.0,8,,10,0.8
4813,12098713,7,87130,Absent,54,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1,9,-120,0.95,36.0,1.0,44.0,0.0,0.5625,,0.95,1.0,0.0,8,,10,0.8
4819,12098713,10,87130,Absent,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,29,3,Unicorn_Absent,-1,-1,9,-29,0.98125,21.0,0.26666666666666666,32.0,0.0,0.453125,,0.95,1.0,0.0,8,,10,0.8
4833,12098713,17,87130,Absent,42,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1,9,63,0.89375,29.0,0.21951219512195122,54.0,0.0,0.578125,,0.98125,0.26666666666666666,0.0,3,,10,0.8
4835,12098713,18,87130,Absent,42,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1,9,78,0.89375,29.0,1.0,54.0,0.0,0.578125,,0.89375,0.21951219512195122,0.0,17,,10,0.8
4837,12098713,19,87130,Absent,42,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1,9,93,0.89375,29.0,1.0,54.0,0.0,0.578125,,0.89375,1.0,0.0,17,,10,0.8
4839,12098713,20,87130,Absent,42,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1,9,108,0.89375,29.0,1.0,54.0,0.15555555555555556,0.578125,,0.89375,1.0,0.0,17,,10,0.8
4843,12098713,22,87130,Absent,42,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1,9,151,0.89375,29.0,1.0,54.0,0.15555555555555556,0.578125,,0.89375,1.0,0.15555555555555556,17,,10,0.8
4845,12098713,23,87130,Absent,42,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1,9,166,0.89375,29.0,1.0,54.0,0.09951219512195122,0.578125,,0.89375,1.0,0.15555555555555556,17,,10,0.8
4849,12098713,25,87130,Absent,42,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1,9,100,0.89375,29.0,1.0,54.0,0.09951219512195122,0.578125,,0.89375,1.0,0.09951219512195122,17,,10,0.8
4855,12098713,28,87130,Absent,60,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,11,21,Unicorn_Absent,-1,-1,9,157,0.86875,35.0,0.28,56.0,0.0,0.546875,,0.89375,1.0,0.09951219512195122,17,,10,0.8
4859,12098713,30,87130,Absent,60,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,11,21,Unicorn_Absent,-1,-1,9,188,0.86875,35.0,1.0,56.0,0.0,0.546875,,0.86875,0.28,0.0,21,,10,0.8
4863,12098713,32,87130,Absent,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1,9,245,0.95625,17.0,0.15555555555555556,33.0,0.0,0.40625,,0.86875,1.0,0.0,21,,10,0.8
4865,12098713,33,87130,Absent,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1,9,270,0.95625,17.0,1.0,33.0,0.0,0.40625,,0.95625,0.15555555555555556,0.0,7,,10,0.8
4867,12098713,34,87130,Absent,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1,9,295,0.95625,17.0,1.0,33.0,0.0,0.40625,,0.95625,1.0,0.0,7,,10,0.8
4875,12098713,38,87130,Absent,30,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,25,7,Unicorn_Absent,-1,-1,9,210,0.95625,24.0,0.1388888888888889,36.0,0.0,0.453125,,0.95625,1.0,0.0,7,,10,0.8
4879,12098713,40,87130,Absent,30,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,25,7,Unicorn_Absent,-1,-1,9,164,0.95625,24.0,1.0,36.0,0.0,0.453125,,0.95625,0.1388888888888889,0.0,7,,10,0.8
4883,12098713,42,87130,Absent,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,30,2,Unicorn_Absent,-1,-1,9,225,0.9875,12.0,0.16129032258064516,16.0,0.0,0.21875,,0.95625,1.0,0.0,7,,10,0.8
4889,12098713,45,87130,Absent,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,213,0.98125,4.0,0.06666666666666667,42.0,0.0,0.609375,,0.9875,0.16129032258064516,0.0,2,,10,0.8
4899,12098713,50,87130,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,80,0.99375,4.0,0.0,17.0,0.0,0.25,,0.98125,0.06666666666666667,0.0,3,,10,0.8
4903,12098713,52,87130,Absent,31,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,135,0.94375,23.0,0.038461538461538464,35.0,0.0,0.40625,,0.99375,0.0,0.0,1,,10,0.8
4905,12098713,53,87130,Absent,31,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,158,0.94375,23.0,1.0,35.0,0.0,0.40625,,0.94375,0.038461538461538464,0.0,9,,10,0.8
4907,12098713,54,87130,Absent,31,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,181,0.94375,23.0,1.0,35.0,0.72,0.40625,,0.94375,1.0,0.0,9,,10,0.8
4909,12098713,55,87130,Absent,31,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,204,0.94375,23.0,1.0,35.0,0.72,0.40625,,0.94375,1.0,0.72,9,,10,0.8
4911,12098713,56,87130,Absent,31,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,227,0.94375,23.0,1.0,35.0,0.0,0.40625,,0.94375,1.0,0.72,9,,10,0.8
4913,12098713,57,87130,Absent,31,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,250,0.94375,23.0,1.0,35.0,0.0,0.40625,,0.94375,1.0,0.0,9,,10,0.8
4917,12098713,59,87130,Absent,31,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,200,0.94375,23.0,1.0,35.0,0.1189542483660131,0.40625,,0.94375,1.0,0.0,9,,10,0.8
4800,12098713,1,120960,Absent,18,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,24,8,Unicorn_Absent,-1,-1,0,24,0.95,16.0,1.0,44.0,0.1189542483660131,0.5625,RS,,,,,,10,0.8
4802,12098713,2,120960,Absent,18,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,24,8,Unicorn_Absent,-1,-1,0,48,0.95,16.0,1.0,44.0,0.0,0.5625,RS,0.95,1.0,0.1189542483660131,8,RS,10,0.8
4808,12098713,5,120960,Absent,18,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,24,8,Unicorn_Absent,-1,-1,0,-72,0.95,16.0,1.0,44.0,0.0,0.5625,RS,0.95,1.0,0.0,8,RS,10,0.8
4812,12098713,7,120960,Absent,18,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,24,8,Unicorn_Absent,-1,-1,0,-120,0.95,16.0,1.0,44.0,0.0,0.5625,RS,0.95,1.0,0.0,8,RS,10,0.8
4818,12098713,10,120960,Absent,15,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,29,3,Unicorn_Absent,-1,-1,0,-29,0.98125,14.0,0.1111111111111111,32.0,0.0,0.453125,RS,0.95,1.0,0.0,8,RS,10,0.8
4832,12098713,17,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1,0,63,0.89375,42.0,0.12,54.0,0.03362573099415206,0.578125,RS,0.98125,0.1111111111111111,0.0,3,RS,10,0.8
4834,12098713,18,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1,0,78,0.89375,42.0,1.0,54.0,0.03362573099415206,0.578125,RS,0.89375,0.12,0.03362573099415206,17,RS,10,0.8
4836,12098713,19,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1,0,93,0.89375,42.0,1.0,54.0,0.0,0.578125,RS,0.89375,1.0,0.03362573099415206,17,RS,10,0.8
4838,12098713,20,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1,0,108,0.89375,42.0,1.0,54.0,0.0,0.578125,RS,0.89375,1.0,0.0,17,RS,10,0.8
4842,12098713,22,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1,0,151,0.89375,42.0,1.0,54.0,0.024926686217008803,0.578125,RS,0.89375,1.0,0.0,17,RS,10,0.8
4844,12098713,23,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1,0,166,0.89375,42.0,1.0,54.0,0.024926686217008803,0.578125,RS,0.89375,1.0,0.024926686217008803,17,RS,10,0.8
4848,12098713,25,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1,0,100,0.89375,42.0,1.0,54.0,0.052380952380952375,0.578125,RS,0.89375,1.0,0.024926686217008803,17,RS,10,0.8
4854,12098713,28,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,11,21,Unicorn_Absent,-1,-1,0,157,0.86875,42.0,1.0,56.0,0.052380952380952375,0.546875,RS,0.89375,1.0,0.052380952380952375,17,RS,10,0.8
4858,12098713,30,120960,Absent,62,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,11,21,Unicorn_Absent,-1,-1,0,188,0.86875,42.0,1.0,56.0,0.2222222222222222,0.546875,RS,0.86875,1.0,0.052380952380952375,21,RS,10,0.8
4862,12098713,32,120960,Absent,32,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,25,7,Unicorn_Absent,-1,-1,0,245,0.95625,23.0,0.27450980392156865,33.0,0.2222222222222222,0.40625,RS,0.86875,1.0,0.2222222222222222,21,RS,10,0.8
4864,12098713,33,120960,Absent,32,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,25,7,Unicorn_Absent,-1,-1,0,270,0.95625,23.0,1.0,33.0,0.16843501326259946,0.40625,RS,0.95625,0.27450980392156865,0.2222222222222222,7,RS,10,0.8
4866,12098713,34,120960,Absent,32,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,25,7,Unicorn_Absent,-1,-1,0,295,0.95625,23.0,1.0,33.0,0.16843501326259946,0.40625,RS,0.95625,1.0,0.16843501326259946,7,RS,10,0.8
4874,12098713,38,120960,Absent,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,25,7,Unicorn_Absent,-1,-1,0,210,0.95625,19.0,0.10526315789473684,36.0,0.0,0.453125,RS,0.95625,1.0,0.16843501326259946,7,RS,10,0.8
4878,12098713,40,120960,Absent,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,25,7,Unicorn_Absent,-1,-1,0,164,0.95625,19.0,1.0,36.0,0.0,0.453125,RS,0.95625,0.10526315789473684,0.0,7,RS,10,0.8
4882,12098713,42,120960,Absent,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,0,225,0.9875,6.0,0.13636363636363635,16.0,0.0,0.21875,RS,0.95625,1.0,0.0,7,RS,10,0.8
4888,12098713,45,120960,Absent,61,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,29,3,Unicorn_Absent,-1,-1,0,213,0.98125,41.0,0.11904761904761904,42.0,0.0,0.609375,RS,0.9875,0.13636363636363635,0.0,2,RS,10,0.8
4898,12098713,50,120960,Absent,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,80,0.99375,14.0,0.2222222222222222,17.0,0.0,0.25,RS,0.98125,0.11904761904761904,0.0,3,RS,10,0.8
4902,12098713,52,120960,Absent,25,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,135,0.94375,21.0,0.20689655172413793,35.0,0.0,0.40625,RS,0.99375,0.2222222222222222,0.0,1,RS,10,0.8
4904,12098713,53,120960,Absent,25,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,158,0.94375,21.0,1.0,35.0,0.0,0.40625,RS,0.94375,0.20689655172413793,0.0,9,RS,10,0.8
4906,12098713,54,120960,Absent,25,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,181,0.94375,21.0,1.0,35.0,0.0,0.40625,RS,0.94375,1.0,0.0,9,RS,10,0.8
4908,12098713,55,120960,Absent,25,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,204,0.94375,21.0,1.0,35.0,0.0,0.40625,RS,0.94375,1.0,0.0,9,RS,10,0.8
4910,12098713,56,120960,Absent,25,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,227,0.94375,21.0,1.0,35.0,0.0,0.40625,RS,0.94375,1.0,0.0,9,RS,10,0.8
4912,12098713,57,120960,Absent,25,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,250,0.94375,21.0,1.0,35.0,0.0,0.40625,RS,0.94375,1.0,0.0,9,RS,10,0.8
4916,12098713,59,120960,Absent,25,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,200,0.94375,21.0,1.0,35.0,0.0,0.40625,RS,0.94375,1.0,0.0,9,RS,10,0.8
3252,12913226,7,129190,Absent,44,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,18,14,Unicorn_Absent,-1,-1,0,67,0.9125,33.0,1.0,46.0,0.0,0.5,RS,,,,,,10,0.8
3256,12913226,9,129190,Absent,44,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,18,14,Unicorn_Absent,-1,-1,0,7,0.9125,33.0,1.0,46.0,0.0,0.5,RS,0.9125,1.0,0.0,14,RS,10,0.8
