level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Alpha
1010,2088,13574949,25,135754,Absent,41,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,-59,0.9375,29.0,0.24390243902439024,36.0,0.0,0.40625,RS,0.18818508442027443,0.93125,0.30434782608695654,0.0,11,0.22999588864622464,0.025,0
1012,2092,13574949,27,135754,Absent,41,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,15,17,Unicorn_Absent,-1,-1.0,0,-35,0.89375,29.0,1.0,47.0,0.0,0.46875,RS,0.18818508442027443,0.9375,0.24390243902439024,0.0,10,0.18818508442027443,0.025,0
1014,2096,13574949,29,135754,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,3,2,0.86875,32.0,0.2708333333333333,46.0,0.765625,0.390625,DOWN,0.17389813739634405,0.89375,1.0,0.0,17,0.18818508442027443,0.025,0
1016,2102,13574949,32,135754,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,2,1.0,0.0,0.0,11.0,0.765625,0.171875,NOTHING,0.6542510918525355,0.86875,0.2708333333333333,0.765625,21,0.17389813739634405,0.025,0
1018,2104,13574949,33,135754,Absent,34,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,26,0.95,23.0,0.0,35.0,0.18181818181818182,0.421875,RS,0.22999588864622464,1.0,0.0,0.765625,0,0.6542510918525355,0.025,0
1020,2110,13574949,36,135754,Absent,34,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,3,0.95,23.0,1.0,35.0,0.18181818181818182,0.421875,RS,0.22999588864622464,0.95,0.0,0.18181818181818182,8,0.22999588864622464,0.025,0
1022,2114,13574949,38,135754,Absent,59,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,30,2,Unicorn_Absent,-1,-1.0,0,61,0.9875,34.0,0.26666666666666666,35.0,0.3877551020408163,0.515625,RS,0.17846392590418705,0.95,1.0,0.18181818181818182,8,0.22999588864622464,0.025,0
1024,2116,13574949,39,135754,Absent,35,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,18,14,Unicorn_Absent,-1,-1.0,0,79,0.9125,28.0,0.34782608695652173,46.0,0.3877551020408163,0.5,RS,0.19878142154087985,0.9875,0.26666666666666666,0.3877551020408163,2,0.17846392590418705,0.025,0
1026,2118,13574949,40,135754,Absent,35,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,18,14,Unicorn_Absent,-1,-1.0,0,97,0.9125,28.0,1.0,46.0,0.07863089731729878,0.5,RS,0.19878142154087985,0.9125,0.34782608695652173,0.3877551020408163,14,0.19878142154087985,0.025,0
1028,2124,13574949,43,135754,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,7,57,0.9,36.0,0.28,52.0,0.07863089731729878,0.5625,IN,0.15734346296411772,0.9125,1.0,0.07863089731729878,14,0.19878142154087985,0.025,0
1030,2138,13574949,50,135754,Absent,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30,2,Unicorn_Absent,-1,-1.0,0,53,0.9875,8.0,0.1282051282051282,29.0,0.10753880266075388,0.421875,RS,0.40656965974059917,0.9,0.28,0.07863089731729878,16,0.15734346296411772,0.025,0
1032,2140,13574949,51,135754,Absent,52,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,-2,34,Unicorn_Absent,-1,-1.0,0,51,0.7875,34.0,0.10526315789473684,64.0,0.10753880266075388,0.46875,RS,0.17846392590418705,0.9875,0.1282051282051282,0.10753880266075388,2,0.40656965974059917,0.025,0
1034,2144,13574949,53,135754,Absent,52,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,26,6,Unicorn_Absent,-1,-1.0,0,7,0.9625,34.0,1.0,39.0,0.7619047619047619,0.515625,RS,0.17846392590418705,0.7875,0.10526315789473684,0.10753880266075388,34,0.17846392590418705,0.025,0
1036,2146,13574949,54,135754,Absent,52,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,39,1.0,34.0,1.0,34.0,0.7619047619047619,0.53125,RS,0.17846392590418705,0.9625,1.0,0.7619047619047619,6,0.17846392590418705,0.025,0
1038,2152,13574949,57,135754,Absent,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,38,0.99375,18.0,0.2682926829268293,18.0,0.7291666666666667,0.265625,RS,0.2614163880174534,1.0,1.0,0.7619047619047619,0,0.17846392590418705,0.025,0
1040,2156,13574949,59,135754,Absent,30,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,23,9,Unicorn_Absent,-1,-1.0,0,-12,0.94375,27.0,0.2857142857142857,37.0,0.7291666666666667,0.4375,RS,0.21659936976800023,0.99375,0.2682926829268293,0.7291666666666667,1,0.2614163880174534,0.025,0
991,2041,13574949,1,494927,Absent,23,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,29,0.98125,17.0,1.0,26.0,0.12195121951219512,0.359375,,0.27044955581396063,,,,,,0.025,0
993,2043,13574949,2,494927,Absent,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,51,0.9375,17.0,0.1724137931034483,43.0,0.12195121951219512,0.515625,,0.2800485757226742,0.98125,1.0,0.12195121951219512,3,0.27044955581396063,0.025,0
995,2047,13574949,4,494927,Absent,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,102,0.9375,17.0,1.0,39.0,0.19230769230769232,0.453125,,0.2800485757226742,0.9375,0.1724137931034483,0.12195121951219512,10,0.2800485757226742,0.025,0
997,2053,13574949,7,494927,Absent,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,27,5,Unicorn_Absent,-1,-1.0,9,83,0.96875,16.0,0.1,26.0,0.19230769230769232,0.328125,,0.2902735027026453,0.9375,1.0,0.19230769230769232,10,0.2800485757226742,0.025,0
999,2057,13574949,9,494927,Absent,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,27,5,Unicorn_Absent,-1,-1.0,9,41,0.96875,16.0,1.0,26.0,0.0,0.328125,,0.2902735027026453,0.96875,0.1,0.19230769230769232,5,0.2902735027026453,0.025,0
1001,2059,13574949,10,494927,Absent,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,27,5,Unicorn_Absent,-1,-1.0,9,68,0.96875,16.0,1.0,26.0,0.0,0.328125,,0.2902735027026453,0.96875,1.0,0.0,5,0.2902735027026453,0.025,0
1003,2061,13574949,11,494927,Absent,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,16,16,Unicorn_Absent,-1,-1.0,9,84,0.9,16.0,1.0,64.0,0.26666666666666666,0.75,,0.2902735027026453,0.96875,1.0,0.0,5,0.2902735027026453,0.025,0
1005,2067,13574949,14,494927,Absent,49,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,74,1.0,36.0,0.18181818181818182,36.0,0.26666666666666666,0.5625,,0.16951329224194475,0.9,1.0,0.26666666666666666,16,0.2902735027026453,0.025,0
1007,2071,13574949,16,494927,Absent,50,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,14,18,Unicorn_Absent,-1,-1.0,9,6,0.8875,32.0,0.3877551020408163,52.0,0.31841432225063937,0.53125,,0.17846392590418705,1.0,0.18181818181818182,0.26666666666666666,0,0.16951329224194475,0.025,0
1009,2077,13574949,19,494927,Absent,40,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,21,11,Unicorn_Absent,-1,-1.0,9,-26,0.93125,33.0,0.3829787234042553,44.0,0.31841432225063937,0.515625,,0.18322208643830706,0.8875,0.3877551020408163,0.31841432225063937,18,0.17846392590418705,0.025,0
1011,2089,13574949,25,494927,Absent,20,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,-59,0.9375,17.0,0.13636363636363635,36.0,0.0,0.40625,,0.27044955581396063,0.93125,0.3829787234042553,0.31841432225063937,11,0.18322208643830706,0.025,0
1013,2093,13574949,27,494927,Absent,44,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,15,17,Unicorn_Absent,-1,-1.0,9,-35,0.89375,35.0,0.23809523809523808,47.0,0.0,0.46875,,0.16529888822158656,0.9375,0.13636363636363635,0.0,10,0.27044955581396063,0.025,0
1015,2097,13574949,29,494927,Absent,44,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,11,21,Unicorn_Absent,-1,-1.0,9,2,0.86875,35.0,1.0,46.0,0.72,0.390625,,0.16529888822158656,0.89375,0.23809523809523808,0.0,17,0.16529888822158656,0.025,0
1017,2103,13574949,32,494927,Absent,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,32,0,Unicorn_Absent,-1,-1.0,9,2,1.0,11.0,0.12195121951219512,11.0,0.72,0.171875,,0.3390304398248439,0.86875,1.0,0.72,21,0.16529888822158656,0.025,0
1019,2105,13574949,33,494927,Absent,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,9,26,0.95,20.0,0.19230769230769232,35.0,0.18131868131868134,0.421875,,0.24484627166971443,1.0,0.12195121951219512,0.72,0,0.3390304398248439,0.025,0
1021,2111,13574949,36,494927,Absent,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,9,3,0.95,20.0,1.0,35.0,0.18131868131868134,0.421875,,0.24484627166971443,0.95,0.19230769230769232,0.18131868131868134,8,0.24484627166971443,0.025,0
1023,2115,13574949,38,494927,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,61,0.9875,3.0,0.0,35.0,0.25411184210526316,0.515625,,0.5112889476777818,0.95,1.0,0.18131868131868134,8,0.24484627166971443,0.025,0
1025,2117,13574949,39,494927,Absent,44,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,18,14,Unicorn_Absent,-1,-1.0,9,79,0.9125,32.0,0.029411764705882353,46.0,0.25411184210526316,0.5,,0.17846392590418705,0.9875,0.0,0.25411184210526316,2,0.5112889476777818,0.025,0
1027,2119,13574949,40,494927,Absent,44,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,18,14,Unicorn_Absent,-1,-1.0,9,97,0.9125,32.0,1.0,46.0,0.828125,0.5,,0.17846392590418705,0.9125,0.029411764705882353,0.25411184210526316,14,0.17846392590418705,0.025,0
1029,2125,13574949,43,494927,Absent,44,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,16,16,Unicorn_Absent,-1,-1.0,9,57,0.9,32.0,1.0,52.0,0.828125,0.5625,,0.17846392590418705,0.9125,1.0,0.828125,14,0.17846392590418705,0.025,0
1031,2139,13574949,50,494927,Absent,25,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,53,0.9875,23.0,0.30952380952380953,29.0,1.0,0.421875,,0.22313016014842982,0.9,1.0,0.828125,16,0.17846392590418705,0.025,0
1033,2141,13574949,51,494927,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,34,Unicorn_Absent,-1,-1.0,1,51,0.7875,64.0,0.359375,64.0,1.0,0.46875,ALL,0.0924417853680727,0.9875,0.30952380952380953,1.0,2,0.22313016014842982,0.025,0
1035,2145,13574949,53,494927,Absent,11,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,7,0.9625,11.0,0.171875,39.0,0.2682926829268293,0.515625,,0.35372677547714554,0.7875,0.359375,1.0,34,0.0924417853680727,0.025,0
1037,2147,13574949,54,494927,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,39,1.0,0.0,0.0,34.0,0.2682926829268293,0.53125,NOTHING,0.6542510918525355,0.9625,0.171875,0.2682926829268293,6,0.35372677547714554,0.025,0
1039,2153,13574949,57,494927,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,38,0.99375,1.0,0.0,18.0,0.2857142857142857,0.265625,,0.594749338357888,1.0,0.0,0.2682926829268293,0,0.6542510918525355,0.025,0
1041,2157,13574949,59,494927,Absent,24,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,9,Unicorn_Absent,-1,-1.0,9,-12,0.94375,19.0,0.0,37.0,0.2857142857142857,0.4375,,0.2800485757226742,0.99375,0.0,0.2857142857142857,1,0.594749338357888,0.025,0
