index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1
3,10731988,4,107382,Absent,28,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,3,56,1.0,22.0,0.2682926829268293,22.0,0.2682926829268293,0.34375,,,,
4,10731988,5,107382,Absent,33,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,4,88,1.0,27.0,0.16666666666666666,27.0,0.8333333333333334,0.421875,1.0,0.2682926829268293,0.2682926829268293,0
6,10731988,7,107382,Absent,44,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,31,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,6,119,0.99375,32.0,0.3111111111111111,32.0,0.6888888888888889,0.5,1.0,0.16666666666666666,0.8333333333333334,0
10,10731988,11,107382,Absent,54,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,13,19,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,10,132,0.88125,39.0,0.36538461538461536,52.0,0.36538461538461536,0.515625,0.99375,0.3111111111111111,0.6888888888888889,0
13,10731988,14,107382,Absent,51,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,12,20,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,DOWN,13,144,0.875,35.0,0.37037037037037035,47.0,0.6296296296296297,0.421875,0.88125,0.36538461538461536,0.36538461538461536,19
14,10731988,15,107382,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,DOWN,DOWN,LEFT,14,160,0.9,32.0,0.3673469387755102,48.0,0.3673469387755102,0.5,0.875,0.37037037037037035,0.6296296296296297,20
15,10731988,16,107382,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,-21,0,Unicorn_Absent,-1,-1,5,Unicorn_Present,LEFT,LEFT,RS,15,139,0.66875,32.0,0.3333333333333333,32.0,0.3333333333333333,0.5,0.9,0.3673469387755102,0.3673469387755102,16
18,10731988,19,107382,Absent,22,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,20,12,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,DOWN,18,159,0.925,20.0,0.23809523809523808,45.0,0.23809523809523808,0.515625,0.66875,0.3333333333333333,0.3333333333333333,0
19,10731988,20,107382,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,DOWN,DOWN,DOWN,19,191,1.0,32.0,0.15555555555555556,32.0,0.15555555555555556,0.5,0.925,0.23809523809523808,0.23809523809523808,12
20,10731988,21,107382,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-64,0,Unicorn_Absent,-1,-1,3,Unicorn_Present,DOWN,DOWN,ALL,20,127,0.4,32.0,1.0,32.0,0.0,0.5,1.0,0.15555555555555556,0.15555555555555556,0
22,10731988,23,107382,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,Unicorn_Absent,ALL,ALL,NOTHING,22,127,0.8,64.0,0.5,64.0,0.5,0.5,0.4,1.0,0.0,0
23,10731988,24,107382,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,23,159,1.0,0.0,0.0,17.0,0.225,0.265625,0.8,0.5,0.5,32
25,10731988,26,107382,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,25,191,1.0,0.0,1.0,24.0,0.8611111111111112,0.375,1.0,0.0,0.225,0
26,10731988,27,107382,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,26,223,1.0,0.0,1.0,33.0,0.7608695652173914,0.515625,1.0,1.0,0.8611111111111112,0
28,10731988,29,107382,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,LEFT,28,159,0.4,0.0,1.0,37.0,0.5714285714285714,0.578125,1.0,1.0,0.7608695652173914,0
30,10731988,31,107382,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,Unicorn_Present,LEFT,LEFT,RIGHT,30,175,0.9,32.0,0.0,48.0,0.5,0.5,0.4,1.0,0.5714285714285714,0
32,10731988,33,107382,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,Unicorn_Absent,RIGHT,RIGHT,RS,32,175,0.8,32.0,0.0,64.0,0.5,0.5,0.9,0.0,0.5,16
33,10731988,34,107382,Absent,42,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,16,16,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,DOWN,33,191,0.9,30.0,0.34782608695652173,48.0,0.18342391304347827,0.5,0.8,0.0,0.5,32
37,10731988,38,107382,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,11,Unicorn_Absent,-1,-1,3,Unicorn_Absent,DOWN,DOWN,RS,37,212,0.93125,32.0,0.24,39.0,0.001904761904761909,0.4375,0.9,0.34782608695652173,0.18342391304347827,16
38,10731988,39,107382,Absent,60,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,12,20,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,DOWN,38,224,0.875,37.0,0.3269230769230769,49.0,0.1641323792486583,0.453125,0.93125,0.24,0.001904761904761909,11
39,10731988,40,107382,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1,3,Unicorn_Present,DOWN,DOWN,RS,39,249,0.95625,32.0,0.3269230769230769,38.0,0.17307692307692307,0.484375,0.875,0.3269230769230769,0.1641323792486583,20
41,10731988,42,107382,Absent,58,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,-6,38,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,DOWN,41,243,0.7625,38.0,0.2727272727272727,64.0,0.06960227272727271,0.40625,0.95625,0.3269230769230769,0.17307692307692307,7
43,10731988,44,107382,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,DOWN,DOWN,RIGHT,43,259,0.9,32.0,0.2727272727272727,45.0,0.1803977272727273,0.453125,0.7625,0.2727272727272727,0.06960227272727271,38
44,10731988,45,107382,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,21,11,Unicorn_Absent,-1,-1,6,Unicorn_Present,RIGHT,RIGHT,NOTHING,44,280,0.93125,32.0,0.3333333333333333,51.0,0.007575757575757569,0.625,0.9,0.2727272727272727,0.1803977272727273,16
50,10731988,51,107382,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,50,312,1.0,0.0,0.0,64.0,0.46875,1.0,0.93125,0.3333333333333333,0.007575757575757569,11
55,10731988,56,107382,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,55,344,1.0,0.0,1.0,64.0,0.0,1.0,1.0,0.0,0.46875,0
57,10731988,58,107382,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,57,376,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0
58,10731988,59,107382,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,NOTHING,NOTHING,,58,408,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0
63,10731988,4,198821,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,63,56,1.0,0.0,0.0,22.0,0.2682926829268293,0.34375,,,,
64,10731988,5,198821,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,64,88,1.0,0.0,1.0,27.0,0.8333333333333334,0.421875,1.0,0.0,0.2682926829268293,0
66,10731988,7,198821,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,RIGHT,66,119,0.99375,0.0,1.0,32.0,0.6888888888888889,0.5,1.0,1.0,0.8333333333333334,0
70,10731988,11,198821,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,13,19,Unicorn_Absent,-1,-1,6,Unicorn_Present,RIGHT,RIGHT,RIGHT,70,132,0.88125,32.0,0.0,52.0,0.36538461538461536,0.515625,0.99375,1.0,0.6888888888888889,0
73,10731988,14,198821,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,12,20,Unicorn_Absent,-1,-1,6,Unicorn_Absent,RIGHT,RIGHT,LEFT,73,144,0.875,32.0,1.0,47.0,0.6296296296296297,0.421875,0.88125,0.0,0.36538461538461536,19
74,10731988,15,198821,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,Unicorn_Absent,LEFT,LEFT,NOTHING,74,160,0.9,32.0,0.0,48.0,0.3673469387755102,0.5,0.875,1.0,0.6296296296296297,20
75,10731988,16,198821,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,RS,75,139,0.66875,0.0,0.0,32.0,0.3333333333333333,0.5,0.9,0.0,0.3673469387755102,16
78,10731988,19,198821,Absent,58,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,20,12,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,NOTHING,78,159,0.925,37.0,0.0,45.0,0.23809523809523808,0.515625,0.66875,0.0,0.3333333333333333,0
79,10731988,20,198821,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,79,191,1.0,0.0,0.0,32.0,0.15555555555555556,0.5,0.925,0.0,0.23809523809523808,12
80,10731988,21,198821,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,DOWN,80,127,0.4,0.0,1.0,32.0,0.0,0.5,1.0,0.0,0.15555555555555556,0
82,10731988,23,198821,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,Unicorn_Absent,DOWN,DOWN,RS,82,127,0.8,32.0,0.0,64.0,0.5,0.5,0.4,1.0,0.0,0
83,10731988,24,198821,Absent,25,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,Unicorn_Present,RS,RS,RS,83,159,1.0,17.0,0.225,17.0,0.225,0.265625,0.8,0.0,0.5,32
85,10731988,26,198821,Absent,32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,32,0,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,RS,85,191,1.0,24.0,0.1388888888888889,24.0,0.8611111111111112,0.375,1.0,0.225,0.225,0
86,10731988,27,198821,Absent,46,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,32,0,Unicorn_Absent,-1,-1,9,Unicorn_Present,RS,RS,RS,86,223,1.0,33.0,0.2391304347826087,33.0,0.7608695652173914,0.515625,1.0,0.1388888888888889,0.8611111111111112,0
88,10731988,29,198821,Absent,50,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,-64,0,Unicorn_Absent,-1,-1,9,Unicorn_Present,RS,RS,DOWN,88,159,0.4,37.0,0.42857142857142855,37.0,0.5714285714285714,0.578125,1.0,0.2391304347826087,0.7608695652173914,0
90,10731988,31,198821,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Present,DOWN,DOWN,ALL,90,175,0.9,32.0,0.5,48.0,0.5,0.5,0.4,0.42857142857142855,0.5714285714285714,0
92,10731988,33,198821,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,Unicorn_Absent,ALL,ALL,RS,92,175,0.8,64.0,0.5,64.0,0.5,0.5,0.9,0.5,0.5,16
93,10731988,34,198821,Absent,50,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,16,16,Unicorn_Absent,-1,-1,9,Unicorn_Present,RS,RS,RS,93,191,0.9,34.0,0.53125,48.0,0.18342391304347827,0.5,0.8,0.5,0.5,32
97,10731988,38,198821,Absent,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,21,11,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,UP,97,212,0.93125,18.0,0.23809523809523808,39.0,0.001904761904761909,0.4375,0.9,0.53125,0.18342391304347827,16
98,10731988,39,198821,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,Unicorn_Absent,-1,-1,4,Unicorn_Absent,UP,UP,RS,98,224,0.875,32.0,0.16279069767441862,49.0,0.1641323792486583,0.453125,0.93125,0.23809523809523808,0.001904761904761909,11
99,10731988,40,198821,Absent,15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1,9,Unicorn_Present,RS,RS,ALL,99,249,0.95625,13.0,0.15384615384615385,38.0,0.17307692307692307,0.484375,0.875,0.16279069767441862,0.1641323792486583,20
101,10731988,42,198821,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6,38,Unicorn_Absent,-1,-1,1,Unicorn_Present,ALL,ALL,RS,101,243,0.7625,64.0,0.203125,64.0,0.06960227272727271,0.40625,0.95625,0.15384615384615385,0.17307692307692307,7
103,10731988,44,198821,Absent,39,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,16,16,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,RS,103,259,0.9,29.0,0.453125,45.0,0.1803977272727273,0.453125,0.7625,0.203125,0.06960227272727271,38
104,10731988,45,198821,Absent,39,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,21,11,Unicorn_Absent,-1,-1,9,Unicorn_Present,RS,RS,ALL,104,280,0.93125,30.0,0.3409090909090909,51.0,0.007575757575757569,0.625,0.9,0.453125,0.1803977272727273,16
110,10731988,51,198821,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Present,ALL,ALL,ALL,110,312,1.0,64.0,0.46875,64.0,0.46875,1.0,0.93125,0.3409090909090909,0.007575757575757569,11
115,10731988,56,198821,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Present,ALL,ALL,ALL,115,344,1.0,64.0,1.0,64.0,0.0,1.0,1.0,0.46875,0.46875,0
117,10731988,58,198821,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,ALL,ALL,ALL,117,376,1.0,64.0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0
118,10731988,59,198821,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,ALL,ALL,,118,408,1.0,64.0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0
