level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Zeta
1754,3490,10541849,6,105461,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,35,0.9125,32.0,1.0,41.0,0.0,0.421875,LEFT,0.18818508442027443,,,,,,10,1
1756,3500,10541849,11,105461,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,82,1.0,32.0,1.0,32.0,0.0,0.5,LEFT,0.18818508442027443,0.9125,1.0,0.0,14,0.18818508442027443,10,1
1758,3502,10541849,12,105461,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,114,1.0,32.0,1.0,32.0,1.0,0.5,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443,10,1
1760,3510,10541849,16,105461,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,130,0.9,32.0,1.0,48.0,1.0,0.5,LEFT,0.18818508442027443,1.0,1.0,1.0,0,0.18818508442027443,10,1
1762,3516,10541849,19,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,39,0.8,32.0,0.0,32.0,0.0,0.0,RIGHT,0.17389813739634405,0.9,1.0,1.0,16,0.18818508442027443,10,1
1764,3518,10541849,20,105461,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,39,0.8,32.0,0.0,32.0,0.0,0.0,LEFT,0.18818508442027443,0.8,0.0,0.0,32,0.17389813739634405,10,1
1766,3520,10541849,21,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,39,0.8,32.0,0.0,32.0,1.0,0.0,RIGHT,0.17389813739634405,0.8,0.0,0.0,32,0.18818508442027443,10,1
1768,3522,10541849,22,105461,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,39,0.8,32.0,0.0,32.0,1.0,0.0,LEFT,0.18818508442027443,0.8,0.0,1.0,32,0.17389813739634405,10,1
1770,3524,10541849,23,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,39,0.8,32.0,0.0,32.0,0.3333333333333333,0.0,RIGHT,0.17389813739634405,0.8,0.0,1.0,32,0.18818508442027443,10,1
1772,3530,10541849,26,105461,Absent,30,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,17,15,Unicorn_Absent,-1,-1,0,116,0.90625,25.0,0.2127659574468085,42.0,0.3333333333333333,0.421875,RS,0.21659936976800023,0.8,0.0,0.3333333333333333,32,0.17389813739634405,10,1
1774,3532,10541849,27,105461,Absent,30,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,17,15,Unicorn_Absent,-1,-1,0,133,0.90625,25.0,1.0,42.0,0.0,0.421875,RS,0.21659936976800023,0.90625,0.2127659574468085,0.3333333333333333,15,0.21659936976800023,10,1
1776,3534,10541849,28,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,165,1.0,32.0,0.2127659574468085,64.0,0.0,1.0,RIGHT,0.17389813739634405,0.90625,1.0,0.0,15,0.21659936976800023,10,1
1778,3536,10541849,29,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,197,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,0.17389813739634405,1.0,0.2127659574468085,0.0,0,0.17389813739634405,10,1
1780,3540,10541849,31,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,26,6,Unicorn_Absent,-1,-1,6,255,0.9625,32.0,1.0,38.0,0.0,0.5,RIGHT,0.17389813739634405,1.0,1.0,0.0,0,0.17389813739634405,10,1
1782,3544,10541849,33,105461,Absent,16,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1,0,214,0.95625,13.0,0.15384615384615385,38.0,0.0,0.484375,RS,0.32546601999734803,0.9625,1.0,0.0,6,0.17389813739634405,10,1
1784,3548,10541849,35,105461,Absent,27,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,15,Unicorn_Absent,-1,-1,0,263,0.90625,21.0,0.25925925925925924,38.0,0.0,0.359375,RS,0.23722423237162518,0.95625,0.15384615384615385,0.0,7,0.32546601999734803,10,1
1786,3558,10541849,40,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,195,1.0,32.0,0.2926829268292683,32.0,0.0,0.5,RIGHT,0.17389813739634405,0.90625,0.25925925925925924,0.0,15,0.23722423237162518,10,1
1788,3562,10541849,42,105461,Absent,32,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,32,0,Unicorn_Absent,-1,-1,0,163,1.0,29.0,0.2978723404255319,29.0,0.0,0.453125,RS,0.19336654922791888,1.0,0.2926829268292683,0.0,0,0.17389813739634405,10,1
1790,3564,10541849,43,105461,Absent,32,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,32,0,Unicorn_Absent,-1,-1,0,195,1.0,23.0,0.13043478260869565,23.0,0.2127659574468085,0.359375,RS,0.22313016014842982,1.0,0.2978723404255319,0.0,0,0.19336654922791888,10,1
1792,3568,10541849,45,105461,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,8,163,1.0,28.0,0.21428571428571427,28.0,0.2127659574468085,0.4375,OUT,0.2103787656745015,1.0,0.13043478260869565,0.2127659574468085,0,0.22313016014842982,10,1
1794,3572,10541849,47,105461,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,8,227,1.0,28.0,1.0,28.0,0.0,0.4375,OUT,0.2103787656745015,1.0,0.21428571428571427,0.2127659574468085,0,0.2103787656745015,10,1
1796,3584,10541849,53,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,304,1.0,32.0,0.30434782608695654,64.0,0.0,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.0,0,0.2103787656745015,10,1
1798,3586,10541849,54,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,336,1.0,32.0,1.0,64.0,0.7872340425531915,1.0,RIGHT,0.17389813739634405,1.0,0.30434782608695654,0.0,0,0.17389813739634405,10,1
1800,3588,10541849,55,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,368,1.0,32.0,1.0,64.0,0.7872340425531915,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.7872340425531915,0,0.17389813739634405,10,1
1802,3594,10541849,58,105461,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,464,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.7872340425531915,0,0.17389813739634405,10,1
1755,3491,10541849,6,184932,Absent,37,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,18,14,Unicorn_Absent,-1,-1,9,35,0.9125,23.0,1.0,41.0,0.0,0.421875,,0.22999588864622464,,,,,,10,1
1757,3501,10541849,11,184932,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,82,1.0,0.0,0.0,32.0,0.8421052631578947,0.5,NOTHING,0.6542510918525355,0.9125,1.0,0.0,14,0.22999588864622464,10,1
1759,3503,10541849,12,184932,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,114,1.0,0.0,1.0,32.0,0.8421052631578947,0.5,NOTHING,0.6542510918525355,1.0,0.0,0.8421052631578947,0,0.6542510918525355,10,1
