index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
514,52557741,18,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,204,1.0,25.0,1.0,25.0,0.03273809523809523,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.6363636363636364,0,0.006737946999085467
516,52557741,19,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,236,1.0,25.0,1.0,25.0,0.03273809523809523,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.03273809523809523,0,0.006737946999085467
518,52557741,20,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,268,1.0,25.0,1.0,25.0,0.0,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.03273809523809523,0,0.006737946999085467
520,52557741,21,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,300,1.0,25.0,1.0,25.0,0.0,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.0,0,0.006737946999085467
522,52557741,22,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,332,1.0,25.0,1.0,25.0,0.07407407407407407,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.0,0,0.006737946999085467
524,52557741,23,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,364,1.0,25.0,1.0,25.0,0.07407407407407407,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.07407407407407407,0,0.006737946999085467
526,52557741,24,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,396,1.0,25.0,1.0,25.0,0.0,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.07407407407407407,0,0.006737946999085467
530,52557741,26,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,428,1.0,25.0,1.0,25.0,0.0,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.0,0,0.006737946999085467
532,52557741,27,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,460,1.0,25.0,1.0,25.0,0.0,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.0,0,0.006737946999085467
534,52557741,28,525509,Absent,31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,492,1.0,25.0,1.0,25.0,0.0,0.390625,RS,RS,0.006737946999085467,1.0,1.0,0.0,0,0.006737946999085467
