level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Zeta
138,306,11318657,34,11318,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,16,0.8,32.0,0.058823529411764705,32.0,0.03264758497316633,0.0,RIGHT,0.17389813739634405,0.99375,0.058823529411764705,0.02168576104746317,1,0.4795788659294993,120,0
140,308,11318657,35,11318,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,16,0.8,32.0,0.0,32.0,0.03264758497316633,0.0,LEFT,0.18818508442027443,0.8,0.058823529411764705,0.03264758497316633,32,0.17389813739634405,120,0
142,312,11318657,37,11318,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,-80,0.8,32.0,1.0,32.0,0.030813953488372098,0.0,LEFT,0.18818508442027443,0.8,0.0,0.03264758497316633,32,0.18818508442027443,120,0
144,314,11318657,38,11318,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,-80,0.8,32.0,0.0,32.0,0.030813953488372098,0.0,RIGHT,0.17389813739634405,0.8,1.0,0.030813953488372098,32,0.18818508442027443,120,0
146,328,11318657,45,11318,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,79,0.98125,4.0,0.058823529411764705,33.0,0.17777777777777776,0.46875,RS,0.4795788659294993,0.8,0.0,0.030813953488372098,32,0.17389813739634405,120,0
148,330,11318657,46,11318,Absent,47,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,17,15,Unicorn_Absent,-1,-1,0,96,0.90625,33.0,0.12121212121212122,50.0,0.17777777777777776,0.546875,RS,0.16951329224194475,0.98125,0.058823529411764705,0.17777777777777776,3,0.4795788659294993,120,0
150,336,11318657,49,11318,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,21,0.825,28.0,0.22,28.0,0.05810810810810811,0.0,OUT,0.2103787656745015,0.90625,0.12121212121212122,0.17777777777777776,15,0.16951329224194475,120,0
152,338,11318657,50,11318,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,17,0.775,36.0,0.0,36.0,0.05810810810810811,0.0,IN,0.15734346296411772,0.825,0.22,0.05810810810810811,28,0.2103787656745015,120,0
154,344,11318657,53,11318,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-67,0.825,28.0,0.0,28.0,0.06645962732919256,0.0,OUT,0.2103787656745015,0.775,0.0,0.05810810810810811,36,0.15734346296411772,120,0
156,346,11318657,54,11318,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-71,0.775,36.0,0.0,36.0,0.06645962732919256,0.0,IN,0.15734346296411772,0.825,0.0,0.06645962732919256,28,0.2103787656745015,120,0
158,348,11318657,55,11318,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-67,0.825,28.0,0.0,28.0,0.38348416289592757,0.0,OUT,0.2103787656745015,0.775,0.0,0.06645962732919256,36,0.15734346296411772,120,0
160,352,11318657,57,11318,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,-51,0.8,32.0,0.30434782608695654,32.0,0.38348416289592757,0.0,DOWN,0.17389813739634405,0.825,0.0,0.38348416289592757,28,0.2103787656745015,120,0
162,356,11318657,59,11318,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,-13,1.0,3.0,0.0,35.0,0.2745098039215686,0.546875,RS,0.5112889476777818,0.8,0.30434782608695654,0.38348416289592757,32,0.17389813739634405,120,0
115,243,11318657,2,865721,Absent,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,27,5,Unicorn_Absent,-1,-1,9,59,0.96875,24.0,1.0,37.0,0.2745098039215686,0.5,,0.23722423237162518,,,,,,120,0
117,245,11318657,3,865721,Absent,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,27,5,Unicorn_Absent,-1,-1,9,86,0.96875,24.0,1.0,37.0,0.0,0.5,,0.23722423237162518,0.96875,1.0,0.2745098039215686,5,0.23722423237162518,120,0
119,251,11318657,6,865721,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,58,0.9,32.0,0.19148936170212766,48.0,0.0,0.5,RIGHT,0.17389813739634405,0.96875,1.0,0.0,5,0.23722423237162518,120,0
121,253,11318657,7,865721,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,74,0.9,32.0,0.0,48.0,0.0,0.5,LEFT,0.18818508442027443,0.9,0.19148936170212766,0.0,16,0.17389813739634405,120,0
123,255,11318657,8,865721,Absent,51,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1,9,85,0.86875,41.0,0.37735849056603776,52.0,0.0,0.484375,,0.1430984807006795,0.9,0.0,0.0,16,0.18818508442027443,120,0
125,267,11318657,14,865721,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,Unicorn_Absent,-1,-1,4,140,0.875,32.0,0.40384615384615385,47.0,0.0,0.421875,UP,0.18818508442027443,0.86875,0.37735849056603776,0.0,21,0.1430984807006795,120,0
127,271,11318657,16,865721,Absent,28,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,21,11,Unicorn_Absent,-1,-1,9,193,0.93125,22.0,0.2558139534883721,43.0,0.0,0.5,,0.23722423237162518,0.875,0.40384615384615385,0.0,20,0.18818508442027443,120,0
129,273,11318657,17,865721,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1,4,217,0.95,32.0,0.2558139534883721,41.0,0.2745098039215686,0.515625,UP,0.18818508442027443,0.93125,0.2558139534883721,0.0,11,0.23722423237162518,120,0
131,277,11318657,19,865721,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,155,0.9125,32.0,0.3333333333333333,53.0,0.2745098039215686,0.609375,LEFT,0.18818508442027443,0.95,0.2558139534883721,0.2745098039215686,8,0.18818508442027443,120,0
133,285,11318657,23,865721,Absent,10,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,149,0.99375,10.0,0.05,15.0,0.8787878787878788,0.21875,,0.35372677547714554,0.9125,0.3333333333333333,0.2745098039215686,14,0.18818508442027443,120,0
135,289,11318657,25,865721,Absent,56,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,12,20,Unicorn_Absent,-1,-1,9,193,0.875,43.0,0.15217391304347827,55.0,0.8787878787878788,0.546875,,0.1430984807006795,0.99375,0.05,0.8787878787878788,1,0.35372677547714554,120,0
137,297,11318657,29,865721,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,4,219,0.99375,32.0,0.4423076923076923,35.0,0.08434782608695654,0.53125,UP,0.18818508442027443,0.875,0.15217391304347827,0.8787878787878788,20,0.1430984807006795,120,0
139,307,11318657,34,865721,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,16,0.8,32.0,0.3333333333333333,32.0,0.08434782608695654,0.0,RIGHT,0.17389813739634405,0.99375,0.4423076923076923,0.08434782608695654,1,0.18818508442027443,120,0
141,309,11318657,35,865721,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,16,0.8,32.0,0.0,32.0,0.0,0.0,LEFT,0.18818508442027443,0.8,0.3333333333333333,0.08434782608695654,32,0.17389813739634405,120,0
143,313,11318657,37,865721,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,-80,0.8,32.0,1.0,32.0,0.0,0.0,LEFT,0.18818508442027443,0.8,0.0,0.0,32,0.18818508442027443,120,0
145,315,11318657,38,865721,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,-80,0.8,32.0,0.0,32.0,0.0,0.0,RIGHT,0.17389813739634405,0.8,1.0,0.0,32,0.18818508442027443,120,0
147,329,11318657,45,865721,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1,3,79,0.98125,32.0,0.3333333333333333,33.0,0.0,0.46875,DOWN,0.17389813739634405,0.8,0.0,0.0,32,0.17389813739634405,120,0
149,331,11318657,46,865721,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1,3,96,0.90625,32.0,1.0,50.0,0.0,0.546875,DOWN,0.17389813739634405,0.98125,0.3333333333333333,0.0,3,0.17389813739634405,120,0
151,337,11318657,49,865721,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,21,0.825,28.0,0.30434782608695654,28.0,0.0,0.0,OUT,0.2103787656745015,0.90625,1.0,0.0,15,0.17389813739634405,120,0
153,339,11318657,50,865721,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,17,0.775,36.0,0.0,36.0,0.0,0.0,IN,0.15734346296411772,0.825,0.30434782608695654,0.0,28,0.2103787656745015,120,0
155,345,11318657,53,865721,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-67,0.825,28.0,0.0,28.0,0.0,0.0,OUT,0.2103787656745015,0.775,0.0,0.0,36,0.15734346296411772,120,0
157,347,11318657,54,865721,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-71,0.775,36.0,0.0,36.0,0.0,0.0,IN,0.15734346296411772,0.825,0.0,0.0,28,0.2103787656745015,120,0
159,349,11318657,55,865721,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-67,0.825,28.0,0.0,28.0,0.0,0.0,OUT,0.2103787656745015,0.775,0.0,0.0,36,0.15734346296411772,120,0
161,353,11318657,57,865721,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,-51,0.8,32.0,0.30434782608695654,32.0,1.0,0.0,DOWN,0.17389813739634405,0.825,0.0,0.0,28,0.2103787656745015,120,0
163,357,11318657,59,865721,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,-13,1.0,32.0,1.0,35.0,1.0,0.546875,DOWN,0.17389813739634405,0.8,0.30434782608695654,1.0,32,0.17389813739634405,120,0
1734,3482,12133532,2,121350,Absent,50,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,15,17,Unicorn_Absent,-1,-1,0,46,0.89375,34.0,1.0,45.0,0.0,0.4375,RS,0.17846392590418705,,,,,,120,0
1736,3484,12133532,3,121350,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,17,15,Unicorn_Absent,-1,-1,7,63,0.90625,36.0,0.2727272727272727,49.0,0.0,0.53125,IN,0.15734346296411772,0.89375,1.0,0.0,17,0.17846392590418705,120,0
1738,3492,12133532,7,121350,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1,4,37,0.8,32.0,0.36,32.0,0.7272727272727273,0.0,UP,0.18818508442027443,0.90625,0.2727272727272727,0.0,15,0.15734346296411772,120,0
1740,3498,12133532,10,121350,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,4,108,0.94375,32.0,1.0,40.0,0.7272727272727273,0.484375,UP,0.18818508442027443,0.8,0.36,0.7272727272727273,32,0.18818508442027443,120,0
