index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Alpha
3000,10803315,1,108096,Absent,49,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,23,0.94375,30.0,1.0,41.0,0.0,0.5,RS,,,,,,0.025,70
3006,10803315,4,108096,Absent,49,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,-1,0.94375,30.0,1.0,41.0,0.0,0.5,RS,0.94375,1.0,0.0,9,RS,0.025,70
3010,10803315,6,108096,Absent,49,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,-51,0.94375,30.0,1.0,41.0,0.0,0.5,RS,0.94375,1.0,0.0,9,RS,0.025,70
3012,10803315,7,108096,Absent,49,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,23,9,Unicorn_Absent,-1,-1,0,-28,0.94375,30.0,1.0,41.0,0.0,0.5,RS,0.94375,1.0,0.0,9,RS,0.025,70
3016,10803315,9,108096,Absent,61,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,16,16,Unicorn_Absent,-1,-1,0,20,0.9,34.0,0.391304347826087,50.0,0.0,0.53125,RS,0.94375,1.0,0.0,9,RS,0.025,70
3018,10803315,10,108096,Absent,61,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,20,12,Unicorn_Absent,-1,-1,0,40,0.925,34.0,1.0,40.0,0.0,0.4375,RS,0.9,0.391304347826087,0.0,16,RS,0.025,70
3024,10803315,13,108096,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,7,37,0.98125,36.0,0.34615384615384615,38.0,0.0,0.546875,IN,0.925,1.0,0.0,12,RS,0.025,70
3028,10803315,15,108096,Absent,60,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,20,12,Unicorn_Absent,-1,-1,0,79,0.925,42.0,0.41818181818181815,47.0,0.0,0.546875,RS,0.98125,0.34615384615384615,0.0,3,IN,0.025,70
3032,10803315,17,108096,Absent,45,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,14,18,Unicorn_Absent,-1,-1,0,125,0.8875,34.0,0.35714285714285715,49.0,0.20948616600790515,0.484375,RS,0.925,0.41818181818181815,0.0,12,RS,0.025,70
3036,10803315,19,108096,Absent,43,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1,0,181,0.95,31.0,0.3829787234042553,40.0,0.20948616600790515,0.5,RS,0.8875,0.35714285714285715,0.20948616600790515,18,RS,0.025,70
3044,10803315,23,108096,Absent,32,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,29,3,Unicorn_Absent,-1,-1,0,291,0.98125,25.0,0.3333333333333333,29.0,0.75,0.40625,RS,0.95,0.3829787234042553,0.20948616600790515,8,RS,0.025,70
3048,10803315,25,108096,Absent,47,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,354,0.99375,34.0,0.1568627450980392,35.0,0.75,0.53125,RS,0.98125,0.3333333333333333,0.75,3,RS,0.025,70
3050,10803315,26,108096,Absent,40,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,31,1,Unicorn_Absent,-1,-1,0,385,0.99375,25.0,0.3409090909090909,27.0,0.19615384615384615,0.40625,RS,0.99375,0.1568627450980392,0.75,1,RS,0.025,70
3056,10803315,29,108096,Absent,45,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,14,18,Unicorn_Absent,-1,-1,0,361,0.8875,33.0,0.38095238095238093,43.0,0.19615384615384615,0.390625,RS,0.99375,0.3409090909090909,0.19615384615384615,1,RS,0.025,70
3058,10803315,30,108096,Absent,45,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,15,17,Unicorn_Absent,-1,-1,0,376,0.89375,33.0,1.0,54.0,0.3181818181818181,0.578125,RS,0.8875,0.38095238095238093,0.19615384615384615,18,RS,0.025,70
3066,10803315,34,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,6,Unicorn_Absent,-1,-1,0,486,0.9625,12.0,0.125,38.0,0.3181818181818181,0.5,RS,0.89375,1.0,0.3181818181818181,17,RS,0.025,70
3068,10803315,35,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,6,Unicorn_Absent,-1,-1,0,512,0.9625,12.0,1.0,38.0,0.19435215946843853,0.5,RS,0.9625,0.125,0.3181818181818181,6,RS,0.025,70
3070,10803315,36,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,541,0.98125,12.0,1.0,25.0,0.19435215946843853,0.34375,RS,0.9625,1.0,0.19435215946843853,6,RS,0.025,70
3072,10803315,37,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,6,Unicorn_Absent,-1,-1,0,567,0.9625,12.0,1.0,40.0,0.06718924972004481,0.53125,RS,0.98125,1.0,0.19435215946843853,3,RS,0.025,70
3074,10803315,38,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,6,Unicorn_Absent,-1,-1,0,593,0.9625,12.0,1.0,40.0,0.06718924972004481,0.53125,RS,0.9625,1.0,0.06718924972004481,6,RS,0.025,70
3078,10803315,40,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1,0,557,0.975,12.0,1.0,35.0,0.2424242424242424,0.484375,RS,0.9625,1.0,0.06718924972004481,6,RS,0.025,70
3080,10803315,41,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1,0,585,0.975,12.0,1.0,35.0,0.2424242424242424,0.484375,RS,0.975,1.0,0.2424242424242424,4,RS,0.025,70
3082,10803315,42,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1,0,613,0.975,12.0,1.0,35.0,0.1568627450980392,0.484375,RS,0.975,1.0,0.2424242424242424,4,RS,0.025,70
3084,10803315,43,108096,Absent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1,0,641,0.975,12.0,1.0,35.0,0.1568627450980392,0.484375,RS,0.975,1.0,0.1568627450980392,4,RS,0.025,70
3086,10803315,44,108096,Absent,20,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,22,10,Unicorn_Absent,-1,-1,0,663,0.9375,19.0,0.14814814814814814,36.0,0.3409090909090909,0.40625,RS,0.975,1.0,0.1568627450980392,4,RS,0.025,70
3088,10803315,45,108096,Absent,20,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,22,10,Unicorn_Absent,-1,-1,0,685,0.9375,19.0,1.0,36.0,0.3409090909090909,0.40625,RS,0.9375,0.14814814814814814,0.3409090909090909,10,RS,0.025,70
3092,10803315,47,108096,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,747,1.0,0.0,0.0,25.0,0.3476190476190476,0.390625,RS,0.9375,1.0,0.3409090909090909,10,RS,0.025,70
3094,10803315,48,108096,Absent,25,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,26,6,Unicorn_Absent,-1,-1,0,773,0.9625,20.0,0.0,40.0,0.3476190476190476,0.53125,RS,1.0,0.0,0.3476190476190476,0,RS,0.025,70
3096,10803315,49,108096,Absent,25,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,26,6,Unicorn_Absent,-1,-1,0,799,0.9625,20.0,1.0,40.0,0.653061224489796,0.53125,RS,0.9625,0.0,0.3476190476190476,6,RS,0.025,70
3098,10803315,50,108096,Absent,25,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,26,6,Unicorn_Absent,-1,-1,0,825,0.9625,20.0,1.0,40.0,0.653061224489796,0.53125,RS,0.9625,1.0,0.653061224489796,6,RS,0.025,70
3104,10803315,53,108096,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,5,Unicorn_Absent,-1,-1,3,910,0.96875,32.0,0.2682926829268293,33.0,0.275,0.4375,DOWN,0.9625,1.0,0.653061224489796,6,RS,0.025,70
3106,10803315,54,108096,Absent,54,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1,0,928,0.9125,31.0,0.3404255319148936,49.0,0.275,0.546875,RS,0.96875,0.2682926829268293,0.275,5,DOWN,0.025,70
3108,10803315,55,108096,Absent,54,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,31,1,Unicorn_Absent,-1,-1,0,959,0.99375,31.0,1.0,34.0,0.6666666666666667,0.515625,RS,0.9125,0.3404255319148936,0.275,14,RS,0.025,70
3114,10803315,58,108096,Absent,47,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,14,18,Unicorn_Absent,-1,-1,0,1020,0.8875,36.0,0.3673469387755102,47.0,0.6666666666666667,0.453125,RS,0.99375,1.0,0.6666666666666667,1,RS,0.025,70
3116,10803315,59,108096,Absent,47,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,14,18,Unicorn_Absent,-1,-1,0,1034,0.8875,36.0,1.0,47.0,0.736842105263158,0.453125,RS,0.8875,0.3673469387755102,0.6666666666666667,18,RS,0.025,70
3118,10803315,60,108096,Absent,47,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,14,18,Unicorn_Absent,-1,-1,0,1048,0.8875,36.0,1.0,47.0,0.736842105263158,0.453125,RS,0.8875,1.0,0.736842105263158,18,RS,0.025,70
3001,10803315,1,331581,Absent,21,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,23,0.94375,20.0,1.0,41.0,0.8095238095238095,0.5,,,,,,,0.025,70
3007,10803315,4,331581,Absent,21,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,-1,0.94375,20.0,1.0,41.0,0.8095238095238095,0.5,,0.94375,1.0,0.8095238095238095,9,,0.025,70
3011,10803315,6,331581,Absent,21,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,-51,0.94375,20.0,1.0,41.0,0.0,0.5,,0.94375,1.0,0.8095238095238095,9,,0.025,70
3013,10803315,7,331581,Absent,21,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,-28,0.94375,20.0,1.0,41.0,0.0,0.5,,0.94375,1.0,0.0,9,,0.025,70
3017,10803315,9,331581,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,20,0.9,32.0,0.18181818181818182,50.0,0.7021276595744681,0.53125,LEFT,0.94375,1.0,0.0,9,,0.025,70
3019,10803315,10,331581,Absent,22,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,20,12,Unicorn_Absent,-1,-1,9,40,0.925,18.0,0.25,40.0,0.7021276595744681,0.4375,,0.9,0.18181818181818182,0.7021276595744681,16,LEFT,0.025,70
3025,10803315,13,331581,Absent,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,37,0.98125,5.0,0.15,38.0,0.0,0.546875,,0.925,0.25,0.7021276595744681,12,,0.025,70
3029,10803315,15,331581,Absent,20,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,20,12,Unicorn_Absent,-1,-1,9,79,0.925,17.0,0.1,47.0,0.0,0.546875,,0.98125,0.15,0.0,3,,0.025,70
3033,10803315,17,331581,Absent,49,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,14,18,Unicorn_Absent,-1,-1,9,125,0.8875,33.0,0.16279069767441862,49.0,0.0,0.484375,,0.925,0.1,0.0,12,,0.025,70
3037,10803315,19,331581,Absent,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1,9,181,0.95,17.0,0.3157894736842105,40.0,0.0,0.5,,0.8875,0.16279069767441862,0.0,18,,0.025,70
3045,10803315,23,331581,Absent,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29,3,Unicorn_Absent,-1,-1,9,291,0.98125,7.0,0.09090909090909091,29.0,0.0,0.40625,,0.95,0.3157894736842105,0.0,8,,0.025,70
3049,10803315,25,331581,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,354,0.99375,2.0,0.0,35.0,0.0,0.53125,,0.98125,0.09090909090909091,0.0,3,,0.025,70
3051,10803315,26,331581,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,385,0.99375,3.0,0.0,27.0,0.8518518518518519,0.40625,,0.99375,0.0,0.0,1,,0.025,70
3057,10803315,29,331581,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1,8,361,0.8875,28.0,0.03333333333333333,43.0,0.8518518518518519,0.390625,OUT,0.99375,0.0,0.8518518518518519,1,,0.025,70
3059,10803315,30,331581,Absent,62,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,15,17,Unicorn_Absent,-1,-1,9,376,0.89375,38.0,0.3469387755102041,54.0,0.0,0.578125,,0.8875,0.03333333333333333,0.8518518518518519,18,OUT,0.025,70
3067,10803315,34,331581,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,26,6,Unicorn_Absent,-1,-1,6,486,0.9625,32.0,0.4,38.0,0.0,0.5,RIGHT,0.89375,0.3469387755102041,0.0,17,,0.025,70
3069,10803315,35,331581,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1,4,512,0.9625,32.0,0.3333333333333333,38.0,0.3333333333333333,0.5,UP,0.9625,0.4,0.0,6,RIGHT,0.025,70
3071,10803315,36,331581,Absent,16,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,541,0.98125,16.0,0.2631578947368421,25.0,0.3333333333333333,0.34375,,0.9625,0.3333333333333333,0.3333333333333333,6,UP,0.025,70
3073,10803315,37,331581,Absent,43,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,26,6,Unicorn_Absent,-1,-1,9,567,0.9625,34.0,0.19047619047619047,40.0,0.24390243902439024,0.53125,,0.98125,0.2631578947368421,0.3333333333333333,3,,0.025,70
3075,10803315,38,331581,Absent,43,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,26,6,Unicorn_Absent,-1,-1,9,593,0.9625,34.0,1.0,40.0,0.24390243902439024,0.53125,,0.9625,0.19047619047619047,0.24390243902439024,6,,0.025,70
3079,10803315,40,331581,Absent,35,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,28,4,Unicorn_Absent,-1,-1,9,557,0.975,27.0,0.2978723404255319,35.0,0.0,0.484375,,0.9625,1.0,0.24390243902439024,6,,0.025,70
3081,10803315,41,331581,Absent,35,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,28,4,Unicorn_Absent,-1,-1,9,585,0.975,27.0,1.0,35.0,0.0,0.484375,,0.975,0.2978723404255319,0.0,4,,0.025,70
3083,10803315,42,331581,Absent,35,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,28,4,Unicorn_Absent,-1,-1,9,613,0.975,27.0,1.0,35.0,0.0,0.484375,,0.975,1.0,0.0,4,,0.025,70
