index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
4801,12953872,1,38728,Absent,23,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,30,0.9875,16.0,1.0,26.0,0.0,0.375,RS,RS,0.01831563888873418,,,,,
4805,12953872,3,38728,Absent,23,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,60,0.9875,16.0,1.0,26.0,0.0,0.375,RS,RS,0.01831563888873418,0.9875,1.0,0.0,2,0.01831563888873418
4811,12953872,6,38728,Absent,52,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,9,89,0.98125,39.0,0.1702127659574468,41.0,0.0,0.59375,RS,RS,0.006737946999085467,0.9875,1.0,0.0,2,0.01831563888873418
4819,12953872,10,38728,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,8,108,0.91875,28.0,0.3673469387755102,43.0,0.0,0.46875,OUT,OUT,1.0,0.98125,0.1702127659574468,0.0,3,0.006737946999085467
4823,12953872,12,38728,Absent,30,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,14,18,Unicorn_Absent,-1,-1.0,9,122,0.8875,24.0,0.23809523809523808,38.0,0.1702127659574468,0.3125,RS,RS,0.01142289099346694,0.91875,0.3673469387755102,0.0,13,1.0
4827,12953872,14,38728,Absent,40,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,12,20,Unicorn_Absent,-1,-1.0,9,134,0.875,31.0,0.1956521739130435,43.0,0.1702127659574468,0.359375,RS,RS,0.008264124158046258,0.8875,0.23809523809523808,0.1702127659574468,18,0.01142289099346694
4829,12953872,15,38728,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,152,0.9125,32.0,0.3125,41.0,0.30283080974325216,0.421875,RIGHT,RIGHT,1.0,0.875,0.1956521739130435,0.1702127659574468,20,0.008264124158046258
4831,12953872,16,38728,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,184,1.0,1.0,0.0,43.0,0.30283080974325216,0.671875,RS,RS,0.36787944117144233,0.9125,0.3125,0.30283080974325216,14,1.0
4835,12953872,18,38728,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,216,1.0,1.0,1.0,43.0,0.06625258799171846,0.671875,RS,RS,0.36787944117144233,1.0,0.0,0.30283080974325216,0,0.36787944117144233
4841,12953872,21,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,230,0.8875,36.0,0.027777777777777776,50.0,0.06625258799171846,0.5,IN,IN,1.0,1.0,1.0,0.06625258799171846,0,0.36787944117144233
4843,12953872,22,38728,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,Unicorn_Absent,-1,-1.0,1,231,0.80625,64.0,0.5625,64.0,0.13768115942028983,0.515625,ALL,ALL,1.0,0.8875,0.027777777777777776,0.06625258799171846,18,1.0
4865,12953872,33,38728,Absent,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1.0,9,256,0.95625,11.0,0.171875,36.0,0.13768115942028983,0.453125,RS,RS,0.03627506129959581,0.80625,0.5625,0.13768115942028983,31,1.0
4869,12953872,35,38728,Absent,59,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,23,9,Unicorn_Absent,-1,-1.0,9,279,0.94375,41.0,0.18181818181818182,45.0,0.0625,0.5625,RS,RS,0.008264124158046258,0.95625,0.171875,0.13768115942028983,7,0.03627506129959581
4873,12953872,37,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,311,1.0,36.0,0.4,64.0,0.0625,1.0,IN,IN,1.0,0.94375,0.18181818181818182,0.0625,9,0.008264124158046258
4875,12953872,38,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,343,1.0,36.0,1.0,64.0,0.3,1.0,IN,IN,1.0,1.0,0.4,0.0625,0,1.0
4877,12953872,39,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,375,1.0,36.0,1.0,64.0,0.3,1.0,IN,IN,1.0,1.0,1.0,0.3,0,1.0
4883,12953872,42,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,407,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.3,0,1.0
4891,12953872,46,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,439,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0
4899,12953872,50,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,471,1.0,36.0,1.0,64.0,0.34259259259259256,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0
4907,12953872,54,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,503,1.0,36.0,1.0,64.0,0.34259259259259256,1.0,IN,IN,1.0,1.0,1.0,0.34259259259259256,0,1.0
4911,12953872,56,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,535,1.0,36.0,1.0,64.0,0.25,1.0,IN,IN,1.0,1.0,1.0,0.34259259259259256,0,1.0
4913,12953872,57,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,567,1.0,36.0,1.0,64.0,0.25,1.0,IN,IN,1.0,1.0,1.0,0.25,0,1.0
4917,12953872,59,38728,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,599,1.0,36.0,1.0,64.0,0.1685505319148936,1.0,IN,IN,1.0,1.0,1.0,0.25,0,1.0
4800,12953872,1,129510,Absent,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,30,0.9875,12.0,1.0,26.0,0.1685505319148936,0.375,RS,RS,0.03130111324493289,,,,,
4804,12953872,3,129510,Absent,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,60,0.9875,12.0,1.0,26.0,0.06818181818181818,0.375,RS,RS,0.03130111324493289,0.9875,1.0,0.1685505319148936,2,0.03130111324493289
4810,12953872,6,129510,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,89,0.98125,5.0,0.0,41.0,0.06818181818181818,0.59375,RS,RS,0.10687792566038574,0.9875,1.0,0.06818181818181818,2,0.03130111324493289
4818,12953872,10,129510,Absent,39,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,0,108,0.91875,28.0,0.06451612903225806,43.0,0.2918918918918919,0.46875,RS,RS,0.0061027272741740034,0.98125,0.0,0.06818181818181818,3,0.10687792566038574
4822,12953872,12,129510,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,5,122,0.8875,32.0,0.30434782608695654,38.0,0.2918918918918919,0.3125,LEFT,LEFT,1.0,0.91875,0.06451612903225806,0.2918918918918919,13,0.0061027272741740034
4826,12953872,14,129510,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,Unicorn_Absent,-1,-1.0,4,134,0.875,32.0,0.3333333333333333,43.0,0.0,0.359375,UP,UP,1.0,0.8875,0.30434782608695654,0.2918918918918919,18,1.0
4828,12953872,15,129510,Absent,29,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,18,14,Unicorn_Absent,-1,-1.0,0,152,0.9125,23.0,0.25,41.0,0.0,0.421875,RS,RS,0.008264124158046258,0.875,0.3333333333333333,0.0,20,1.0
4830,12953872,16,129510,Absent,60,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,32,0,Unicorn_Absent,-1,-1.0,0,184,1.0,42.0,0.3,43.0,0.0,0.671875,RS,RS,0.009182867495108389,0.9125,0.25,0.0,14,0.008264124158046258
4834,12953872,18,129510,Absent,60,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,32,0,Unicorn_Absent,-1,-1.0,0,216,1.0,42.0,1.0,43.0,0.0,0.671875,RS,RS,0.009182867495108389,1.0,0.3,0.0,0,0.009182867495108389
4840,12953872,21,129510,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,3,230,0.8875,32.0,0.37037037037037035,50.0,0.0,0.5,DOWN,DOWN,1.0,1.0,1.0,0.0,0,0.009182867495108389
4842,12953872,22,129510,Absent,46,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,31,Unicorn_Absent,-1,-1.0,0,231,0.80625,31.0,0.3125,64.0,0.0,0.515625,RS,RS,0.006737946999085467,0.8875,0.37037037037037035,0.0,18,1.0
4864,12953872,33,129510,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,4,256,0.95625,32.0,0.3404255319148936,36.0,0.0,0.453125,UP,UP,1.0,0.80625,0.3125,0.0,31,0.006737946999085467
4868,12953872,35,129510,Absent,13,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,279,0.94375,13.0,0.25,45.0,0.0,0.5625,RS,RS,0.02717246117223556,0.95625,0.3404255319148936,0.0,7,1.0
4872,12953872,37,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,311,1.0,28.0,0.10810810810810811,64.0,0.0,1.0,OUT,OUT,1.0,0.94375,0.25,0.0,9,0.02717246117223556
4874,12953872,38,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,343,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,0.10810810810810811,0.0,0,1.0
4876,12953872,39,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,375,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
4882,12953872,42,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,407,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
4890,12953872,46,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,439,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
4898,12953872,50,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,471,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
4906,12953872,54,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,503,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
4910,12953872,56,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,535,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
4912,12953872,57,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,567,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
4916,12953872,59,129510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,599,1.0,28.0,1.0,64.0,0.0,1.0,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
844,13034678,3,130394,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,4,18,0.9125,32.0,1.0,46.0,0.0,0.5,UP,UP,1.0,,,,,
848,13034678,5,130394,Absent,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,0,48,0.9875,14.0,0.2777777777777778,25.0,0.0,0.359375,RS,RS,0.023714766002371646,0.9125,1.0,0.0,14,1.0
850,13034678,6,130394,Absent,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,0,78,0.9875,14.0,1.0,25.0,0.1388888888888889,0.359375,RS,RS,0.023714766002371646,0.9875,0.2777777777777778,0.0,2,0.023714766002371646
854,13034678,8,130394,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,5,92,0.8875,32.0,0.12195121951219512,48.0,0.1388888888888889,0.46875,LEFT,LEFT,1.0,0.9875,1.0,0.1388888888888889,2,0.023714766002371646
856,13034678,9,130394,Absent,40,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,18,14,Unicorn_Absent,-1,-1.0,0,110,0.9125,31.0,0.3125,48.0,0.0,0.53125,RS,RS,0.008264124158046258,0.8875,0.12195121951219512,0.1388888888888889,18,1.0
862,13034678,12,130394,Absent,23,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,134,0.95,19.0,0.16279069767441862,25.0,0.0,0.265625,RS,RS,0.012792465124422179,0.9125,0.3125,0.0,14,0.008264124158046258
868,13034678,15,130394,Absent,31,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,164,0.9875,27.0,0.1794871794871795,29.0,0.14831905075807517,0.421875,RS,RS,0.005537830714382473,0.95,0.16279069767441862,0.0,8,0.012792465124422179
870,13034678,16,130394,Absent,31,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,194,0.9875,27.0,1.0,29.0,0.14831905075807517,0.421875,RS,RS,0.005537830714382473,0.9875,0.1794871794871795,0.14831905075807517,2,0.005537830714382473
876,13034678,19,130394,Absent,25,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,28,4,Unicorn_Absent,-1,-1.0,0,222,0.975,20.0,0.175,38.0,0.10054347826086957,0.53125,RS,RS,0.01142289099346694,0.9875,1.0,0.14831905075807517,2,0.005537830714382473
878,13034678,20,130394,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,0,254,1.0,1.0,0.0,1.0,0.10054347826086957,0.015625,RS,RS,0.36787944117144233,0.975,0.175,0.10054347826086957,4,0.01142289099346694
880,13034678,21,130394,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,0,286,1.0,1.0,1.0,1.0,0.037790697674418616,0.015625,RS,RS,0.36787944117144233,1.0,0.0,0.10054347826086957,0,0.36787944117144233
