level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Zeta
876,1720,11191406,21,111988,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1,4,360,0.95625,32.0,1.0,40.0,0.0,0.515625,UP,0.18818508442027443,0.8875,1.0,0.0,18,0.18818508442027443,140,1
878,1722,11191406,22,111988,Absent,41,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1,0,374,0.8875,33.0,0.32653061224489793,43.0,0.0,0.390625,RS,0.18322208643830706,0.95625,1.0,0.0,7,0.18818508442027443,140,1
880,1724,11191406,23,111988,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,7,405,0.99375,36.0,0.2777777777777778,36.0,0.0,0.546875,IN,0.15734346296411772,0.8875,0.32653061224489793,0.0,18,0.18322208643830706,140,1
882,1728,11191406,25,111988,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,438,0.9125,28.0,0.0,46.0,0.0,0.5,OUT,0.2103787656745015,0.99375,0.2777777777777778,0.0,1,0.15734346296411772,140,1
884,1732,11191406,27,111988,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,8,494,1.0,28.0,1.0,28.0,0.0,0.4375,OUT,0.2103787656745015,0.9125,0.0,0.0,14,0.2103787656745015,140,1
886,1734,11191406,28,111988,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,8,526,1.0,28.0,1.0,28.0,0.0,0.4375,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015,140,1
888,1736,11191406,29,111988,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,8,558,1.0,28.0,1.0,28.0,0.6956521739130435,0.4375,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015,140,1
890,1740,11191406,31,111988,Absent,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,526,1.0,11.0,0.14705882352941177,11.0,0.6956521739130435,0.171875,RS,0.3390304398248439,1.0,1.0,0.6956521739130435,0,0.2103787656745015,140,1
892,1744,11191406,33,111988,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1,6,476,0.8875,32.0,0.13157894736842105,50.0,0.0,0.5,RIGHT,0.17389813739634405,1.0,0.14705882352941177,0.6956521739130435,0,0.3390304398248439,140,1
894,1746,11191406,34,111988,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,476,0.8,32.0,0.0,32.0,0.0,0.0,LEFT,0.18818508442027443,0.8875,0.13157894736842105,0.0,18,0.17389813739634405,140,1
896,1754,11191406,38,111988,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,8,Unicorn_Absent,-1,-1,3,375,0.95,32.0,0.3333333333333333,37.0,0.8913043478260869,0.453125,DOWN,0.17389813739634405,0.8,0.0,0.0,32,0.18818508442027443,140,1
898,1756,11191406,39,111988,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,407,1.0,32.0,0.3333333333333333,32.0,0.8913043478260869,0.5,RIGHT,0.17389813739634405,0.95,0.3333333333333333,0.8913043478260869,8,0.17389813739634405,140,1
900,1762,11191406,42,111988,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,503,1.0,32.0,1.0,32.0,0.023500309214594894,0.5,RIGHT,0.17389813739634405,1.0,0.3333333333333333,0.8913043478260869,0,0.17389813739634405,140,1
902,1770,11191406,46,111988,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1,8,431,0.9875,28.0,0.30434782608695654,32.0,0.023500309214594894,0.46875,OUT,0.2103787656745015,1.0,1.0,0.023500309214594894,0,0.17389813739634405,140,1
904,1772,11191406,47,111988,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,449,0.9125,28.0,1.0,47.0,0.2777777777777778,0.515625,OUT,0.2103787656745015,0.9875,0.30434782608695654,0.023500309214594894,2,0.2103787656745015,140,1
906,1774,11191406,48,111988,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,467,0.9125,28.0,1.0,46.0,0.2777777777777778,0.5,OUT,0.2103787656745015,0.9125,1.0,0.2777777777777778,14,0.2103787656745015,140,1
908,1782,11191406,52,111988,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,570,0.9,32.0,0.30434782608695654,48.0,0.0,0.5,DOWN,0.17389813739634405,0.9125,1.0,0.2777777777777778,14,0.2103787656745015,140,1
910,1790,11191406,56,111988,Absent,30,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,20,12,Unicorn_Absent,-1,-1,0,587,0.925,23.0,0.25,47.0,0.0,0.546875,RS,0.22313016014842982,0.9,0.30434782608695654,0.0,16,0.17389813739634405,140,1
912,1796,11191406,59,111988,Absent,6,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,0,558,0.9875,6.0,0.03571428571428571,36.0,1.0,0.53125,RS,0.45215719036181795,0.925,0.25,0.0,12,0.22313016014842982,140,1
914,1798,11191406,60,111988,Absent,38,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,16,16,Unicorn_Absent,-1,-1,0,574,0.9,30.0,0.058823529411764705,46.0,1.0,0.46875,RS,0.18322208643830706,0.9875,0.03571428571428571,1.0,2,0.45215719036181795,140,1
857,1685,11191406,3,140636,Absent,33,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,17,15,Unicorn_Absent,-1,-1,9,70,0.90625,25.0,1.0,46.0,0.0,0.484375,,0.2103787656745015,,,,,,140,1
859,1689,11191406,5,140636,Absent,33,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,22,10,Unicorn_Absent,-1,-1,9,120,0.9375,25.0,1.0,43.0,0.0,0.515625,,0.2103787656745015,0.90625,1.0,0.0,15,0.2103787656745015,140,1
861,1691,11191406,6,140636,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,138,0.9125,32.0,0.26666666666666666,46.0,0.0,0.5,LEFT,0.18818508442027443,0.9375,1.0,0.0,10,0.2103787656745015,140,1
863,1699,11191406,10,140636,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,155,1.0,36.0,0.36,64.0,0.0,1.0,IN,0.15734346296411772,0.9125,0.26666666666666666,0.0,14,0.18818508442027443,140,1
865,1703,11191406,12,140636,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,219,1.0,36.0,1.0,64.0,0.8529411764705882,1.0,IN,0.15734346296411772,1.0,0.36,0.0,0,0.15734346296411772,140,1
867,1705,11191406,13,140636,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,251,1.0,36.0,1.0,64.0,0.8529411764705882,1.0,IN,0.15734346296411772,1.0,1.0,0.8529411764705882,0,0.15734346296411772,140,1
869,1707,11191406,14,140636,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,283,1.0,36.0,1.0,64.0,0.13157894736842105,1.0,IN,0.15734346296411772,1.0,1.0,0.8529411764705882,0,0.15734346296411772,140,1
871,1709,11191406,15,140636,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,315,1.0,36.0,1.0,64.0,0.13157894736842105,1.0,IN,0.15734346296411772,1.0,1.0,0.13157894736842105,0,0.15734346296411772,140,1
873,1713,11191406,17,140636,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,361,0.8875,36.0,1.0,50.0,0.36,0.5,IN,0.15734346296411772,1.0,1.0,0.13157894736842105,0,0.15734346296411772,140,1
875,1717,11191406,19,140636,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,407,0.8875,36.0,1.0,50.0,0.36,0.5,IN,0.15734346296411772,0.8875,1.0,0.36,18,0.15734346296411772,140,1
877,1721,11191406,21,140636,Absent,19,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,25,7,Unicorn_Absent,-1,-1,9,360,0.95625,15.0,0.10869565217391304,40.0,0.14912280701754385,0.515625,,0.30119421191220214,0.8875,1.0,0.36,18,0.15734346296411772,140,1
879,1723,11191406,22,140636,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1,8,374,0.8875,28.0,0.30303030303030304,43.0,0.14912280701754385,0.390625,OUT,0.2103787656745015,0.95625,0.10869565217391304,0.14912280701754385,7,0.30119421191220214,140,1
881,1725,11191406,23,140636,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,405,0.99375,1.0,0.0,36.0,0.3333333333333333,0.546875,,0.594749338357888,0.8875,0.30303030303030304,0.14912280701754385,18,0.2103787656745015,140,1
883,1729,11191406,25,140636,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,438,0.9125,32.0,0.0,46.0,0.3333333333333333,0.5,LEFT,0.18818508442027443,0.99375,0.0,0.3333333333333333,1,0.594749338357888,140,1
885,1733,11191406,27,140636,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,494,1.0,0.0,0.0,28.0,0.0,0.4375,NOTHING,0.6542510918525355,0.9125,0.0,0.3333333333333333,14,0.18818508442027443,140,1
887,1735,11191406,28,140636,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,526,1.0,0.0,1.0,28.0,0.0,0.4375,NOTHING,0.6542510918525355,1.0,0.0,0.0,0,0.6542510918525355,140,1
889,1737,11191406,29,140636,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,558,1.0,0.0,1.0,28.0,0.30434782608695654,0.4375,NOTHING,0.6542510918525355,1.0,1.0,0.0,0,0.6542510918525355,140,1
891,1741,11191406,31,140636,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,526,1.0,0.0,1.0,11.0,0.30434782608695654,0.171875,NOTHING,0.6542510918525355,1.0,1.0,0.30434782608695654,0,0.6542510918525355,140,1
893,1745,11191406,33,140636,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,476,0.8875,36.0,0.0,50.0,0.9736842105263158,0.5,IN,0.15734346296411772,1.0,1.0,0.30434782608695654,0,0.6542510918525355,140,1
895,1747,11191406,34,140636,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,476,0.8,32.0,0.36,32.0,0.9736842105263158,0.0,LEFT,0.18818508442027443,0.8875,0.0,0.9736842105263158,18,0.15734346296411772,140,1
897,1755,11191406,38,140636,Absent,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1,9,375,0.95,13.0,0.18421052631578946,37.0,0.6734693877551021,0.453125,,0.3128926858743503,0.8,0.36,0.9736842105263158,32,0.18818508442027443,140,1
899,1757,11191406,39,140636,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,407,1.0,0.0,0.0,32.0,0.6734693877551021,0.5,NOTHING,0.6542510918525355,0.95,0.18421052631578946,0.6734693877551021,8,0.3128926858743503,140,1
901,1763,11191406,42,140636,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,503,1.0,0.0,1.0,32.0,0.6956521739130435,0.5,NOTHING,0.6542510918525355,1.0,0.0,0.6734693877551021,0,0.6542510918525355,140,1
903,1771,11191406,46,140636,Absent,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,431,0.9875,6.0,0.0,32.0,0.6956521739130435,0.46875,,0.42804449119023485,1.0,1.0,0.6956521739130435,0,0.6542510918525355,140,1
