level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
1764,3600,10471230,1,104765,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,29,0.98125,4.0,1.0,32.0,0.0,0.453125,RS,0.4795788659294993,,,,,,0.01,5
1766,3604,10471230,3,104765,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,-14,1.0,32.0,0.02857142857142857,32.0,0.0,0.5,UP,0.18818508442027443,0.98125,1.0,0.0,3,0.4795788659294993,0.01,5
1768,3610,10471230,6,104765,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,8,-138,0.825,28.0,0.30434782608695654,28.0,0.02857142857142857,0.0,OUT,0.2103787656745015,1.0,0.02857142857142857,0.0,0,0.18818508442027443,0.01,5
1770,3614,10471230,8,104765,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1.0,7,-129,0.775,36.0,0.0,64.0,0.02857142857142857,0.4375,IN,0.15734346296411772,0.825,0.30434782608695654,0.02857142857142857,28,0.2103787656745015,0.01,5
1772,3616,10471230,9,104765,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,-115,0.8875,36.0,1.0,50.0,0.30434782608695654,0.5,IN,0.15734346296411772,0.775,0.0,0.02857142857142857,36,0.15734346296411772,0.01,5
1774,3620,10471230,11,104765,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,4,-92,0.8875,32.0,0.36,50.0,0.30434782608695654,0.5,UP,0.18818508442027443,0.8875,1.0,0.30434782608695654,18,0.15734346296411772,0.01,5
1776,3622,10471230,12,104765,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-60,1.0,0.0,0.0,32.0,0.4375,0.5,NOTHING,0.6542510918525355,0.8875,0.36,0.30434782608695654,18,0.18818508442027443,0.01,5
1778,3624,10471230,13,104765,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-28,1.0,0.0,1.0,32.0,0.4375,0.5,NOTHING,0.6542510918525355,1.0,0.0,0.4375,0,0.6542510918525355,0.01,5
1780,3626,10471230,14,104765,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,4,1.0,0.0,1.0,64.0,0.5,1.0,NOTHING,0.6542510918525355,1.0,1.0,0.4375,0,0.6542510918525355,0.01,5
1782,3632,10471230,17,104765,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,57,0.8,32.0,0.0,64.0,0.5,0.5,UP,0.18818508442027443,1.0,1.0,0.5,0,0.6542510918525355,0.01,5
