index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
1680,16701965,1,167089,Absent,52,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,0,29,0.98125,35.0,1.0,36.0,0.0,0.515625,RS,,,,,,0.5,0.9
1684,16701965,3,167089,Absent,46,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,16,16,Unicorn_Absent,-1,-1.0,0,73,0.9,34.0,0.2777777777777778,51.0,0.0,0.546875,RS,0.98125,1.0,0.0,3,RS,0.5,0.9
1694,16701965,8,167089,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,6,95,0.8,32.0,0.3469387755102041,64.0,0.2777777777777778,0.5,RIGHT,0.9,0.2777777777777778,0.0,16,RS,0.5,0.9
1696,16701965,9,167089,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,127,1.0,32.0,1.0,34.0,0.2777777777777778,0.53125,RIGHT,0.8,0.3469387755102041,0.2777777777777778,32,RIGHT,0.5,0.9
1700,16701965,11,167089,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,6,185,0.975,32.0,1.0,41.0,0.16868622448979592,0.578125,RIGHT,1.0,1.0,0.2777777777777778,0,RIGHT,0.5,0.9
1702,16701965,12,167089,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,6,213,0.975,32.0,1.0,41.0,0.16868622448979592,0.578125,RIGHT,0.975,1.0,0.16868622448979592,4,RIGHT,0.5,0.9
1706,16701965,14,167089,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,6,255,0.8625,32.0,1.0,48.0,0.96875,0.40625,RIGHT,0.975,1.0,0.16868622448979592,4,RIGHT,0.5,0.9
1708,16701965,15,167089,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,6,265,0.8625,32.0,1.0,48.0,0.96875,0.40625,RIGHT,0.8625,1.0,0.96875,22,RIGHT,0.5,0.9
1710,16701965,16,167089,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,6,275,0.8625,32.0,1.0,48.0,0.9285714285714286,0.40625,RIGHT,0.8625,1.0,0.96875,22,RIGHT,0.5,0.9
1718,16701965,20,167089,Absent,47,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,17,15,Unicorn_Absent,-1,-1.0,0,161,0.90625,32.0,0.30612244897959184,49.0,0.9285714285714286,0.53125,RS,0.8625,1.0,0.9285714285714286,22,RIGHT,0.5,0.9
