index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
3240,10657275,1,106507,Absent,40,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,15,17,Unicorn_Absent,-1,-1.0,0,15,0.89375,30.0,1.0,51.0,0.0,0.53125,RS,RS,0.005034190088132767,,,,,
3242,10657275,2,106507,Absent,38,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,30,2,Unicorn_Absent,-1,-1.0,0,45,0.9875,29.0,0.3409090909090909,36.0,0.0,0.53125,RS,RS,0.006737946999085467,0.89375,1.0,0.0,17,0.005034190088132767
3244,10657275,3,106507,Absent,38,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,30,2,Unicorn_Absent,-1,-1.0,0,75,0.9875,29.0,1.0,36.0,0.19456762749445675,0.53125,RS,RS,0.006737946999085467,0.9875,0.3409090909090909,0.0,2,0.006737946999085467
3252,10657275,7,106507,Absent,21,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,99,0.95,21.0,0.25,49.0,0.19456762749445675,0.640625,RS,RS,0.010228516799093708,0.9875,1.0,0.19456762749445675,2,0.006737946999085467
3260,10657275,11,106507,Absent,9,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,123,0.95,8.0,0.07407407407407407,37.0,0.0,0.453125,RS,RS,0.059105746561956225,0.95,0.25,0.19456762749445675,8,0.010228516799093708
3262,10657275,12,106507,Absent,24,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1.0,0,148,0.95625,21.0,0.03571428571428571,46.0,0.0,0.609375,RS,RS,0.010228516799093708,0.95,0.07407407407407407,0.0,8,0.059105746561956225
3266,10657275,14,106507,Absent,59,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,13,19,Unicorn_Absent,-1,-1.0,0,161,0.88125,40.0,0.24489795918367346,57.0,0.1524390243902439,0.59375,RS,RS,0.007454186295369829,0.95625,0.03571428571428571,0.0,7,0.010228516799093708
3270,10657275,16,106507,Absent,54,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,11,21,Unicorn_Absent,-1,-1.0,0,172,0.86875,35.0,0.41509433962264153,50.0,0.1524390243902439,0.453125,RS,RS,0.005537830714382473,0.88125,0.24489795918367346,0.1524390243902439,19,0.007454186295369829
3276,10657275,19,106507,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,186,0.8875,32.0,0.425531914893617,50.0,0.4467592592592593,0.5,RIGHT,RIGHT,1.0,0.86875,0.41509433962264153,0.1524390243902439,21,0.005537830714382473
3278,10657275,20,106507,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,200,0.8875,32.0,1.0,50.0,0.4467592592592593,0.5,RIGHT,RIGHT,1.0,0.8875,0.425531914893617,0.4467592592592593,18,1.0
3286,10657275,24,106507,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,216,0.9,32.0,1.0,47.0,0.29120879120879123,0.484375,RIGHT,RIGHT,1.0,0.8875,1.0,0.4467592592592593,18,1.0
3298,10657275,30,106507,Absent,38,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,241,0.95625,28.0,0.2765957446808511,37.0,0.29120879120879123,0.46875,RS,RS,0.005034190088132767,0.9,1.0,0.29120879120879123,16,1.0
3302,10657275,32,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,272,0.99375,64.0,0.4375,64.0,0.11510204081632652,0.984375,ALL,ALL,1.0,0.95625,0.2765957446808511,0.29120879120879123,7,0.005034190088132767
3304,10657275,33,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,303,0.99375,64.0,1.0,64.0,0.11510204081632652,0.984375,ALL,ALL,1.0,0.99375,0.4375,0.11510204081632652,1,1.0
3306,10657275,34,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,334,0.99375,64.0,1.0,64.0,0.5849056603773585,0.984375,ALL,ALL,1.0,0.99375,1.0,0.11510204081632652,1,1.0
3308,10657275,35,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,365,0.99375,64.0,1.0,64.0,0.5849056603773585,0.984375,ALL,ALL,1.0,0.99375,1.0,0.5849056603773585,1,1.0
3322,10657275,42,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,396,0.99375,64.0,1.0,64.0,0.574468085106383,0.984375,ALL,ALL,1.0,0.99375,1.0,0.5849056603773585,1,1.0
3324,10657275,43,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,427,0.99375,64.0,1.0,64.0,0.574468085106383,0.984375,ALL,ALL,1.0,0.99375,1.0,0.574468085106383,1,1.0
3326,10657275,44,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,458,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.574468085106383,1,1.0
3330,10657275,46,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,489,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0
3332,10657275,47,106507,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,1,520,0.99375,64.0,1.0,64.0,0.6599999999999999,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0
3338,10657275,50,106507,Absent,61,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,32,0,Unicorn_Absent,-1,-1.0,0,552,1.0,41.0,0.640625,41.0,0.6599999999999999,0.640625,RS,RS,0.008264124158046258,0.99375,1.0,0.6599999999999999,1,1.0
3342,10657275,52,106507,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,8,567,0.89375,28.0,0.38,47.0,0.13025428126621694,0.46875,OUT,OUT,1.0,1.0,0.640625,0.6599999999999999,0,0.008264124158046258
3356,10657275,59,106507,Absent,43,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,26,6,Unicorn_Absent,-1,-1.0,0,593,0.9625,34.0,0.2653061224489796,44.0,0.13025428126621694,0.59375,RS,RS,0.005034190088132767,0.89375,0.38,0.13025428126621694,17,1.0
3241,10657275,1,727560,Absent,55,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1.0,9,15,0.89375,38.0,1.0,51.0,0.4375,0.53125,RS,RS,0.0061027272741740034,,,,,
3243,10657275,2,727560,Absent,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,45,0.9875,9.0,0.14634146341463414,36.0,0.4375,0.53125,RS,RS,0.049787068367863944,0.89375,1.0,0.4375,17,0.0061027272741740034
3245,10657275,3,727560,Absent,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,75,0.9875,9.0,1.0,36.0,0.0,0.53125,RS,RS,0.049787068367863944,0.9875,0.14634146341463414,0.4375,2,0.049787068367863944
3253,10657275,7,727560,Absent,49,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,24,8,Unicorn_Absent,-1,-1.0,9,99,0.95,36.0,0.0975609756097561,49.0,0.0,0.640625,RS,RS,0.005034190088132767,0.9875,1.0,0.0,2,0.049787068367863944
3261,10657275,11,727560,Absent,55,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,24,8,Unicorn_Absent,-1,-1.0,9,123,0.95,37.0,0.5208333333333334,37.0,0.0,0.453125,RS,RS,0.005537830714382473,0.95,0.0975609756097561,0.0,8,0.005034190088132767
3263,10657275,12,727560,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,3,148,0.95625,32.0,0.3269230769230769,46.0,0.0,0.609375,DOWN,DOWN,1.0,0.95,0.5208333333333334,0.0,8,0.005537830714382473
3267,10657275,14,727560,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,7,161,0.88125,36.0,0.36,57.0,0.0,0.59375,IN,IN,1.0,0.95625,0.3269230769230769,0.0,7,1.0
3271,10657275,16,727560,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,21,Unicorn_Absent,-1,-1.0,7,172,0.86875,36.0,1.0,50.0,0.0,0.453125,IN,IN,1.0,0.88125,0.36,0.0,19,1.0
3277,10657275,19,727560,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,186,0.8875,36.0,1.0,50.0,0.0,0.5,IN,IN,1.0,0.86875,1.0,0.0,21,1.0
3279,10657275,20,727560,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,200,0.8875,36.0,1.0,50.0,0.0,0.5,IN,IN,1.0,0.8875,1.0,0.0,18,1.0
3287,10657275,24,727560,Absent,40,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,16,16,Unicorn_Absent,-1,-1.0,9,216,0.9,31.0,0.34,47.0,0.0,0.484375,RS,RS,0.006737946999085467,0.8875,1.0,0.0,18,1.0
3299,10657275,30,727560,Absent,16,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,25,7,Unicorn_Absent,-1,-1.0,9,241,0.95625,16.0,0.14634146341463414,37.0,0.0,0.46875,RS,RS,0.01831563888873418,0.9,0.34,0.0,16,0.006737946999085467
3303,10657275,32,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,272,0.99375,1.0,0.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.95625,0.14634146341463414,0.0,7,0.01831563888873418
3305,10657275,33,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,303,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,0.0,0.0,1,0.36787944117144233
3307,10657275,34,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,334,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233
3309,10657275,35,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,365,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233
3323,10657275,42,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,396,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233
3325,10657275,43,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,427,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233
3327,10657275,44,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,458,0.99375,1.0,1.0,64.0,0.640625,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233
3331,10657275,46,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,489,0.99375,1.0,1.0,64.0,0.640625,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.640625,1,0.36787944117144233
3333,10657275,47,727560,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,520,0.99375,1.0,1.0,64.0,0.38,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.640625,1,0.36787944117144233
3339,10657275,50,727560,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,552,1.0,0.0,0.0,41.0,0.38,0.640625,NOTHING,NOTHING,1.0,0.99375,1.0,0.38,1,0.36787944117144233
3343,10657275,52,727560,Absent,58,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,15,17,Unicorn_Absent,-1,-1.0,9,567,0.89375,36.0,0.0,47.0,0.05600379686758425,0.46875,RS,RS,0.007454186295369829,1.0,0.0,0.38,0,1.0
3357,10657275,59,727560,Absent,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,26,6,Unicorn_Absent,-1,-1.0,9,593,0.9625,16.0,0.20930232558139536,44.0,0.05600379686758425,0.59375,RS,RS,0.01831563888873418,0.89375,0.0,0.05600379686758425,17,0.007454186295369829
4324,11352759,3,113571,Absent,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,31,0.99375,10.0,1.0,34.0,0.0,0.515625,RS,RS,0.04232921962320499,,,,,
4330,11352759,6,113571,Absent,15,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,23,9,Unicorn_Absent,-1,-1.0,0,54,0.94375,15.0,0.08695652173913043,38.0,0.0,0.453125,RS,RS,0.020796234419099814,0.99375,1.0,0.0,1,0.04232921962320499
4332,11352759,7,113571,Absent,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,85,0.99375,9.0,0.2,10.0,0.30328738069989397,0.140625,RS,RS,0.049787068367863944,0.94375,0.08695652173913043,0.0,9,0.020796234419099814
4334,11352759,8,113571,Absent,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,116,0.99375,9.0,1.0,10.0,0.30328738069989397,0.140625,RS,RS,0.049787068367863944,0.99375,0.2,0.30328738069989397,1,0.049787068367863944
4338,11352759,10,113571,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,148,1.0,0.0,0.0,0.0,0.1696969696969697,0.0,NOTHING,NOTHING,1.0,0.99375,1.0,0.30328738069989397,1,0.049787068367863944
4340,11352759,11,113571,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,180,1.0,0.0,1.0,0.0,0.1696969696969697,0.0,NOTHING,NOTHING,1.0,1.0,0.0,0.1696969696969697,0,1.0
4346,11352759,14,113571,Absent,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,210,0.9875,5.0,0.0,17.0,0.0,0.234375,RS,RS,0.10687792566038574,1.0,1.0,0.1696969696969697,0,1.0
4352,11352759,17,113571,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,242,1.0,32.0,0.12121212121212122,64.0,0.0,1.0,UP,UP,1.0,0.9875,0.0,0.0,2,0.10687792566038574
4354,11352759,18,113571,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,274,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,0.12121212121212122,0.0,0,1.0
