level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Zeta
1208,2402,11748787,2,117444,Absent,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1.0,0,62,0.99375,32.0,1.0,32.0,0.0,0.484375,RS,0.17846392590418705,,,,,,120,5
1210,2406,11748787,4,117444,Absent,35,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,30,2,Unicorn_Absent,-1,-1.0,0,121,0.9875,24.0,0.21739130434782608,29.0,0.0,0.421875,RS,0.21659936976800023,0.99375,1.0,0.0,1,0.17846392590418705,120,5
1212,2408,11748787,5,117444,Absent,27,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,150,0.98125,22.0,0.2777777777777778,26.0,0.21739130434782608,0.359375,RS,0.22999588864622464,0.9875,0.21739130434782608,0.0,2,0.21659936976800023,120,5
1214,2410,11748787,6,117444,Absent,27,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,21,11,Unicorn_Absent,-1,-1.0,0,171,0.93125,22.0,1.0,41.0,0.21739130434782608,0.46875,RS,0.22999588864622464,0.98125,0.2777777777777778,0.21739130434782608,3,0.22999588864622464,120,5
1216,2414,11748787,8,117444,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,235,1.0,32.0,0.2857142857142857,64.0,0.20085470085470086,1.0,LEFT,0.18818508442027443,0.93125,1.0,0.21739130434782608,11,0.22999588864622464,120,5
1218,2416,11748787,9,117444,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,267,1.0,32.0,1.0,64.0,0.20085470085470086,1.0,LEFT,0.18818508442027443,1.0,0.2857142857142857,0.20085470085470086,0,0.18818508442027443,120,5
1220,2418,11748787,10,117444,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,299,1.0,32.0,1.0,64.0,0.8787878787878788,1.0,LEFT,0.18818508442027443,1.0,1.0,0.20085470085470086,0,0.18818508442027443,120,5
1222,2422,11748787,12,117444,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,363,1.0,32.0,1.0,64.0,0.8787878787878788,1.0,LEFT,0.18818508442027443,1.0,1.0,0.8787878787878788,0,0.18818508442027443,120,5
1224,2426,11748787,14,117444,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,427,1.0,32.0,1.0,64.0,0.033434650455927084,1.0,LEFT,0.18818508442027443,1.0,1.0,0.8787878787878788,0,0.18818508442027443,120,5
1226,2428,11748787,15,117444,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,459,1.0,32.0,1.0,64.0,0.033434650455927084,1.0,LEFT,0.18818508442027443,1.0,1.0,0.033434650455927084,0,0.18818508442027443,120,5
