level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1
2141,4405,28198550,43,855058,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,8,81,0.94375,28.0,0.06060606060606061,44.0,0.09009009009009006,0.546875,OUT,0.2103787656745015,0.96875,1.0,0.0,5,0.40656965974059917
2143,4409,28198550,45,855058,Absent,23,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,20,12,Unicorn_Absent,-1,-1.0,9,27,0.925,22.0,0.25,42.0,0.09009009009009006,0.46875,,0.22999588864622464,0.94375,0.06060606060606061,0.09009009009009006,9,0.2103787656745015
2145,4411,28198550,46,855058,Absent,23,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,31,1,Unicorn_Absent,-1,-1.0,9,58,0.99375,22.0,1.0,27.0,0.4375,0.40625,,0.22999588864622464,0.925,0.25,0.09009009009009006,12,0.22999588864622464
2147,4415,28198550,48,855058,Absent,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,9,119,0.98125,10.0,0.06666666666666667,33.0,0.4375,0.46875,,0.36972808936944906,0.99375,1.0,0.4375,1,0.22999588864622464
2149,4417,28198550,49,855058,Absent,41,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,14,18,Unicorn_Absent,-1,-1.0,9,133,0.8875,36.0,0.24324324324324326,48.0,0.24596774193548387,0.46875,,0.16951329224194475,0.98125,0.06666666666666667,0.4375,3,0.36972808936944906
2151,4421,28198550,51,855058,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30,Unicorn_Absent,-1,-1.0,1,153,0.8125,64.0,0.5625,64.0,0.24596774193548387,0.53125,ALL,0.0924417853680727,0.8875,0.24324324324324326,0.24596774193548387,18,0.16951329224194475
2153,4431,28198550,56,855058,Absent,29,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,299,0.99375,24.0,0.375,28.0,0.029411764705882353,0.421875,,0.22313016014842982,0.8125,0.5625,0.24596774193548387,30,0.0924417853680727
2155,4433,28198550,57,855058,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,329,0.9875,3.0,0.0,31.0,0.029411764705882353,0.453125,,0.5112889476777818,0.99375,0.375,0.029411764705882353,1,0.22313016014842982
2223,4561,31938238,1,82386,Absent,44,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,25,7,Unicorn_Absent,-1,-1.0,9,25,0.95625,34.0,1.0,41.0,0.0,0.53125,,0.17846392590418705,,,,,
2225,4563,31938238,2,82386,Absent,44,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,14,18,Unicorn_Absent,-1,-1.0,9,39,0.8875,34.0,1.0,48.0,0.0,0.46875,,0.17846392590418705,0.95625,1.0,0.0,7,0.17846392590418705
2227,4569,31938238,5,82386,Absent,44,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,15,17,Unicorn_Absent,-1,-1.0,9,-3,0.89375,34.0,1.0,52.0,0.8780487804878049,0.546875,,0.17846392590418705,0.8875,1.0,0.0,18,0.17846392590418705
2229,4571,31938238,6,82386,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1.0,4,7,0.8625,32.0,0.32,45.0,0.8780487804878049,0.359375,UP,0.18818508442027443,0.89375,1.0,0.8780487804878049,17,0.17846392590418705
2231,4587,31938238,14,82386,Absent,17,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,9,-126,0.94375,17.0,0.32432432432432434,42.0,0.7592592592592593,0.515625,,0.2800485757226742,0.8625,0.32,0.8780487804878049,22,0.18818508442027443
2233,4595,31938238,18,82386,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,-122,0.9,32.0,0.32432432432432434,48.0,0.7592592592592593,0.5,UP,0.18818508442027443,0.94375,0.32432432432432434,0.7592592592592593,9,0.2800485757226742
2235,4601,31938238,21,82386,Absent,56,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,13,19,Unicorn_Absent,-1,-1.0,9,-237,0.88125,39.0,0.42,49.0,0.6799999999999999,0.46875,,0.14646961601798344,0.9,0.32432432432432434,0.7592592592592593,16,0.18818508442027443
2237,4613,31938238,27,82386,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,25,Unicorn_Absent,-1,-1.0,7,-315,0.84375,36.0,0.36363636363636365,53.0,0.6799999999999999,0.4375,IN,0.15734346296411772,0.88125,0.42,0.6799999999999999,19,0.14646961601798344
2239,4617,31938238,29,82386,Absent,28,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,7,25,Unicorn_Absent,-1,-1.0,9,-280,0.84375,25.0,0.2978723404255319,64.0,0.08383894098179812,0.609375,,0.21659936976800023,0.84375,0.36363636363636365,0.6799999999999999,25,0.15734346296411772
2241,4623,31938238,32,82386,Absent,37,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,19,13,Unicorn_Absent,-1,-1.0,9,-206,0.91875,29.0,0.22727272727272727,48.0,0.08383894098179812,0.546875,,0.19336654922791888,0.84375,0.2978723404255319,0.08383894098179812,25,0.21659936976800023
2243,4633,31938238,37,82386,Absent,22,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,9,-60,0.95625,18.0,0.3055555555555556,43.0,0.05067567567567566,0.5625,,0.2614163880174534,0.91875,0.22727272727272727,0.08383894098179812,13,0.19336654922791888
2245,4635,31938238,38,82386,Absent,22,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,-28,1.0,18.0,1.0,20.0,0.05067567567567566,0.3125,,0.2614163880174534,0.95625,0.3055555555555556,0.05067567567567566,7,0.2614163880174534
2247,4645,31938238,43,82386,Absent,50,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,22,10,Unicorn_Absent,-1,-1.0,9,-177,0.9375,35.0,0.15217391304347827,43.0,0.22392156862745097,0.515625,,0.16529888822158656,1.0,1.0,0.05067567567567566,0,0.2614163880174534
2249,4655,31938238,48,82386,Absent,50,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,16,16,Unicorn_Absent,-1,-1.0,9,-154,0.9,35.0,1.0,51.0,0.22392156862745097,0.546875,,0.16529888822158656,0.9375,0.15217391304347827,0.22392156862745097,10,0.16529888822158656
2251,4657,31938238,49,82386,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,8,-125,0.98125,28.0,0.4318181818181818,34.0,0.04882154882154882,0.484375,OUT,0.2103787656745015,0.9,1.0,0.22392156862745097,16,0.16529888822158656
2253,4659,31938238,50,82386,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,22,10,Unicorn_Absent,-1,-1.0,8,-103,0.9375,28.0,1.0,44.0,0.04882154882154882,0.53125,OUT,0.2103787656745015,0.98125,0.4318181818181818,0.04882154882154882,3,0.2103787656745015
2255,4661,31938238,51,82386,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-71,1.0,0.0,0.0,26.0,0.3583776595744681,0.40625,NOTHING,0.6542510918525355,0.9375,1.0,0.04882154882154882,10,0.2103787656745015
2257,4667,31938238,54,82386,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,9,-74,0.98125,6.0,0.0,27.0,0.3583776595744681,0.375,,0.42804449119023485,1.0,0.0,0.3583776595744681,0,0.6542510918525355
2259,4669,31938238,55,82386,Absent,20,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25,7,Unicorn_Absent,-1,-1.0,9,-49,0.95625,18.0,0.043478260869565216,35.0,0.2727272727272727,0.4375,,0.2614163880174534,0.98125,0.0,0.3583776595744681,3,0.42804449119023485
2261,4671,31938238,56,82386,Absent,20,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25,7,Unicorn_Absent,-1,-1.0,9,-24,0.95625,18.0,1.0,35.0,0.2727272727272727,0.4375,,0.2614163880174534,0.95625,0.043478260869565216,0.2727272727272727,7,0.2614163880174534
2263,4675,31938238,58,82386,Absent,16,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,9,-79,0.95,13.0,0.14814814814814814,29.0,0.027777777777777735,0.328125,,0.32546601999734803,0.95625,1.0,0.2727272727272727,7,0.2614163880174534
2265,4679,31938238,60,82386,Absent,16,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,9,-31,0.95,13.0,1.0,29.0,0.027777777777777735,0.328125,,0.32546601999734803,0.95,0.14814814814814814,0.027777777777777735,8,0.32546601999734803
2222,4560,31938238,1,319399,Absent,14,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,25,0.95625,14.0,1.0,41.0,0.9696969696969697,0.53125,RS,0.3128926858743503,,,,,
