level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
1294,2568,10111798,25,101102,Absent,61,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,16,16,Unicorn_Absent,-1,-1,0,55,0.9,34.0,0.53125,50.0,0.5,0.53125,RS,0.16951329224194475,0.8,0.5625,1.0,32,0.0924417853680727,0.2,5
1296,2574,10111798,28,101102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,151,1.0,0.0,0.0,32.0,0.5,0.5,NOTHING,0.6542510918525355,0.9,0.53125,0.5,16,0.16951329224194475,0.2,5
1298,2578,10111798,30,101102,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,1,91,0.825,64.0,0.0,64.0,0.0,0.5625,ALL,0.0924417853680727,1.0,0.0,0.5,0,0.6542510918525355,0.2,5
1300,2580,10111798,31,101102,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,123,1.0,32.0,0.5,32.0,0.0,0.5,RIGHT,0.17389813739634405,0.825,0.0,0.0,28,0.0924417853680727,0.2,5
1302,2588,10111798,35,101102,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,123,0.8,64.0,0.5,64.0,1.0,0.5,ALL,0.0924417853680727,1.0,0.5,0.0,0,0.17389813739634405,0.2,5
1304,2590,10111798,36,101102,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,123,0.8,64.0,1.0,64.0,1.0,0.5,ALL,0.0924417853680727,0.8,0.5,1.0,32,0.0924417853680727,0.2,5
1306,2592,10111798,37,101102,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,139,0.9,32.0,0.5,48.0,0.4375,0.5,UP,0.18818508442027443,0.8,1.0,1.0,32,0.0924417853680727,0.2,5
1308,2594,10111798,38,101102,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1,4,139,0.8,32.0,1.0,64.0,0.4375,0.5,UP,0.18818508442027443,0.9,0.5,0.4375,16,0.18818508442027443,0.2,5
1310,2596,10111798,39,101102,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,139,0.8,64.0,0.5,64.0,0.4375,0.5,ALL,0.0924417853680727,0.8,1.0,0.4375,32,0.18818508442027443,0.2,5
1312,2598,10111798,40,101102,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,155,0.9,32.0,0.5,48.0,0.4375,0.5,LEFT,0.18818508442027443,0.8,0.5,0.4375,32,0.0924417853680727,0.2,5
1314,2602,10111798,42,101102,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,203,0.9,32.0,1.0,48.0,0.46875,0.5,LEFT,0.18818508442027443,0.9,0.5,0.4375,16,0.18818508442027443,0.2,5
1316,2610,10111798,46,101102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,301,1.0,0.0,0.0,32.0,0.46875,0.5,NOTHING,0.6542510918525355,0.9,1.0,0.46875,16,0.18818508442027443,0.2,5
1318,2612,10111798,47,101102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,333,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,0.6542510918525355,1.0,0.0,0.46875,0,0.6542510918525355,0.2,5
1320,2614,10111798,48,101102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,365,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,0.6542510918525355,1.0,1.0,0.0,0,0.6542510918525355,0.2,5
1322,2622,10111798,52,101102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,493,1.0,0.0,1.0,32.0,0.30434782608695654,0.5,NOTHING,0.6542510918525355,1.0,1.0,0.0,0,0.6542510918525355,0.2,5
1324,2630,10111798,56,101102,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,395,0.8875,36.0,0.0,50.0,0.30434782608695654,0.5,IN,0.15734346296411772,1.0,1.0,0.30434782608695654,0,0.6542510918525355,0.2,5
1326,2632,10111798,57,101102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,427,1.0,0.0,0.0,32.0,0.5,0.5,NOTHING,0.6542510918525355,0.8875,0.0,0.30434782608695654,18,0.15734346296411772,0.2,5
1328,2636,10111798,59,101102,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,377,0.8875,36.0,0.0,50.0,0.5,0.5,IN,0.15734346296411772,1.0,0.0,0.5,0,0.6542510918525355,0.2,5
1275,2529,10111798,5,179808,Absent,26,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,-124,0.94375,23.0,1.0,46.0,0.5,0.578125,,0.22999588864622464,,,,,,0.2,5
1277,2533,10111798,7,179808,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,-110,0.8,32.0,0.34146341463414637,64.0,0.5,0.5,RIGHT,0.17389813739634405,0.94375,1.0,0.5,9,0.22999588864622464,0.2,5
1279,2535,10111798,8,179808,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,-96,0.8875,36.0,0.36,50.0,0.0,0.5,IN,0.15734346296411772,0.8,0.34146341463414637,0.5,32,0.17389813739634405,0.2,5
1281,2539,10111798,10,179808,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,-54,0.8875,36.0,1.0,50.0,0.0,0.5,IN,0.15734346296411772,0.8875,0.36,0.0,18,0.15734346296411772,0.2,5
1283,2545,10111798,13,179808,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,-88,0.8875,36.0,1.0,50.0,0.16666666666666669,0.5,IN,0.15734346296411772,0.8875,1.0,0.0,18,0.15734346296411772,0.2,5
1285,2553,10111798,17,179808,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,10,1.0,0.0,0.0,64.0,0.16666666666666669,1.0,NOTHING,0.6542510918525355,0.8875,1.0,0.16666666666666669,18,0.15734346296411772,0.2,5
1287,2555,10111798,18,179808,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,42,1.0,0.0,1.0,64.0,0.5,1.0,NOTHING,0.6542510918525355,1.0,0.0,0.16666666666666669,0,0.6542510918525355,0.2,5
1289,2559,10111798,20,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,74,0.8,32.0,0.0,64.0,0.5,0.5,DOWN,0.17389813739634405,1.0,1.0,0.5,0,0.6542510918525355,0.2,5
1291,2561,10111798,21,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1,3,88,0.8875,32.0,1.0,50.0,0.0,0.5,DOWN,0.17389813739634405,0.8,0.0,0.5,32,0.17389813739634405,0.2,5
1293,2565,10111798,23,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,120,0.8,32.0,1.0,64.0,0.0,0.5,DOWN,0.17389813739634405,0.8875,1.0,0.0,18,0.17389813739634405,0.2,5
1295,2569,10111798,25,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,55,0.9,32.0,1.0,50.0,0.5,0.53125,DOWN,0.17389813739634405,0.8,1.0,0.0,32,0.17389813739634405,0.2,5
1297,2575,10111798,28,179808,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,151,1.0,32.0,0.0,32.0,0.5,0.5,UP,0.18818508442027443,0.9,1.0,0.5,16,0.17389813739634405,0.2,5
1299,2579,10111798,30,179808,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,91,0.825,28.0,0.30434782608695654,64.0,0.0,0.5625,OUT,0.2103787656745015,1.0,0.0,0.5,0,0.18818508442027443,0.2,5
1301,2581,10111798,31,179808,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,123,1.0,0.0,0.0,32.0,0.0,0.5,NOTHING,0.6542510918525355,0.825,0.30434782608695654,0.0,28,0.2103787656745015,0.2,5
1303,2589,10111798,35,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,123,0.8,32.0,0.0,64.0,0.3333333333333333,0.5,DOWN,0.17389813739634405,1.0,0.0,0.0,0,0.6542510918525355,0.2,5
1305,2591,10111798,36,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,123,0.8,32.0,1.0,64.0,0.3333333333333333,0.5,DOWN,0.17389813739634405,0.8,0.0,0.3333333333333333,32,0.17389813739634405,0.2,5
1307,2593,10111798,37,179808,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,139,0.9,32.0,0.3333333333333333,48.0,0.0,0.5,RIGHT,0.17389813739634405,0.8,1.0,0.3333333333333333,32,0.17389813739634405,0.2,5
1309,2595,10111798,38,179808,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,139,0.8,64.0,0.5,64.0,0.0,0.5,ALL,0.0924417853680727,0.9,0.3333333333333333,0.0,16,0.17389813739634405,0.2,5
1311,2597,10111798,39,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,139,0.8,32.0,0.5,64.0,0.0,0.5,DOWN,0.17389813739634405,0.8,0.5,0.0,32,0.0924417853680727,0.2,5
1313,2599,10111798,40,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,155,0.9,32.0,1.0,48.0,0.0,0.5,DOWN,0.17389813739634405,0.8,0.5,0.0,32,0.17389813739634405,0.2,5
1315,2603,10111798,42,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,203,0.9,32.0,1.0,48.0,0.0,0.5,DOWN,0.17389813739634405,0.9,1.0,0.0,16,0.17389813739634405,0.2,5
1317,2611,10111798,46,179808,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,301,1.0,32.0,0.3333333333333333,32.0,0.0,0.5,LEFT,0.18818508442027443,0.9,1.0,0.0,16,0.17389813739634405,0.2,5
1319,2613,10111798,47,179808,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,333,1.0,32.0,1.0,32.0,0.3333333333333333,0.5,LEFT,0.18818508442027443,1.0,0.3333333333333333,0.0,0,0.18818508442027443,0.2,5
1321,2615,10111798,48,179808,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,365,1.0,32.0,1.0,32.0,0.3333333333333333,0.5,LEFT,0.18818508442027443,1.0,1.0,0.3333333333333333,0,0.18818508442027443,0.2,5
1323,2623,10111798,52,179808,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,493,1.0,32.0,1.0,32.0,1.0,0.5,LEFT,0.18818508442027443,1.0,1.0,0.3333333333333333,0,0.18818508442027443,0.2,5
1325,2631,10111798,56,179808,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1,3,395,0.8875,32.0,0.3333333333333333,50.0,1.0,0.5,DOWN,0.17389813739634405,1.0,1.0,1.0,0,0.18818508442027443,0.2,5
