level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Eta
192,408,10263910,25,102647,Absent,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,0,61,1.0,15.0,0.0,17.0,0.0675,0.265625,RS,0.2902735027026453,0.975,1.0,0.0,4,0.45215719036181795,20,1.5
194,410,10263910,26,102647,Absent,43,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,7,25,Unicorn_Absent,-1,-1.0,0,68,0.84375,35.0,0.21951219512195122,47.0,0.0675,0.34375,RS,0.16529888822158656,1.0,0.0,0.0675,0,0.2902735027026453,20,1.5
196,426,10263910,34,102647,Absent,40,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,14,18,Unicorn_Absent,-1,-1.0,0,-93,0.8875,32.0,0.3673469387755102,51.0,0.08385308385308386,0.515625,RS,0.18818508442027443,0.84375,0.21951219512195122,0.0675,25,0.16529888822158656,20,1.5
198,434,10263910,38,102647,Absent,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,0,28,0.95625,7.0,0.11428571428571428,64.0,0.08385308385308386,0.890625,RS,0.42804449119023485,0.8875,0.3673469387755102,0.08385308385308386,18,0.18818508442027443,20,1.5
200,436,10263910,39,102647,Absent,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,0,53,0.95625,7.0,1.0,64.0,0.08823529411764706,0.890625,RS,0.42804449119023485,0.95625,0.11428571428571428,0.08385308385308386,7,0.42804449119023485,20,1.5
202,438,10263910,40,102647,Absent,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1.0,0,80,0.96875,7.0,1.0,35.0,0.08823529411764706,0.46875,RS,0.42804449119023485,0.95625,1.0,0.08823529411764706,7,0.42804449119023485,20,1.5
204,440,10263910,41,102647,Absent,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1.0,0,107,0.96875,7.0,1.0,35.0,0.20408163265306123,0.46875,RS,0.42804449119023485,0.96875,1.0,0.08823529411764706,5,0.42804449119023485,20,1.5
206,444,10263910,43,102647,Absent,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,67,0.98125,7.0,1.0,17.0,0.20408163265306123,0.21875,RS,0.42804449119023485,0.96875,1.0,0.20408163265306123,5,0.42804449119023485,20,1.5
208,446,10263910,44,102647,Absent,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,96,0.98125,7.0,1.0,41.0,0.0,0.59375,RS,0.42804449119023485,0.98125,1.0,0.20408163265306123,3,0.42804449119023485,20,1.5
210,448,10263910,45,102647,Absent,47,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,31,1,Unicorn_Absent,-1,-1.0,0,127,0.99375,33.0,0.1111111111111111,36.0,0.0,0.546875,RS,0.16951329224194475,0.98125,1.0,0.0,3,0.42804449119023485,20,1.5
212,458,10263910,50,102647,Absent,39,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,18,14,Unicorn_Absent,-1,-1.0,0,64,0.9125,31.0,0.30612244897959184,37.0,0.0625,0.359375,RS,0.17846392590418705,0.99375,0.1111111111111111,0.0,1,0.16951329224194475,20,1.5
214,462,10263910,52,102647,Absent,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,125,0.98125,8.0,0.11428571428571428,43.0,0.0625,0.625,RS,0.387250581508453,0.9125,0.30612244897959184,0.0625,14,0.17846392590418705,20,1.5
216,472,10263910,57,102647,Absent,17,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,172,0.975,15.0,0.09523809523809523,22.0,0.193196405648267,0.28125,RS,0.2902735027026453,0.98125,0.11428571428571428,0.0625,3,0.387250581508453,20,1.5
218,474,10263910,58,102647,Absent,17,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,200,0.975,15.0,1.0,22.0,0.193196405648267,0.28125,RS,0.2902735027026453,0.975,0.09523809523809523,0.193196405648267,4,0.2902735027026453,20,1.5
220,478,10263910,60,102647,Absent,31,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,254,0.9375,26.0,0.1388888888888889,39.0,0.05572998430141285,0.453125,RS,0.20444612479589325,0.975,1.0,0.193196405648267,4,0.2902735027026453,20,1.5
173,363,10263910,2,391055,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,64,1.0,3.0,1.0,3.0,0.05572998430141285,0.046875,,0.5112889476777818,,,,,,20,1.5
175,371,10263910,6,391055,Absent,30,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,9,71,0.95625,21.0,0.09090909090909091,35.0,0.46383928571428573,0.4375,,0.24484627166971443,1.0,1.0,0.05572998430141285,0,0.5112889476777818,20,1.5
177,373,10263910,7,391055,Absent,30,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,9,96,0.95625,21.0,1.0,35.0,0.46383928571428573,0.4375,,0.24484627166971443,0.95625,0.09090909090909091,0.46383928571428573,7,0.24484627166971443,20,1.5
179,377,10263910,9,391055,Absent,53,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,17,15,Unicorn_Absent,-1,-1.0,9,121,0.90625,37.0,0.28888888888888886,49.0,0.0,0.53125,,0.16529888822158656,0.95625,1.0,0.46383928571428573,7,0.24484627166971443,20,1.5
181,379,10263910,10,391055,Absent,53,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,17,15,Unicorn_Absent,-1,-1.0,9,138,0.90625,37.0,1.0,49.0,0.0,0.53125,,0.16529888822158656,0.90625,0.28888888888888886,0.0,15,0.16529888822158656,20,1.5
183,385,10263910,13,391055,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,20,Unicorn_Absent,-1,-1.0,3,210,0.875,32.0,0.38,48.0,0.484375,0.4375,DOWN,0.17389813739634405,0.90625,1.0,0.0,15,0.16529888822158656,20,1.5
185,393,10263910,17,391055,Absent,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,126,1.0,10.0,0.13513513513513514,15.0,0.484375,0.234375,,0.35372677547714554,0.875,0.38,0.484375,20,0.17389813739634405,20,1.5
187,395,10263910,18,391055,Absent,40,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,32,0,Unicorn_Absent,-1,-1.0,9,158,1.0,27.0,0.08823529411764706,27.0,0.0,0.421875,,0.21659936976800023,1.0,0.13513513513513514,0.484375,0,0.35372677547714554,20,1.5
189,399,10263910,20,391055,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,5,121,0.975,32.0,0.20408163265306123,33.0,0.0,0.453125,LEFT,0.18818508442027443,1.0,0.08823529411764706,0.0,0,0.21659936976800023,20,1.5
191,401,10263910,21,391055,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,5,149,0.975,32.0,1.0,33.0,0.7567567567567568,0.453125,LEFT,0.18818508442027443,0.975,0.20408163265306123,0.0,4,0.18818508442027443,20,1.5
193,409,10263910,25,391055,Absent,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,61,1.0,2.0,0.0625,17.0,0.7567567567567568,0.265625,,0.5488116360940265,0.975,1.0,0.7567567567567568,4,0.18818508442027443,20,1.5
195,411,10263910,26,391055,Absent,51,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,7,25,Unicorn_Absent,-1,-1.0,9,68,0.84375,37.0,0.02631578947368421,47.0,0.8636363636363636,0.34375,,0.16529888822158656,1.0,0.0625,0.7567567567567568,0,0.5488116360940265,20,1.5
197,427,10263910,34,391055,Absent,50,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,14,18,Unicorn_Absent,-1,-1.0,9,-93,0.8875,37.0,0.4230769230769231,51.0,0.8636363636363636,0.515625,,0.1535852641307536,0.84375,0.02631578947368421,0.8636363636363636,25,0.16529888822158656,20,1.5
199,435,10263910,38,391055,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,1,28,0.95625,64.0,0.578125,64.0,0.03216374269005848,0.890625,ALL,0.0924417853680727,0.8875,0.4230769230769231,0.8636363636363636,18,0.1535852641307536,20,1.5
201,437,10263910,39,391055,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,1,53,0.95625,64.0,1.0,64.0,0.03216374269005848,0.890625,ALL,0.0924417853680727,0.95625,0.578125,0.03216374269005848,7,0.0924417853680727,20,1.5
203,439,10263910,40,391055,Absent,54,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,27,5,Unicorn_Absent,-1,-1.0,9,80,0.96875,33.0,0.515625,35.0,0.26264418811002666,0.46875,,0.18322208643830706,0.95625,1.0,0.03216374269005848,7,0.0924417853680727,20,1.5
205,441,10263910,41,391055,Absent,54,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,27,5,Unicorn_Absent,-1,-1.0,9,107,0.96875,33.0,1.0,35.0,0.26264418811002666,0.46875,,0.18322208643830706,0.96875,0.515625,0.26264418811002666,5,0.18322208643830706,20,1.5
207,445,10263910,43,391055,Absent,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,29,3,Unicorn_Absent,-1,-1.0,9,67,0.98125,13.0,0.24324324324324326,17.0,0.11975683890577508,0.21875,,0.3128926858743503,0.96875,1.0,0.26264418811002666,5,0.18322208643830706,20,1.5
209,447,10263910,44,391055,Absent,61,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,29,3,Unicorn_Absent,-1,-1.0,9,96,0.98125,37.0,0.13636363636363635,41.0,0.11975683890577508,0.59375,,0.16529888822158656,0.98125,0.24324324324324326,0.11975683890577508,3,0.3128926858743503,20,1.5
211,449,10263910,45,391055,Absent,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,127,0.99375,4.0,0.07894736842105263,36.0,0.044296788482835,0.546875,,0.4795788659294993,0.98125,0.13636363636363635,0.11975683890577508,3,0.16529888822158656,20,1.5
213,459,10263910,50,391055,Absent,23,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18,14,Unicorn_Absent,-1,-1.0,9,64,0.9125,20.0,0.043478260869565216,37.0,0.044296788482835,0.359375,,0.24484627166971443,0.99375,0.07894736842105263,0.044296788482835,1,0.4795788659294993,20,1.5
215,463,10263910,52,391055,Absent,57,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,29,3,Unicorn_Absent,-1,-1.0,9,125,0.98125,38.0,0.23404255319148937,43.0,0.0,0.625,,0.1612452535498154,0.9125,0.043478260869565216,0.044296788482835,14,0.24484627166971443,20,1.5
217,473,10263910,57,391055,Absent,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,4,Unicorn_Absent,-1,-1.0,9,172,0.975,11.0,0.13953488372093023,22.0,0.0,0.28125,,0.35372677547714554,0.98125,0.23404255319148937,0.0,3,0.1612452535498154,20,1.5
219,475,10263910,58,391055,Absent,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,4,Unicorn_Absent,-1,-1.0,9,200,0.975,11.0,1.0,22.0,0.0763888888888889,0.28125,,0.35372677547714554,0.975,0.13953488372093023,0.0,4,0.35372677547714554,20,1.5
221,479,10263910,60,391055,Absent,28,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,22,10,Unicorn_Absent,-1,-1.0,9,254,0.9375,23.0,0.0625,39.0,0.0763888888888889,0.453125,,0.22313016014842982,0.975,1.0,0.0763888888888889,4,0.35372677547714554,20,1.5
1522,3120,11097382,1,110912,Absent,52,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,16,16,Unicorn_Absent,-1,-1.0,0,16,0.9,34.0,1.0,52.0,0.0,0.5625,RS,0.16529888822158656,,,,,,20,1.5
1524,3122,11097382,2,110912,Absent,52,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,16,16,Unicorn_Absent,-1,-1.0,0,32,0.9,34.0,1.0,52.0,0.0,0.5625,RS,0.16529888822158656,0.9,1.0,0.0,16,0.16529888822158656,20,1.5
1526,3124,11097382,3,110912,Absent,52,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,16,16,Unicorn_Absent,-1,-1.0,0,48,0.9,34.0,1.0,52.0,0.0,0.5625,RS,0.16529888822158656,0.9,1.0,0.0,16,0.16529888822158656,20,1.5
