index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Gamma
3170,10307807,26,103011,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,8,128,0.9125,28.0,0.30434782608695654,46.0,0.20833333333333331,0.5,OUT,0.9,0.2765957446808511,0.64,16,LEFT,0.05,0.975
3174,10307807,28,103011,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,70,0.9,32.0,0.30434782608695654,48.0,0.20833333333333331,0.5,DOWN,0.9125,0.30434782608695654,0.20833333333333331,14,OUT,0.05,0.975
3176,10307807,29,103011,Absent,51,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,0,89,0.91875,34.0,0.43478260869565216,46.0,0.08340727595385977,0.515625,RS,0.9,0.30434782608695654,0.20833333333333331,16,DOWN,0.05,0.975
3178,10307807,30,103011,Absent,51,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,0,108,0.91875,34.0,1.0,46.0,0.08340727595385977,0.515625,RS,0.91875,0.43478260869565216,0.08340727595385977,13,RS,0.05,0.975
3182,10307807,32,103011,Absent,51,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,0,50,0.91875,34.0,1.0,46.0,0.014492753623188415,0.515625,RS,0.91875,1.0,0.08340727595385977,13,RS,0.05,0.975
3184,10307807,33,103011,Absent,51,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,13,19,Unicorn_Absent,-1,-1.0,0,63,0.88125,34.0,1.0,51.0,0.014492753623188415,0.5,RS,0.91875,1.0,0.014492753623188415,13,RS,0.05,0.975
3186,10307807,34,103011,Absent,51,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,11,21,Unicorn_Absent,-1,-1.0,0,74,0.86875,34.0,1.0,52.0,0.8529411764705882,0.484375,RS,0.88125,1.0,0.014492753623188415,19,RS,0.05,0.975
3194,10307807,38,103011,Absent,15,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,200,0.9875,13.0,0.14634146341463414,18.0,0.8529411764705882,0.25,RS,0.86875,1.0,0.8529411764705882,21,RS,0.05,0.975
3196,10307807,39,103011,Absent,23,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,21,11,Unicorn_Absent,-1,-1.0,0,221,0.93125,22.0,0.16666666666666666,44.0,0.19326241134751776,0.515625,RS,0.9875,0.14634146341463414,0.8529411764705882,2,RS,0.05,0.975
3198,10307807,40,103011,Absent,23,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,21,11,Unicorn_Absent,-1,-1.0,0,242,0.93125,22.0,1.0,44.0,0.19326241134751776,0.515625,RS,0.93125,0.16666666666666666,0.19326241134751776,11,RS,0.05,0.975
3210,10307807,46,103011,Absent,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,231,0.975,17.0,0.11428571428571428,26.0,0.30434782608695654,0.34375,RS,0.93125,1.0,0.19326241134751776,11,RS,0.05,0.975
3214,10307807,48,103011,Absent,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,188,0.95,17.0,1.0,41.0,0.30434782608695654,0.515625,RS,0.975,0.11428571428571428,0.30434782608695654,4,RS,0.05,0.975
3218,10307807,50,103011,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,232,0.9,32.0,0.225,48.0,0.028985507246376774,0.5,UP,0.95,1.0,0.30434782608695654,8,RS,0.05,0.975
3224,10307807,53,103011,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,10,Unicorn_Absent,-1,-1.0,1,316,0.9375,64.0,0.5,64.0,0.028985507246376774,0.84375,ALL,0.9,0.225,0.028985507246376774,16,UP,0.05,0.975
3226,10307807,54,103011,Absent,60,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,26,6,Unicorn_Absent,-1,-1.0,0,342,0.9625,40.0,0.625,44.0,0.1393280632411067,0.59375,RS,0.9375,0.5,0.028985507246376774,10,ALL,0.05,0.975
3236,10307807,59,103011,Absent,20,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,22,10,Unicorn_Absent,-1,-1.0,0,370,0.9375,17.0,0.2127659574468085,39.0,0.1393280632411067,0.453125,RS,0.9625,0.625,0.1393280632411067,6,RS,0.05,0.975
3121,10307807,1,780777,Absent,9,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,28,0.975,9.0,1.0,33.0,0.0,0.453125,,,,,,,0.05,0.975
3129,10307807,5,780777,Absent,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,-172,0.975,7.0,0.06666666666666667,34.0,0.0,0.46875,,0.975,1.0,0.0,4,,0.05,0.975
3131,10307807,6,780777,Absent,52,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,17,15,Unicorn_Absent,-1,-1.0,9,-155,0.90625,38.0,0.15384615384615385,50.0,0.0,0.546875,,0.975,0.06666666666666667,0.0,4,,0.05,0.975
3133,10307807,7,780777,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,7,-139,0.9,36.0,0.32142857142857145,47.0,0.0,0.484375,IN,0.90625,0.15384615384615385,0.0,15,,0.05,0.975
3135,10307807,8,780777,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,3,-120,0.91875,32.0,0.36,46.0,0.7551020408163265,0.515625,DOWN,0.9,0.32142857142857145,0.0,16,IN,0.05,0.975
3147,10307807,14,780777,Absent,61,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,9,-75,0.8875,38.0,0.4583333333333333,48.0,0.7551020408163265,0.46875,,0.91875,0.36,0.7551020408163265,13,DOWN,0.05,0.975
3157,10307807,19,780777,Absent,39,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,18,14,Unicorn_Absent,-1,-1.0,9,64,0.9125,30.0,0.3877551020408163,48.0,0.4693877551020408,0.53125,,0.8875,0.4583333333333333,0.7551020408163265,18,,0.05,0.975
3161,10307807,21,780777,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,5,101,0.91875,32.0,0.34782608695652173,47.0,0.4693877551020408,0.53125,LEFT,0.9125,0.3877551020408163,0.4693877551020408,14,,0.05,0.975
3163,10307807,22,780777,Absent,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,28,4,Unicorn_Absent,-1,-1.0,9,129,0.975,7.0,0.14705882352941177,31.0,0.051103368176538905,0.421875,,0.91875,0.34782608695652173,0.4693877551020408,13,LEFT,0.05,0.975
3167,10307807,24,780777,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,78,0.9,32.0,0.08333333333333333,48.0,0.051103368176538905,0.5,UP,0.975,0.14705882352941177,0.051103368176538905,4,,0.05,0.975
3171,10307807,26,780777,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,3,128,0.9125,32.0,0.0,46.0,0.08558558558558557,0.5,DOWN,0.9,0.08333333333333333,0.051103368176538905,16,UP,0.05,0.975
3175,10307807,28,780777,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,70,0.9,32.0,0.3333333333333333,48.0,0.08558558558558557,0.5,LEFT,0.9125,0.0,0.08558558558558557,14,DOWN,0.05,0.975
3177,10307807,29,780777,Absent,28,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,19,13,Unicorn_Absent,-1,-1.0,9,89,0.91875,25.0,0.29545454545454547,46.0,0.0,0.515625,,0.9,0.3333333333333333,0.08558558558558557,16,LEFT,0.05,0.975
3179,10307807,30,780777,Absent,28,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,19,13,Unicorn_Absent,-1,-1.0,9,108,0.91875,25.0,1.0,46.0,0.0,0.515625,,0.91875,0.29545454545454547,0.0,13,,0.05,0.975
3183,10307807,32,780777,Absent,28,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,19,13,Unicorn_Absent,-1,-1.0,9,50,0.91875,25.0,1.0,46.0,0.128957528957529,0.515625,,0.91875,1.0,0.0,13,,0.05,0.975
3185,10307807,33,780777,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,7,63,0.88125,36.0,0.24489795918367346,51.0,0.128957528957529,0.5,IN,0.91875,1.0,0.128957528957529,13,,0.05,0.975
3187,10307807,34,780777,Absent,63,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,11,21,Unicorn_Absent,-1,-1.0,9,74,0.86875,39.0,0.5306122448979592,52.0,0.8157894736842105,0.484375,,0.88125,0.24489795918367346,0.128957528957529,19,IN,0.05,0.975
3195,10307807,38,780777,Absent,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,200,0.9875,7.0,0.09523809523809523,18.0,0.8157894736842105,0.25,,0.86875,0.5306122448979592,0.8157894736842105,21,,0.05,0.975
3197,10307807,39,780777,Absent,46,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,21,11,Unicorn_Absent,-1,-1.0,9,221,0.93125,33.0,0.08108108108108109,44.0,0.225,0.515625,,0.9875,0.09523809523809523,0.8157894736842105,2,,0.05,0.975
3199,10307807,40,780777,Absent,46,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,21,11,Unicorn_Absent,-1,-1.0,9,242,0.93125,33.0,1.0,44.0,0.225,0.515625,,0.93125,0.08108108108108109,0.225,11,,0.05,0.975
3211,10307807,46,780777,Absent,15,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,4,Unicorn_Absent,-1,-1.0,9,231,0.975,13.0,0.24324324324324326,26.0,0.4230769230769231,0.34375,,0.93125,1.0,0.225,11,,0.05,0.975
3215,10307807,48,780777,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,5,188,0.95,32.0,0.18421052631578946,41.0,0.4230769230769231,0.515625,LEFT,0.975,0.24324324324324326,0.4230769230769231,4,,0.05,0.975
3219,10307807,50,780777,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,232,0.9,32.0,0.0,48.0,0.375,0.5,RIGHT,0.95,0.18421052631578946,0.4230769230769231,8,LEFT,0.05,0.975
3225,10307807,53,780777,Absent,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,22,10,Unicorn_Absent,-1,-1.0,9,316,0.9375,10.0,0.07692307692307693,64.0,0.375,0.84375,,0.9,0.0,0.375,16,RIGHT,0.05,0.975
3227,10307807,54,780777,Absent,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,26,6,Unicorn_Absent,-1,-1.0,9,342,0.9625,10.0,1.0,44.0,0.1883757135443695,0.59375,,0.9375,0.07692307692307693,0.375,10,,0.05,0.975
3237,10307807,59,780777,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,4,370,0.9375,32.0,0.024390243902439025,39.0,0.1883757135443695,0.453125,UP,0.9625,1.0,0.1883757135443695,6,,0.05,0.975
3242,12709871,2,127069,Absent,17,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,-49,0.95,16.0,1.0,40.0,0.0,0.5,RS,,,,,,0.05,0.975
3250,12709871,6,127069,Absent,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,71,0.99375,1.0,0.0,32.0,0.0,0.484375,RS,0.95,1.0,0.0,8,RS,0.05,0.975
3260,12709871,11,127069,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,126,1.0,32.0,0.03125,32.0,1.0,0.5,UP,0.99375,0.0,0.0,1,RS,0.05,0.975
3266,12709871,14,127069,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,222,1.0,32.0,1.0,32.0,1.0,0.5,UP,1.0,0.03125,1.0,0,UP,0.05,0.975
