level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Alpha
374,788,12052522,35,120581,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,37,Unicorn_Absent,-1,-1,1,221,0.76875,64.0,0.515625,64.0,0.2238372093023256,0.421875,ALL,0.0924417853680727,0.9,0.0,0.2238372093023256,16,0.17389813739634405,0.075,0
376,818,12052522,50,120581,Absent,33,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,6,26,Unicorn_Absent,-1,-1,0,-73,0.8375,26.0,0.40625,64.0,0.6818181818181819,0.59375,RS,0.2103787656745015,0.76875,0.515625,0.2238372093023256,37,0.0924417853680727,0.075,0
378,822,12052522,52,120581,Absent,33,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,6,26,Unicorn_Absent,-1,-1,0,-41,0.8375,26.0,1.0,64.0,0.6818181818181819,0.59375,RS,0.2103787656745015,0.8375,0.40625,0.6818181818181819,26,0.2103787656745015,0.075,0
380,826,12052522,54,120581,Absent,33,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,19,13,Unicorn_Absent,-1,-1,0,-100,0.91875,26.0,1.0,41.0,0.19047619047619047,0.4375,RS,0.2103787656745015,0.8375,1.0,0.6818181818181819,26,0.2103787656745015,0.075,0
382,828,12052522,55,120581,Absent,33,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,18,14,Unicorn_Absent,-1,-1,0,-82,0.9125,26.0,1.0,44.0,0.19047619047619047,0.46875,RS,0.2103787656745015,0.91875,1.0,0.19047619047619047,13,0.2103787656745015,0.075,0
384,830,12052522,56,120581,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1,4,-56,0.9625,32.0,0.3181818181818182,38.0,0.12013729977116708,0.5,UP,0.18818508442027443,0.9125,1.0,0.19047619047619047,14,0.2103787656745015,0.075,0
386,832,12052522,57,120581,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1,4,-30,0.9625,32.0,1.0,38.0,0.12013729977116708,0.5,UP,0.18818508442027443,0.9625,0.3181818181818182,0.12013729977116708,6,0.18818508442027443,0.075,0
388,834,12052522,58,120581,Absent,58,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,23,9,Unicorn_Absent,-1,-1,0,-7,0.94375,39.0,0.42,42.0,0.6956521739130435,0.515625,RS,0.14646961601798344,0.9625,1.0,0.12013729977116708,6,0.18818508442027443,0.075,0
390,836,12052522,59,120581,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,7,16,0.94375,36.0,0.47058823529411764,39.0,0.6956521739130435,0.46875,IN,0.15734346296411772,0.94375,0.42,0.6956521739130435,9,0.14646961601798344,0.075,0
392,838,12052522,60,120581,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,30,0.8875,36.0,1.0,50.0,0.6666666666666667,0.5,IN,0.15734346296411772,0.94375,0.47058823529411764,0.6956521739130435,9,0.15734346296411772,0.075,0
341,721,12052522,1,252275,Absent,46,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,15,17,Unicorn_Absent,-1,-1,9,15,0.89375,31.0,1.0,45.0,0.6666666666666667,0.4375,,0.17846392590418705,,,,,,0.075,0
343,723,12052522,2,252275,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,Unicorn_Absent,-1,-1,1,16,0.80625,64.0,0.484375,64.0,0.013333333333333308,0.515625,ALL,0.0924417853680727,0.89375,1.0,0.6666666666666667,17,0.17846392590418705,0.075,0
345,727,12052522,4,252275,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1,8,77,0.98125,28.0,0.4375,34.0,0.013333333333333308,0.484375,OUT,0.2103787656745015,0.80625,0.484375,0.013333333333333308,31,0.0924417853680727,0.075,0
347,735,12052522,8,252275,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,89,0.9,32.0,0.30434782608695654,48.0,0.0,0.5,RIGHT,0.17389813739634405,0.98125,0.4375,0.013333333333333308,3,0.2103787656745015,0.075,0
349,739,12052522,10,252275,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,33,0.9,32.0,0.3333333333333333,48.0,0.0,0.5,UP,0.18818508442027443,0.9,0.30434782608695654,0.0,16,0.17389813739634405,0.075,0
351,747,12052522,14,252275,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,-134,0.99375,4.0,0.09090909090909091,31.0,0.0,0.46875,,0.4795788659294993,0.9,0.3333333333333333,0.0,16,0.18818508442027443,0.075,0
353,751,12052522,16,252275,Absent,36,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,18,14,Unicorn_Absent,-1,-1,9,-84,0.9125,26.0,0.07142857142857142,40.0,0.0,0.40625,,0.2103787656745015,0.99375,0.09090909090909091,0.0,1,0.4795788659294993,0.075,0
355,753,12052522,17,252275,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,5,-55,0.98125,32.0,0.2608695652173913,37.0,0.16268382352941174,0.53125,LEFT,0.18818508442027443,0.9125,0.07142857142857142,0.0,14,0.2103787656745015,0.075,0
357,759,12052522,20,252275,Absent,31,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,17,15,Unicorn_Absent,-1,-1,9,-76,0.90625,26.0,0.3488372093023256,48.0,0.16268382352941174,0.515625,,0.2103787656745015,0.98125,0.2608695652173913,0.16268382352941174,3,0.18818508442027443,0.075,0
359,761,12052522,21,252275,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,Unicorn_Absent,-1,-1,4,-61,0.89375,32.0,0.3181818181818182,52.0,0.171875,0.546875,UP,0.18818508442027443,0.90625,0.3488372093023256,0.16268382352941174,15,0.2103787656745015,0.075,0
361,765,12052522,23,252275,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,6,Unicorn_Absent,-1,-1,3,-21,0.9625,32.0,0.0,39.0,0.171875,0.515625,DOWN,0.17389813739634405,0.89375,0.3181818181818182,0.171875,17,0.18818508442027443,0.075,0
363,767,12052522,24,252275,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,-3,0.9125,28.0,0.30434782608695654,46.0,0.0,0.5,OUT,0.2103787656745015,0.9625,0.0,0.171875,6,0.17389813739634405,0.075,0
365,777,12052522,29,252275,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1,4,119,0.8,32.0,0.30434782608695654,32.0,0.0,0.0,UP,0.18818508442027443,0.9125,0.30434782608695654,0.0,14,0.2103787656745015,0.075,0
367,781,12052522,31,252275,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,164,0.9,32.0,1.0,48.0,0.5625,0.5,UP,0.18818508442027443,0.8,0.30434782608695654,0.0,32,0.18818508442027443,0.075,0
369,783,12052522,32,252275,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1,6,178,0.8875,32.0,0.3333333333333333,48.0,0.5625,0.46875,RIGHT,0.17389813739634405,0.9,1.0,0.5625,16,0.18818508442027443,0.075,0
371,785,12052522,33,252275,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,210,1.0,0.0,0.0,0.0,0.6956521739130435,0.0,NOTHING,0.6542510918525355,0.8875,0.3333333333333333,0.5625,18,0.17389813739634405,0.075,0
373,787,12052522,34,252275,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,226,0.9,32.0,0.0,49.0,0.6956521739130435,0.515625,RIGHT,0.17389813739634405,1.0,0.0,0.6956521739130435,0,0.6542510918525355,0.075,0
375,789,12052522,35,252275,Absent,61,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,-5,37,Unicorn_Absent,-1,-1,9,221,0.76875,37.0,0.35294117647058826,64.0,0.16028708133971292,0.421875,,0.16529888822158656,0.9,0.0,0.6956521739130435,16,0.17389813739634405,0.075,0
377,819,12052522,50,252275,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,26,Unicorn_Absent,-1,-1,1,-73,0.8375,64.0,0.578125,64.0,0.16028708133971292,0.59375,ALL,0.0924417853680727,0.76875,0.35294117647058826,0.16028708133971292,37,0.16529888822158656,0.075,0
379,823,12052522,52,252275,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,26,Unicorn_Absent,-1,-1,1,-41,0.8375,64.0,1.0,64.0,0.0,0.59375,ALL,0.0924417853680727,0.8375,0.578125,0.16028708133971292,26,0.0924417853680727,0.075,0
381,827,12052522,54,252275,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1,8,-100,0.91875,28.0,0.4375,41.0,0.0,0.4375,OUT,0.2103787656745015,0.8375,1.0,0.0,26,0.0924417853680727,0.075,0
383,829,12052522,55,252275,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1,4,-82,0.9125,32.0,0.30434782608695654,44.0,0.5800000000000001,0.46875,UP,0.18818508442027443,0.91875,0.4375,0.0,13,0.2103787656745015,0.075,0
385,831,12052522,56,252275,Absent,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1,9,-56,0.9625,12.0,0.15789473684210525,38.0,0.5800000000000001,0.5,,0.32546601999734803,0.9125,0.30434782608695654,0.5800000000000001,14,0.18818508442027443,0.075,0
387,833,12052522,57,252275,Absent,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1,9,-30,0.9625,12.0,1.0,38.0,0.5294117647058824,0.5,,0.32546601999734803,0.9625,0.15789473684210525,0.5800000000000001,6,0.32546601999734803,0.075,0
389,835,12052522,58,252275,Absent,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,9,-7,0.94375,12.0,1.0,42.0,0.5294117647058824,0.515625,,0.32546601999734803,0.9625,1.0,0.5294117647058824,6,0.32546601999734803,0.075,0
391,837,12052522,59,252275,Absent,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,9,16,0.94375,12.0,1.0,39.0,0.8108108108108107,0.46875,,0.32546601999734803,0.94375,1.0,0.5294117647058824,9,0.32546601999734803,0.075,0
