Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1223614362,1,12236,Absent,54,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,14,0.8875,,RS,16,,39,,0.5,,,,,,UP,RS
1223614362,2,12236,Present,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,Unicorn_Present,7,2.0,4,Unicorn_Present,23,0.85625,18,UP,32,0.23076923076923078,32,0.03453689167974883,0.0,14.0,0.8875,,,RS,RS,RS
1223614362,3,12236,Absent,27,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,-72,12,Unicorn_Present,2,6.0,0,Unicorn_Absent,-49,0.35,23,RS,32,0.391304347826087,44,0.19981498612395932,0.5,9.0,0.85625,0.23076923076923078,0.03453689167974883,UP,RS,RS
1223614362,4,12236,Absent,31,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,16,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-33,0.9,8,RS,26,0.3181818181818182,35,0.10196560196560195,0.359375,-72.0,0.35,0.391304347826087,0.19981498612395932,RS,RS,NOTHING
1223614362,5,12236,Absent,31,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,24,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-9,0.95,16,RS,26,0.3684210526315789,38,0.16842105263157892,0.453125,16.0,0.9,0.3181818181818182,0.10196560196560195,RS,NOTHING,NOTHING
1223614362,6,12236,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,23,1.0,8,NOTHING,0,0.0,32,0.2619047619047619,0.5,24.0,0.95,0.3684210526315789,0.16842105263157892,RS,NOTHING,NOTHING
1223614362,7,12236,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,1,1.0,2,Unicorn_Present,55,1.0,0,NOTHING,0,1.0,32,0.0,0.5,32.0,1.0,0.0,0.2619047619047619,NOTHING,NOTHING,ALL
1223614362,8,12236,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,0,4.0,2,Unicorn_Present,-9,0.4,0,NOTHING,0,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,NOTHING,ALL,ALL
1223614362,9,12236,Present,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,28,Unicorn_Present,7,2.0,1,Unicorn_Present,23,1.0,0,ALL,64,0.0,64,0.2765957446808511,0.5625,-64.0,0.4,1.0,0.0,NOTHING,ALL,RS
1223614362,10,12236,Present,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,21,Unicorn_Present,3,5.0,1,Unicorn_Absent,53,0.9875,0,ALL,64,1.0,64,0.7105263157894737,0.671875,32.0,1.0,0.0,0.2765957446808511,ALL,RS,RIGHT
