Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
624315581,1,6243,Present,2,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,32,18,Unicorn_Present,1,1.0,0,Unicorn_Present,32,1.0,,RS,31,,53,,0.546875,,,,,,RS,IN
624315581,2,6243,Present,26,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,24,23,Unicorn_Present,4,0.0,0,Unicorn_Absent,56,0.95,0.0,RS,37,0.44680851063829785,53,0.06084359835759612,0.46875,32.0,1.0,,,RS,IN,RS
624315581,3,6243,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,70,0.8875,8.0,IN,36,0.37735849056603776,50,0.01479837217906027,0.5,24.0,0.95,0.44680851063829785,0.06084359835759612,RS,RS,NOTHING
624315581,4,6243,Absent,28,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,28,23,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,98,0.975,18.0,RS,40,0.46153846153846156,51,0.026755852842809402,0.4375,14.0,0.8875,0.37735849056603776,0.01479837217906027,IN,NOTHING,RS
624315581,5,6243,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,3,3.0,2,Unicorn_Present,34,0.4,4.0,NOTHING,0,0.0,28,0.3191489361702128,0.4375,28.0,0.975,0.46153846153846156,0.026755852842809402,RS,RS,RS
624315581,6,6243,Present,20,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,22,18,Unicorn_Present,2,5.0,0,Unicorn_Absent,56,0.9375,0.0,RS,31,0.0,42,0.29545454545454547,0.375,-64.0,0.4,0.0,0.3191489361702128,NOTHING,RS,RS
624315581,7,6243,Absent,25,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,88,1.0,10.0,RS,35,0.40425531914893614,35,0.40425531914893614,0.546875,22.0,0.9375,0.0,0.29545454545454547,RS,RS,RS
624315581,8,6243,Absent,29,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,120,1.0,0.0,RS,32,0.2641509433962264,32,0.7358490566037736,0.5,32.0,1.0,0.40425531914893614,0.40425531914893614,RS,RS,IN
624315581,9,6243,Present,19,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,32,0,Unicorn_Present,6,5.0,0,Unicorn_Absent,152,1.0,0.0,RS,38,0.32075471698113206,38,0.679245283018868,0.59375,32.0,1.0,0.2641509433962264,0.7358490566037736,RS,IN,IN
624315581,10,6243,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,184,1.0,0.0,IN,36,0.32142857142857145,36,0.6785714285714286,0.5625,32.0,1.0,0.32075471698113206,0.679245283018868,RS,IN,UP
