index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1,Alpha
0,1031332147,12,103135,Absent,32,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,23,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-11,0.94375,6.0,RS,28,0.3,40,0.00303030303030305,0.421875,0.4375,-70.0,0.3625,0.3170731707317073,0.023809523809523808,RS,RS,RS,0.375,0.2
0,1031332147,13,103135,Absent,32,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,20,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,9,0.925,9.0,RS,26,0.3170731707317073,43,0.11252771618625276,0.5,0.40625,23.0,0.94375,0.225,0.00303030303030305,RS,RS,RS,0.4375,0.2
0,1031332147,14,103135,Absent,32,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-76,8,Unicorn_Present,3,0.0,0,Unicorn_Absent,-67,0.325,12.0,RS,23,0.225,40,0.06768292682926827,0.5,0.359375,20.0,0.925,0.13513513513513514,0.11252771618625276,RS,RS,RS,0.40625,0.2
0,1031332147,15,103135,Absent,32,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-45,0.9375,12.0,RS,19,0.13513513513513514,37,0.10296010296010294,0.4375,0.296875,-76.0,0.325,0.1935483870967742,0.06768292682926827,RS,RS,RS,0.359375,0.2
0,1031332147,16,103135,Present,9,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,29,8,Unicorn_Present,7,0.0,0,Unicorn_Present,-16,0.98125,10.0,RS,18,0.1935483870967742,35,0.044546850998463894,0.421875,0.2857142857142857,22.0,0.9375,0.30303030303030304,0.10296010296010294,RS,RS,RS,0.296875,0.2
0,1031332147,17,103135,Absent,32,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,-72,11,Unicorn_Present,4,0.0,0,Unicorn_Absent,-88,0.35,3.0,RS,25,0.30303030303030304,40,0.028030303030303017,0.453125,0.390625,29.0,0.98125,0.225,0.044546850998463894,RS,RS,RS,0.2857142857142857,0.2
0,1031332147,18,103135,Absent,32,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,21,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-67,0.93125,8.0,RS,24,0.225,41,0.005487804878048785,0.53125,0.375,-72.0,0.35,0.23529411764705882,0.028030303030303017,RS,RS,RS,0.390625,0.2
0,1031332147,19,103135,Present,29,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,22,10,Unicorn_Present,5,6.0,0,Unicorn_Present,-45,0.9375,11.0,RS,18,0.23529411764705882,30,0.024767801857585148,0.3125,0.3170731707317073,21.0,0.93125,0.2,0.005487804878048785,RS,RS,RS,0.375,0.2
0,1031332147,20,103135,Present,27,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,24,8,Unicorn_Present,4,7.0,0,Unicorn_Absent,-21,0.95,10.0,RS,24,0.2,37,0.06470588235294117,0.453125,0.4,22.0,0.9375,0.2631578947368421,0.024767801857585148,RS,RS,RS,0.3170731707317073,0.2
0,1031332147,21,103135,Absent,32,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,23,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,2,0.94375,8.0,RS,24,0.2631578947368421,36,0.05727554179566563,0.4375,0.375,24.0,0.95,0.28205128205128205,0.06470588235294117,RS,RS,RS,0.4,0.2
0,1031332147,22,103135,Absent,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,24,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,26,0.95,9.0,RS,26,0.28205128205128205,39,0.01734539969834087,0.453125,0.40625,23.0,0.94375,0.13953488372093023,0.05727554179566563,RS,RS,RS,0.375,0.2
0,1031332147,23,103135,Absent,32,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,20,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,46,0.925,8.0,RS,23,0.13953488372093023,38,0.06634746922024623,0.546875,0.359375,24.0,0.95,0.16666666666666666,0.01734539969834087,RS,RS,RS,0.40625,0.2
0,1031332147,24,103135,Present,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,23,10,Unicorn_Present,4,4.0,0,Unicorn_Absent,69,0.94375,12.0,RS,19,0.16666666666666666,32,0.05855855855855854,0.34375,0.3076923076923077,20.0,0.925,0.23684210526315788,0.06634746922024623,RS,RS,RS,0.359375,0.2
0,1031332147,25,103135,Absent,32,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,22,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,91,0.9375,9.0,RS,28,0.23684210526315788,42,0.007060333761232357,0.4375,0.4375,23.0,0.94375,0.21428571428571427,0.05855855855855854,RS,RS,RS,0.3076923076923077,0.2
0,1031332147,26,103135,Absent,32,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,22,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,113,0.9375,10.0,RS,23,0.21428571428571427,38,0.09340659340659344,0.46875,0.359375,22.0,0.9375,0.2619047619047619,0.007060333761232357,RS,RS,RS,0.4375,0.2
0,1031332147,27,103135,Absent,32,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,-73,8,Unicorn_Present,4,0.0,0,Unicorn_Absent,40,0.34375,10.0,RS,30,0.2619047619047619,40,0.09047619047619049,0.5,0.46875,22.0,0.9375,0.2857142857142857,0.09340659340659344,RS,RS,RS,0.359375,0.2
0,1031332147,28,103135,Absent,32,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,20,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,60,0.925,9.0,RS,24,0.2857142857142857,46,0.0965250965250965,0.65625,0.375,-73.0,0.34375,0.2631578947368421,0.09047619047619049,RS,RS,RS,0.46875,0.2
0,1031332147,29,103135,Absent,32,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,78,0.9125,12.0,RS,24,0.2631578947368421,32,0.04694167852062586,0.328125,0.375,20.0,0.925,0.18421052631578946,0.0965250965250965,RS,RS,RS,0.375,0.2
0,1031332147,30,103135,Absent,33,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,22,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,100,0.9375,14.0,RS,21,0.18421052631578946,41,0.02631578947368421,0.5625,0.328125,18.0,0.9125,0.2564102564102564,0.04694167852062586,RS,RS,RS,0.375,0.2
0,1031332147,31,103135,Absent,32,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,18,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,118,0.9125,10.0,RS,28,0.2564102564102564,43,0.02724358974358973,0.375,0.4375,22.0,0.9375,0.19148936170212766,0.02631578947368421,RS,RS,RS,0.328125,0.2
0,1031332147,32,103135,Absent,32,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,-75,5,Unicorn_Present,1,1.0,0,Unicorn_Present,43,0.33125,14.0,RS,28,0.19148936170212766,42,0.013711583924349874,0.578125,0.4375,18.0,0.9125,0.3076923076923077,0.02724358974358973,RS,RS,RS,0.4375,0.2
0,1031332147,33,103135,Present,32,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,22,5,Unicorn_Present,1,5.0,0,Unicorn_Absent,65,0.9375,11.0,RS,23,0.3076923076923077,42,0.11324786324786326,0.578125,0.359375,-75.0,0.33125,0.1951219512195122,0.013711583924349874,RS,RS,RS,0.4375,0.2
0,1031332147,34,103135,Absent,32,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,24,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,89,0.95,10.0,RS,26,0.1951219512195122,40,0.04878048780487804,0.421875,0.4146341463414634,22.0,0.9375,0.275,0.11324786324786326,RS,RS,RS,0.359375,0.2
0,1031332147,35,103135,Present,12,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,32,8,Unicorn_Present,4,2.0,0,Unicorn_Present,121,1.0,8.0,RS,25,0.275,40,0.007051282051282026,0.5,0.390625,24.0,0.95,0.2222222222222222,0.04878048780487804,RS,RS,RS,0.4146341463414634,0.2
0,1031332147,36,103135,Present,25,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,28,6,Unicorn_Present,5,5.0,0,Unicorn_Absent,149,0.975,0.0,RS,19,0.2222222222222222,36,0.10027100271002709,0.46875,0.296875,32.0,1.0,0.2571428571428571,0.007051282051282026,RS,RS,RS,0.390625,0.2
0,1031332147,37,103135,Absent,32,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,24,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,173,0.95,4.0,RS,25,0.2571428571428571,37,0.09924812030075186,0.4375,0.390625,28.0,0.975,0.14634146341463414,0.10027100271002709,RS,RS,RS,0.296875,0.2
0,1031332147,38,103135,Absent,32,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,194,0.93125,8.0,RS,22,0.14634146341463414,38,0.11080139372822298,0.484375,0.34375,24.0,0.95,0.175,0.09924812030075186,RS,RS,RS,0.390625,0.2
0,1031332147,39,103135,Present,27,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,26,7,Unicorn_Present,6,4.0,0,Unicorn_Present,220,0.9625,11.0,RS,25,0.175,34,0.08306451612903226,0.421875,0.390625,21.0,0.93125,0.2619047619047619,0.11080139372822298,RS,RS,RS,0.34375,0.2
0,1031332147,40,103135,Absent,32,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,-76,10,Unicorn_Present,1,6.0,0,Unicorn_Present,144,0.325,6.0,RS,28,0.2619047619047619,42,0.028417818740399392,0.5,0.4375,26.0,0.9625,0.21052631578947367,0.08306451612903226,RS,RS,RS,0.390625,0.2
0,1031332147,41,103135,Present,11,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,5,Unicorn_Present,4,3.0,0,Unicorn_Present,174,0.9875,12.0,RS,18,0.21052631578947367,33,0.08359133126934987,0.4375,0.3157894736842105,-76.0,0.325,0.16666666666666666,0.028417818740399392,RS,RS,RS,0.4375,0.2
0,1031332147,42,103135,Present,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,32,11,Unicorn_Present,1,2.0,0,Unicorn_Present,206,1.0,2.0,RS,24,0.16666666666666666,35,0.06862745098039216,0.375,0.3953488372093023,30.0,0.9875,0.1891891891891892,0.08359133126934987,RS,RS,RS,0.3157894736842105,0.2
0,1031332147,43,103135,Present,18,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,30,8,Unicorn_Present,4,6.0,0,Unicorn_Absent,236,0.9875,0.0,RS,20,0.1891891891891892,34,0.06795366795366792,0.40625,0.3684210526315789,32.0,1.0,0.23076923076923078,0.06862745098039216,RS,RS,RS,0.3953488372093023,0.2
0,1031332147,44,103135,Absent,32,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,21,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,257,0.93125,2.0,RS,28,0.23076923076923078,42,0.08076923076923079,0.5,0.4375,30.0,0.9875,0.1956521739130435,0.06795366795366792,RS,RS,RS,0.3684210526315789,0.2
0,1031332147,45,103135,Absent,32,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,23,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,280,0.94375,11.0,RS,27,0.1956521739130435,38,0.019181585677749358,0.515625,0.421875,21.0,0.93125,0.2702702702702703,0.08076923076923079,RS,RS,RS,0.4375,0.2
0,1031332147,46,103135,Present,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,32,9,Unicorn_Present,3,2.0,0,Unicorn_Present,312,1.0,9.0,RS,20,0.2702702702702703,37,0.07027027027027027,0.4375,0.3125,23.0,0.94375,0.1111111111111111,0.019181585677749358,RS,RS,RS,0.421875,0.2
0,1031332147,47,103135,Absent,32,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,-71,4,Unicorn_Present,0,2.0,0,Unicorn_Absent,241,0.35625,0.0,RS,20,0.1111111111111111,36,0.09941520467836257,0.5,0.3125,32.0,1.0,0.19444444444444445,0.07027027027027027,RS,RS,RS,0.3125,0.2
0,1031332147,48,103135,Absent,32,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,260,0.91875,7.0,RS,23,0.19444444444444445,40,0.0876068376068376,0.421875,0.359375,-71.0,0.35625,0.14285714285714285,0.09941520467836257,RS,RS,RS,0.3125,0.2
0,1031332147,49,103135,Absent,32,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-76,12,Unicorn_Present,4,3.0,0,Unicorn_Absent,184,0.325,13.0,RS,25,0.14285714285714285,35,0.06644518272425251,0.359375,0.390625,19.0,0.91875,0.21052631578947367,0.0876068376068376,RS,RS,RS,0.359375,0.2
