index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1,Alpha
0,766225701,22,5701,Absent,32,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,25,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,210,0.95625,12.0,RS,33,0.3409090909090909,41,0.12878787878787876,0.4375,0.515625,20.0,0.925,0.325,0.056410256410256376,RS,RS,RS,0.40625,0.8
0,766225701,23,5701,Present,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,25,10,Unicorn_Present,1,7.0,0,Unicorn_Present,235,0.95625,7.0,RS,20,0.325,38,0.0006756756756756688,0.4375,0.3333333333333333,25.0,0.95625,0.2727272727272727,0.12878787878787876,RS,RS,RS,0.515625,0.8
0,766225701,24,5701,Absent,32,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-75,10,Unicorn_Present,1,1.0,0,Unicorn_Present,160,0.33125,7.0,RS,22,0.2727272727272727,38,0.012987012987012991,0.4375,0.35,25.0,0.95625,0.24324324324324326,0.0006756756756756688,RS,RS,RS,0.3333333333333333,0.8
0,766225701,25,5701,Absent,32,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,-71,9,Unicorn_Present,4,7.0,0,Unicorn_Present,89,0.35625,11.0,RS,24,0.24324324324324326,39,0.05276705276705279,0.46875,0.375,-75.0,0.33125,0.1951219512195122,0.012987012987012991,RS,RS,RS,0.35,0.8
0,766225701,26,5701,Present,24,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,24,9,Unicorn_Present,3,6.0,0,Unicorn_Present,113,0.95,7.0,RS,25,0.1951219512195122,39,0.14773519163763066,0.46875,0.39473684210526316,-71.0,0.35625,0.29545454545454547,0.05276705276705279,RS,RS,RS,0.375,0.8
0,766225701,27,5701,Absent,32,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,-71,13,Unicorn_Present,3,3.0,0,Unicorn_Present,42,0.35625,8.0,RS,32,0.29545454545454547,43,0.09032634032634035,0.46875,0.5,24.0,0.95,0.3695652173913043,0.14773519163763066,RS,RS,RS,0.39473684210526316,0.8
0,766225701,28,5701,Absent,32,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,-76,10,Unicorn_Present,1,1.0,0,Unicorn_Present,-34,0.325,7.0,RS,31,0.3695652173913043,40,0.20740305522914215,0.46875,0.484375,-71.0,0.35625,0.34782608695652173,0.09032634032634035,RS,RS,RS,0.5,0.8
0,766225701,29,5701,Absent,32,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,-76,9,Unicorn_Present,1,5.0,0,Unicorn_Present,-110,0.325,12.0,RS,31,0.34782608695652173,41,0.1963109354413702,0.5,0.484375,-76.0,0.325,0.2,0.20740305522914215,RS,RS,RS,0.484375,0.8
0,766225701,30,5701,Present,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,32,7,Unicorn_Present,7,0.0,0,Unicorn_Absent,-78,1.0,12.0,RS,23,0.2,38,0.08124999999999999,0.484375,0.41025641025641024,-76.0,0.325,0.2857142857142857,0.1963109354413702,RS,RS,RS,0.484375,0.8
0,766225701,31,5701,Absent,32,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,25,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-53,0.95625,0.0,RS,22,0.2857142857142857,35,0.11904761904761904,0.4375,0.38461538461538464,32.0,1.0,0.1891891891891892,0.08124999999999999,RS,RS,RS,0.41025641025641024,0.8
0,766225701,32,5701,Absent,32,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,27,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-26,0.96875,7.0,RS,22,0.1891891891891892,36,0.04633204633204635,0.46875,0.34375,25.0,0.95625,0.17073170731707318,0.11904761904761904,RS,RS,RS,0.38461538461538464,0.8
0,766225701,33,5701,Absent,32,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,-72,6,Unicorn_Present,4,2.0,0,Unicorn_Present,-98,0.35,5.0,RS,26,0.17073170731707318,42,0.03559657218193804,0.5625,0.4146341463414634,27.0,0.96875,0.3,0.04633204633204635,RS,RS,RS,0.34375,0.8
0,766225701,34,5701,Absent,32,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,-78,7,Unicorn_Present,3,5.0,0,Unicorn_Present,-176,0.3125,8.0,RS,26,0.3,39,0.06470588235294117,0.5,0.40625,-72.0,0.35,0.23255813953488372,0.03559657218193804,RS,RS,RS,0.4146341463414634,0.8
0,766225701,35,5701,Present,17,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,26,10,Unicorn_Present,4,7.0,0,Unicorn_Present,-150,0.9625,14.0,RS,27,0.23255813953488372,32,0.06589147286821706,0.34375,0.421875,-78.0,0.3125,0.1590909090909091,0.06470588235294117,RS,RS,RS,0.40625,0.8
0,766225701,36,5701,Present,17,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,28,8,Unicorn_Present,3,6.0,0,Unicorn_Absent,-122,0.975,6.0,RS,24,0.1590909090909091,36,0.030058651026392963,0.4375,0.375,26.0,0.9625,0.2,0.06589147286821706,RS,RS,RS,0.421875,0.8
0,766225701,37,5701,Absent,32,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,23,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-99,0.94375,4.0,RS,24,0.2,39,0.033333333333333354,0.5,0.375,28.0,0.975,0.17777777777777778,0.030058651026392963,RS,RS,RS,0.375,0.8
0,766225701,38,5701,Present,6,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,31,12,Unicorn_Present,0,2.0,0,Unicorn_Present,-68,0.99375,9.0,RS,29,0.17777777777777778,41,0.02777777777777779,0.453125,0.453125,23.0,0.94375,0.30434782608695654,0.033333333333333354,RS,RS,RS,0.375,0.8
0,766225701,39,5701,Present,18,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,28,12,Unicorn_Present,5,6.0,0,Unicorn_Absent,-40,0.975,1.0,RS,31,0.30434782608695654,38,0.07577639751552798,0.40625,0.484375,31.0,0.99375,0.32608695652173914,0.02777777777777779,RS,RS,RS,0.453125,0.8
0,766225701,40,5701,Absent,32,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,17,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-23,0.90625,4.0,RS,30,0.32608695652173914,39,0.0035063113604488216,0.40625,0.46875,28.0,0.975,0.21951219512195122,0.07577639751552798,RS,RS,RS,0.484375,0.8
0,766225701,41,5701,Absent,32,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-1,0.9375,15.0,RS,20,0.21951219512195122,34,0.023731048121292037,0.375,0.3125,17.0,0.90625,0.16216216216216217,0.0035063113604488216,RS,RS,RS,0.46875,0.8
0,766225701,42,5701,Absent,32,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,25,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,24,0.95625,10.0,RS,23,0.16216216216216217,39,0.019305019305019322,0.484375,0.359375,22.0,0.9375,0.2972972972972973,0.023731048121292037,RS,RS,RS,0.3125,0.8
0,766225701,43,5701,Absent,32,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,20,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,44,0.925,7.0,RS,25,0.2972972972972973,44,0.08301158301158304,0.5625,0.390625,25.0,0.95625,0.2972972972972973,0.019305019305019322,RS,RS,RS,0.359375,0.8
0,766225701,44,5701,Present,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,32,9,Unicorn_Present,1,3.0,0,Unicorn_Absent,76,1.0,12.0,RS,23,0.2972972972972973,43,0.15444015444015446,0.53125,0.3783783783783784,20.0,0.925,0.25,0.08301158301158304,RS,RS,RS,0.390625,0.8
0,766225701,45,5701,Absent,32,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,21,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,97,0.93125,0.0,RS,22,0.25,37,0.011904761904761918,0.4375,0.42105263157894735,32.0,1.0,0.18421052631578946,0.15444015444015446,RS,RS,RS,0.3783783783783784,0.8
0,766225701,46,5701,Absent,32,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,21,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,118,0.93125,11.0,RS,23,0.18421052631578946,38,0.004723346828609976,0.484375,0.359375,21.0,0.93125,0.24242424242424243,0.011904761904761918,RS,RS,RS,0.42105263157894735,0.8
0,766225701,47,5701,Present,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,32,4,Unicorn_Present,7,0.0,0,Unicorn_Present,150,1.0,11.0,RS,18,0.24242424242424243,35,0.013852813852813867,0.484375,0.2857142857142857,21.0,0.93125,0.19444444444444445,0.004723346828609976,RS,RS,RS,0.359375,0.8
0,766225701,48,5701,Present,24,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,29,10,Unicorn_Present,4,4.0,0,Unicorn_Present,179,0.98125,0.0,RS,25,0.19444444444444445,44,0.05555555555555555,0.53125,0.390625,32.0,1.0,0.2,0.013852813852813867,RS,RS,RS,0.2857142857142857,0.8
0,766225701,49,5701,Present,9,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,30,2,Unicorn_Present,4,2.0,0,Unicorn_Absent,209,0.9875,3.0,RS,23,0.2,39,0.18235294117647055,0.578125,0.375,29.0,0.98125,0.12195121951219512,0.05555555555555555,RS,RS,RS,0.390625,0.8
