index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1,Delta
0,6342268242,44,634227,Absent,32,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,-73,7,Unicorn_Present,1,2.0,0,Unicorn_Present,160,0.34375,11.0,RS,24,0.21951219512195122,39,0.1114040870138431,0.5,0.375,21.0,0.93125,0.18421052631578946,0.2119155354449472,RS,RS,RS,0.40625,0.8
0,6342268242,45,634227,Absent,32,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,-72,9,Unicorn_Present,1,5.0,0,Unicorn_Absent,88,0.35,9.0,RS,21,0.18421052631578946,34,0.004978662873399736,0.390625,0.328125,-73.0,0.34375,0.2702702702702703,0.1114040870138431,RS,RS,RS,0.375,0.8
0,6342268242,46,634227,Absent,32,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,23,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,111,0.94375,8.0,RS,26,0.2702702702702703,33,0.17936117936117937,0.40625,0.40625,-72.0,0.35,0.24390243902439024,0.004978662873399736,RS,RS,RS,0.328125,0.8
0,6342268242,47,634227,Absent,32,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,26,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,137,0.9625,9.0,RS,25,0.24390243902439024,35,0.11056910569105691,0.390625,0.390625,23.0,0.94375,0.24324324324324326,0.17936117936117937,RS,RS,RS,0.40625,0.8
0,6342268242,48,634227,Absent,32,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,-72,9,Unicorn_Present,2,0.0,0,Unicorn_Present,65,0.35,6.0,RS,21,0.24324324324324326,41,0.04623044096728307,0.5,0.4,26.0,0.9625,0.24324324324324326,0.11056910569105691,RS,RS,RS,0.390625,0.8
0,6342268242,49,634227,Absent,32,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,-73,8,Unicorn_Present,5,3.0,0,Unicorn_Absent,-8,0.34375,8.0,RS,25,0.24324324324324326,39,0.028957528957528983,0.484375,0.390625,-72.0,0.35,0.23809523809523808,0.04623044096728307,RS,RS,RS,0.4,0.8
0,6342268242,50,634227,Absent,32,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,23,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,15,0.94375,9.0,RS,27,0.23809523809523808,41,0.10989010989010989,0.515625,0.421875,-73.0,0.34375,0.35135135135135137,0.028957528957528983,RS,RS,RS,0.390625,0.8
0,6342268242,51,634227,Absent,32,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,21,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,36,0.93125,9.0,RS,23,0.35135135135135137,33,0.10892710892710894,0.375,0.359375,23.0,0.94375,0.16666666666666666,0.10989010989010989,RS,RS,RS,0.421875,0.8
0,6342268242,52,634227,Absent,32,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,20,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,56,0.925,11.0,RS,19,0.16666666666666666,31,0.02688172043010753,0.390625,0.3055555555555556,21.0,0.93125,0.22857142857142856,0.10892710892710894,RS,RS,RS,0.359375,0.8
0,6342268242,53,634227,Present,19,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,26,8,Unicorn_Present,7,6.0,0,Unicorn_Absent,82,0.9625,12.0,RS,24,0.22857142857142856,44,0.018045112781954892,0.5625,0.375,20.0,0.925,0.2631578947368421,0.02688172043010753,RS,RS,RS,0.3055555555555556,0.8
