index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1,Delta
0,451293165,15,4512,Absent,32,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,22,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,180,0.9375,8.0,RS,28,0.3333333333333333,41,0.17948717948717946,0.5,0.4375,24.0,0.95,0.23809523809523808,0.08156028368794326,RS,RS,RS,0.4358974358974359,1.2
0,451293165,16,4512,Absent,32,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,20,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,200,0.925,10.0,RS,24,0.23809523809523808,37,0.015873015873015872,0.4375,0.40540540540540543,22.0,0.9375,0.2682926829268293,0.17948717948717946,RS,RS,RS,0.4375,1.2
0,451293165,17,4512,Absent,32,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,18,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,218,0.9125,12.0,RS,28,0.2682926829268293,35,0.052076466710613056,0.296875,0.4375,20.0,0.925,0.2682926829268293,0.015873015873015872,RS,RS,RS,0.40540540540540543,1.2
0,451293165,18,4512,Present,26,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,24,7,Unicorn_Present,7,4.0,0,Unicorn_Absent,242,0.95,14.0,RS,24,0.2682926829268293,40,0.0888055034396498,0.515625,0.375,18.0,0.9125,0.16279069767441862,0.052076466710613056,RS,RS,RS,0.4375,1.2
0,451293165,19,4512,Absent,32,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,23,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,265,0.94375,8.0,RS,26,0.16279069767441862,45,0.028698664027709042,0.484375,0.40625,24.0,0.95,0.20512820512820512,0.0888055034396498,RS,RS,RS,0.375,1.2
0,451293165,20,4512,Absent,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,287,0.9375,9.0,RS,21,0.20512820512820512,43,0.15042735042735045,0.578125,0.35714285714285715,23.0,0.94375,0.2,0.028698664027709042,RS,RS,RS,0.40625,1.2
0,451293165,21,4512,Absent,32,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,22,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,309,0.9375,10.0,RS,27,0.2,45,0.03809523809523807,0.609375,0.421875,22.0,0.9375,0.23809523809523808,0.15042735042735045,RS,RS,RS,0.35714285714285715,1.2
0,451293165,22,4512,Absent,32,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,-75,6,Unicorn_Present,5,0.0,0,Unicorn_Present,234,0.33125,10.0,RS,25,0.23809523809523808,39,0.13690476190476192,0.515625,0.390625,22.0,0.9375,0.45454545454545453,0.03809523809523807,RS,RS,RS,0.421875,1.2
0,451293165,23,4512,Absent,32,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,-72,6,Unicorn_Present,6,4.0,0,Unicorn_Absent,162,0.35,11.0,RS,23,0.45454545454545453,33,0.3957219251336898,0.421875,0.375,-75.0,0.33125,0.1891891891891892,0.13690476190476192,RS,RS,RS,0.390625,1.2
0,451293165,24,4512,Absent,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,18,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,180,0.9125,8.0,RS,21,0.1891891891891892,36,0.0641891891891892,0.484375,0.328125,-72.0,0.35,0.21052631578947367,0.3957219251336898,RS,RS,RS,0.375,1.2
0,451293165,25,4512,Absent,32,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,-72,6,Unicorn_Present,2,1.0,0,Unicorn_Absent,108,0.35,14.0,RS,25,0.21052631578947367,44,0.11300309597523223,0.59375,0.390625,18.0,0.9125,0.18421052631578946,0.0641891891891892,RS,RS,RS,0.328125,1.2
0,451293165,26,4512,Absent,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,23,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,131,0.94375,8.0,RS,20,0.18421052631578946,30,0.041353383458646614,0.390625,0.3125,-72.0,0.35,0.13513513513513514,0.11300309597523223,RS,RS,RS,0.390625,1.2
0,451293165,27,4512,Present,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,32,11,Unicorn_Present,2,1.0,0,Unicorn_Present,163,1.0,9.0,RS,22,0.13513513513513514,38,0.10015898251192368,0.421875,0.3488372093023256,23.0,0.94375,0.18421052631578946,0.041353383458646614,RS,RS,RS,0.3125,1.2
0,451293165,28,4512,Present,20,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,24,5,Unicorn_Present,5,4.0,0,Unicorn_Present,187,0.95,0.0,RS,23,0.18421052631578946,36,0.05921052631578946,0.484375,0.359375,32.0,1.0,0.2631578947368421,0.10015898251192368,RS,RS,RS,0.3488372093023256,1.2
0,451293165,29,4512,Present,26,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,24,6,Unicorn_Present,7,6.0,0,Unicorn_Present,211,0.95,8.0,RS,25,0.2631578947368421,40,0.04440789473684209,0.53125,0.390625,24.0,0.95,0.20930232558139536,0.05921052631578946,RS,RS,RS,0.359375,1.2
0,451293165,30,4512,Present,21,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,28,9,Unicorn_Present,1,7.0,0,Unicorn_Absent,239,0.975,8.0,RS,27,0.20930232558139536,41,0.08109719737626717,0.5,0.475,24.0,0.95,0.2826086956521739,0.04440789473684209,RS,RS,RS,0.390625,1.2
0,451293165,31,4512,Absent,32,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,18,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,257,0.9125,4.0,RS,32,0.2826086956521739,43,0.05403726708074533,0.53125,0.5,28.0,0.975,0.32608695652173914,0.08109719737626717,RS,RS,RS,0.475,1.2
0,451293165,32,4512,Absent,33,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,23,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,280,0.94375,14.0,RS,29,0.32608695652173914,41,0.190951821386604,0.484375,0.453125,18.0,0.9125,0.225,0.05403726708074533,RS,RS,RS,0.5,1.2
0,451293165,33,4512,Present,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,32,5,Unicorn_Present,0,3.0,0,Unicorn_Present,312,1.0,9.0,RS,20,0.225,39,0.014473684210526333,0.53125,0.3125,23.0,0.94375,0.3235294117647059,0.190951821386604,RS,RS,RS,0.453125,1.2
0,451293165,34,4512,Absent,32,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,-73,11,Unicorn_Present,4,5.0,0,Unicorn_Present,239,0.34375,0.0,RS,25,0.3235294117647059,39,0.03405572755417957,0.4375,0.390625,32.0,1.0,0.2631578947368421,0.014473684210526333,RS,RS,RS,0.3125,1.2
0,451293165,35,4512,Present,14,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,26,11,Unicorn_Present,0,4.0,0,Unicorn_Absent,265,0.9625,9.0,RS,23,0.2631578947368421,36,0.09649122807017543,0.390625,0.359375,-73.0,0.34375,0.2777777777777778,0.03405572755417957,RS,RS,RS,0.390625,1.2
0,451293165,36,4512,Absent,32,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,22,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,287,0.9375,6.0,RS,23,0.2777777777777778,38,0.007936507936507908,0.5,0.359375,26.0,0.9625,0.16666666666666666,0.09649122807017543,RS,RS,RS,0.359375,1.2
0,451293165,37,4512,Absent,32,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,25,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,312,0.95625,10.0,RS,19,0.16666666666666666,37,0.06910569105691056,0.484375,0.296875,22.0,0.9375,0.23529411764705882,0.007936507936507908,RS,RS,RS,0.359375,1.2
0,451293165,38,4512,Present,21,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,25,10,Unicorn_Present,1,7.0,0,Unicorn_Absent,337,0.95625,7.0,RS,23,0.23529411764705882,40,0.0397058823529412,0.46875,0.359375,25.0,0.95625,0.25,0.06910569105691056,RS,RS,RS,0.296875,1.2
0,451293165,39,4512,Absent,32,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,20,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,357,0.925,7.0,RS,27,0.25,43,0.04069767441860464,0.53125,0.421875,25.0,0.95625,0.35,0.0397058823529412,RS,RS,RS,0.359375,1.2
0,451293165,40,4512,Absent,32,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,22,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,379,0.9375,12.0,RS,27,0.35,41,0.10609756097560974,0.453125,0.475,20.0,0.925,0.25,0.04069767441860464,RS,RS,RS,0.421875,1.2
0,451293165,41,4512,Present,23,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,28,9,Unicorn_Present,5,5.0,0,Unicorn_Absent,407,0.975,10.0,RS,23,0.25,34,0.02777777777777779,0.390625,0.359375,22.0,0.9375,0.17073170731707318,0.10609756097560974,RS,RS,RS,0.475,1.2
0,451293165,42,4512,Absent,32,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,23,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,430,0.94375,4.0,RS,25,0.17073170731707318,45,0.10426829268292684,0.53125,0.390625,28.0,0.975,0.21951219512195122,0.02777777777777779,RS,RS,RS,0.359375,1.2
0,451293165,43,4512,Absent,32,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,18,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,448,0.9125,9.0,RS,25,0.21951219512195122,36,0.029036004645760755,0.4375,0.390625,23.0,0.94375,0.2558139534883721,0.10426829268292684,RS,RS,RS,0.390625,1.2
0,451293165,44,4512,Absent,32,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,11,29,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,459,0.86875,14.0,RS,29,0.2558139534883721,64,0.0410610465116279,0.546875,0.453125,18.0,0.9125,0.2619047619047619,0.029036004645760755,RS,RS,RS,0.390625,1.2
0,451293165,45,4512,Absent,32,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,10,24,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,469,0.8625,21.0,RS,24,0.2619047619047619,64,0.7380952380952381,0.625,0.375,11.0,0.86875,0.23529411764705882,0.0410610465116279,RS,RS,RS,0.453125,1.2
0,451293165,46,4512,Absent,32,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,14,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,483,0.8875,22.0,RS,18,0.23529411764705882,64,0.7647058823529411,0.71875,0.28125,10.0,0.8625,0.1935483870967742,0.7380952380952381,RS,RS,RS,0.375,1.2
0,451293165,47,4512,Present,27,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,24,19,Unicorn_Present,6,5.0,0,Unicorn_Absent,507,0.95,18.0,RS,19,0.1935483870967742,64,0.8064516129032258,0.703125,0.296875,14.0,0.8875,0.20588235294117646,0.7647058823529411,RS,RS,RS,0.28125,1.2
0,451293165,48,4512,Absent,32,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,11,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,518,0.86875,8.0,RS,22,0.20588235294117646,64,0.7941176470588236,0.65625,0.34375,24.0,0.95,0.21052631578947367,0.8064516129032258,RS,RS,RS,0.296875,1.2
0,451293165,49,4512,Present,24,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,28,24,Unicorn_Present,1,3.0,0,Unicorn_Absent,546,0.975,21.0,RS,24,0.21052631578947367,64,0.7894736842105263,0.625,0.375,11.0,0.86875,0.2972972972972973,0.7941176470588236,RS,RS,RS,0.34375,1.2
