index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1,Alpha
0,606203631,11,3631,Present,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,27,9,Unicorn_Present,6,1.0,0,Unicorn_Absent,177,0.96875,1.0,RS,23,0.08108108108108109,39,0.1753291753291753,0.46875,0.41025641025641024,31.0,0.99375,0.3611111111111111,0.24019607843137258,RS,RS,RS,0.2894736842105263,0.6
0,606203631,12,3631,Absent,32,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,21,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,198,0.93125,5.0,RS,26,0.3611111111111111,39,0.2329059829059829,0.515625,0.40625,27.0,0.96875,0.175,0.1753291753291753,RS,RS,RS,0.41025641025641024,0.6
0,606203631,13,3631,Present,16,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,29,9,Unicorn_Present,2,5.0,0,Unicorn_Present,227,0.98125,11.0,RS,21,0.175,30,0.08676470588235292,0.328125,0.358974358974359,21.0,0.93125,0.21621621621621623,0.2329059829059829,RS,RS,RS,0.40625,0.6
0,606203631,14,3631,Present,21,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,29,11,Unicorn_Present,2,6.0,0,Unicorn_Present,256,0.98125,3.0,RS,24,0.21621621621621623,37,0.016216216216216217,0.40625,0.375,29.0,0.98125,0.2222222222222222,0.08676470588235292,RS,RS,RS,0.358974358974359,0.6
0,606203631,15,3631,Absent,32,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,-76,11,Unicorn_Present,5,3.0,0,Unicorn_Absent,180,0.325,3.0,RS,20,0.2222222222222222,36,0.19444444444444448,0.390625,0.36585365853658536,29.0,0.98125,0.2564102564102564,0.016216216216216217,RS,RS,RS,0.375,0.6
0,606203631,16,3631,Absent,32,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,22,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,202,0.9375,12.0,RS,29,0.2564102564102564,42,0.0064102564102563875,0.5,0.453125,-76.0,0.325,0.2972972972972973,0.19444444444444448,RS,RS,RS,0.36585365853658536,0.6
0,606203631,17,3631,Absent,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,22,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,224,0.9375,10.0,RS,19,0.2972972972972973,34,0.06045519203413943,0.390625,0.3076923076923077,22.0,0.9375,0.175,0.0064102564102563875,RS,RS,RS,0.453125,0.6
0,606203631,18,3631,Present,17,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,29,11,Unicorn_Present,2,4.0,0,Unicorn_Absent,253,0.98125,10.0,RS,28,0.175,41,0.15833333333333333,0.46875,0.4375,22.0,0.9375,0.18604651162790697,0.06045519203413943,RS,RS,RS,0.3076923076923077,0.6
0,606203631,19,3631,Absent,32,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,273,0.925,3.0,RS,23,0.18604651162790697,33,0.10496543054682589,0.421875,0.359375,29.0,0.98125,0.2894736842105263,0.15833333333333333,RS,RS,RS,0.4375,0.6
0,606203631,20,3631,Present,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,32,11,Unicorn_Present,0,2.0,0,Unicorn_Present,305,1.0,12.0,RS,26,0.2894736842105263,43,0.06725146198830412,0.5,0.4146341463414634,20.0,0.925,0.17073170731707318,0.10496543054682589,RS,RS,RS,0.359375,0.6
0,606203631,21,3631,Present,19,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,28,11,Unicorn_Present,2,6.0,0,Unicorn_Absent,333,0.975,0.0,RS,22,0.17073170731707318,38,0.20426829268292682,0.421875,0.35,32.0,1.0,0.28125,0.06725146198830412,RS,RS,RS,0.4146341463414634,0.6
0,606203631,22,3631,Absent,32,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,24,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,357,0.95,4.0,RS,19,0.28125,34,0.23579545454545453,0.46875,0.3076923076923077,28.0,0.975,0.17142857142857143,0.20426829268292682,RS,RS,RS,0.35,0.6
0,606203631,23,3631,Absent,32,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,381,0.95,8.0,RS,22,0.17142857142857143,33,0.01607142857142857,0.390625,0.38095238095238093,24.0,0.95,0.21212121212121213,0.23579545454545453,RS,RS,RS,0.3076923076923077,0.6
0,606203631,24,3631,Absent,32,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,26,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,407,0.9625,8.0,RS,18,0.21212121212121213,37,0.006993006993007006,0.4375,0.3157894736842105,24.0,0.95,0.2727272727272727,0.01607142857142857,RS,RS,RS,0.38095238095238093,0.6
0,606203631,25,3631,Absent,32,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,-77,11,Unicorn_Present,1,7.0,0,Unicorn_Present,330,0.31875,6.0,RS,24,0.2727272727272727,40,0.0505050505050505,0.453125,0.375,26.0,0.9625,0.13157894736842105,0.006993006993007006,RS,RS,RS,0.3157894736842105,0.6
0,606203631,26,3631,Present,18,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,29,6,Unicorn_Present,5,4.0,0,Unicorn_Absent,359,0.98125,13.0,RS,19,0.13157894736842105,40,0.12423500611995106,0.53125,0.34285714285714286,-77.0,0.31875,0.17142857142857143,0.0505050505050505,RS,RS,RS,0.375,0.6
0,606203631,27,3631,Absent,32,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,20,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,379,0.925,3.0,RS,22,0.17142857142857143,37,0.015873015873015872,0.421875,0.34375,29.0,0.98125,0.2894736842105263,0.12423500611995106,RS,RS,RS,0.34285714285714286,0.6
0,606203631,28,3631,Absent,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,21,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,400,0.93125,12.0,RS,27,0.2894736842105263,34,0.13157894736842107,0.34375,0.421875,20.0,0.925,0.275,0.015873015873015872,RS,RS,RS,0.34375,0.6
0,606203631,29,3631,Present,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,25,10,Unicorn_Present,3,6.0,0,Unicorn_Absent,425,0.95625,11.0,RS,24,0.275,35,0.0628787878787879,0.390625,0.47368421052631576,21.0,0.93125,0.1891891891891892,0.13157894736842107,RS,RS,RS,0.421875,0.6
0,606203631,30,3631,Absent,32,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,19,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,444,0.91875,7.0,RS,20,0.1891891891891892,40,0.010810810810810811,0.515625,0.3125,25.0,0.95625,0.24242424242424243,0.0628787878787879,RS,RS,RS,0.47368421052631576,0.6
0,606203631,31,3631,Absent,32,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,-74,7,Unicorn_Present,4,0.0,0,Unicorn_Present,370,0.3375,13.0,RS,21,0.24242424242424243,34,0.03729603729603731,0.421875,0.328125,19.0,0.91875,0.08823529411764706,0.010810810810810811,RS,RS,RS,0.3125,0.6
0,606203631,32,3631,Absent,32,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,-76,7,Unicorn_Present,0,7.0,0,Unicorn_Present,294,0.325,10.0,RS,16,0.08823529411764706,33,0.10095389507154214,0.40625,0.2631578947368421,-74.0,0.3375,0.10256410256410256,0.03729603729603731,RS,RS,RS,0.328125,0.6
0,606203631,33,3631,Present,5,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,31,12,Unicorn_Present,4,1.0,0,Unicorn_Absent,325,0.99375,12.0,RS,27,0.10256410256410256,40,0.22176022176022178,0.4375,0.421875,-76.0,0.325,0.24390243902439024,0.10095389507154214,RS,RS,RS,0.2631578947368421,0.6
0,606203631,34,3631,Absent,32,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,22,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,347,0.9375,1.0,RS,24,0.24390243902439024,37,0.04181184668989546,0.46875,0.375,31.0,0.99375,0.25,0.22176022176022178,RS,RS,RS,0.421875,0.6
0,606203631,35,3631,Absent,32,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,-73,8,Unicorn_Present,3,7.0,0,Unicorn_Present,274,0.34375,10.0,RS,21,0.25,38,0.06578947368421054,0.46875,0.328125,22.0,0.9375,0.18181818181818182,0.04181184668989546,RS,RS,RS,0.375,0.6
0,606203631,36,3631,Absent,32,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,-79,7,Unicorn_Present,3,7.0,0,Unicorn_Absent,195,0.30625,9.0,RS,18,0.18181818181818182,29,0.012626262626262624,0.34375,0.28125,-73.0,0.34375,0.2903225806451613,0.06578947368421054,RS,RS,RS,0.328125,0.6
0,606203631,37,3631,Absent,32,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,21,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,216,0.93125,15.0,RS,22,0.2903225806451613,37,0.0681003584229391,0.40625,0.34375,-79.0,0.30625,0.2,0.012626262626262624,RS,RS,RS,0.28125,0.6
0,606203631,38,3631,Absent,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,21,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,237,0.93125,11.0,RS,26,0.2,41,0.15135135135135136,0.5,0.5263157894736842,21.0,0.93125,0.2857142857142857,0.0681003584229391,RS,RS,RS,0.34375,0.6
0,606203631,39,3631,Present,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,26,8,Unicorn_Present,3,4.0,0,Unicorn_Present,263,0.9625,11.0,RS,19,0.2857142857142857,33,0.10622710622710621,0.390625,0.296875,21.0,0.93125,0.21621621621621623,0.15135135135135136,RS,RS,RS,0.5263157894736842,0.6
0,606203631,40,3631,Absent,32,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,-75,7,Unicorn_Present,4,2.0,0,Unicorn_Present,188,0.33125,6.0,RS,26,0.21621621621621623,36,0.04184829991281602,0.453125,0.40625,26.0,0.9625,0.28205128205128205,0.10622710622710621,RS,RS,RS,0.296875,0.6
0,606203631,41,3631,Present,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,28,7,Unicorn_Present,5,0.0,0,Unicorn_Present,216,0.975,11.0,RS,24,0.28205128205128205,42,0.1767881241565452,0.546875,0.375,-75.0,0.33125,0.2558139534883721,0.04184829991281602,RS,RS,RS,0.40625,0.6
0,606203631,42,3631,Absent,32,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,-76,13,Unicorn_Present,2,6.0,0,Unicorn_Absent,140,0.325,4.0,RS,30,0.2558139534883721,44,0.044186046511627886,0.484375,0.46875,28.0,0.975,0.2765957446808511,0.1767881241565452,RS,RS,RS,0.375,0.6
0,606203631,43,3631,Absent,32,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,21,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,161,0.93125,12.0,RS,30,0.2765957446808511,36,0.03335250143760782,0.359375,0.46875,-76.0,0.325,0.1590909090909091,0.044186046511627886,RS,RS,RS,0.46875,0.6
0,606203631,44,3631,Present,16,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,26,7,Unicorn_Present,4,4.0,0,Unicorn_Absent,187,0.9625,11.0,RS,21,0.1590909090909091,35,0.01623376623376624,0.4375,0.358974358974359,21.0,0.93125,0.21428571428571427,0.03335250143760782,RS,RS,RS,0.46875,0.6
0,606203631,45,3631,Absent,32,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,21,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,208,0.93125,6.0,RS,30,0.21428571428571427,47,0.012987012987012991,0.484375,0.46875,26.0,0.9625,0.22916666666666666,0.01623376623376624,RS,RS,RS,0.358974358974359,0.6
0,606203631,46,3631,Absent,32,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,18,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,226,0.9125,11.0,RS,29,0.22916666666666666,41,0.11174242424242423,0.421875,0.453125,21.0,0.93125,0.3157894736842105,0.012987012987012991,RS,RS,RS,0.46875,0.6
0,606203631,47,3631,Present,30,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,25,7,Unicorn_Present,4,5.0,0,Unicorn_Present,251,0.95625,14.0,RS,21,0.3157894736842105,36,0.17293233082706766,0.453125,0.358974358974359,18.0,0.9125,0.23076923076923078,0.11174242424242423,RS,RS,RS,0.453125,0.6
0,606203631,48,3631,Present,2,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,32,6,Unicorn_Present,0,0.0,0,Unicorn_Present,283,1.0,7.0,RS,27,0.23076923076923078,40,0.09188034188034189,0.53125,0.421875,25.0,0.95625,0.21621621621621623,0.17293233082706766,RS,RS,RS,0.358974358974359,0.6
0,606203631,49,3631,Present,26,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,25,8,Unicorn_Present,3,4.0,0,Unicorn_Absent,308,0.95625,0.0,RS,18,0.21621621621621623,39,0.014553014553014554,0.484375,0.28205128205128205,32.0,1.0,0.1388888888888889,0.09188034188034189,RS,RS,RS,0.421875,0.6
