Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1027411860,1,102744,Absent,32,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,16,6,Unicorn_Absent,-1,-1,0,Unicorn_Present,16,0.9,,RS,22,,34,,0.4375,,,0.14285714285714285,,,RS,RS
1027411860,2,102744,Absent,29,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,-73,11,Unicorn_Present,4,2.0,0,Unicorn_Absent,-57,0.34375,16,RS,26,0.14285714285714285,43,0.10038610038610041,0.5,16.0,0.9,0.3170731707317073,,RS,RS,RS
1027411860,3,102744,Absent,32,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,26,12,Unicorn_Absent,-1,-1,0,Unicorn_Present,-31,0.9625,9,RS,28,0.3170731707317073,41,0.024390243902439046,0.453125,-73.0,0.34375,0.2127659574468085,0.10038610038610041,RS,RS,RS
1027411860,4,102744,Present,5,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,30,11,Unicorn_Present,2,7.0,0,Unicorn_Absent,-1,0.9875,6,RS,29,0.2127659574468085,37,0.023576768257619313,0.40625,26.0,0.9625,0.3055555555555556,0.024390243902439046,RS,RS,RS
1027411860,5,102744,Absent,40,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,5,Unicorn_Absent,-1,-1,0,Unicorn_Present,23,0.95,2,RS,18,0.3055555555555556,33,0.005555555555555591,0.4375,30.0,0.9875,0.21951219512195122,0.023576768257619313,RS,RS,RS
1027411860,6,102744,Absent,16,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,-67,12,Unicorn_Present,1,3.0,0,Unicorn_Absent,-44,0.38125,8,RS,32,0.21951219512195122,40,0.007390983000739093,0.4375,24.0,0.95,0.25,0.005555555555555591,RS,RS,RS
1027411860,7,102744,Absent,38,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,23,15,Unicorn_Absent,-1,-1,0,Unicorn_Present,-21,0.94375,3,RS,28,0.25,41,0.04999999999999999,0.40625,-67.0,0.38125,0.20454545454545456,0.007390983000739093,RS,RS,RS
1027411860,8,102744,Present,11,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,29,11,Unicorn_Present,1,0.0,0,Unicorn_Absent,8,0.98125,9,RS,25,0.20454545454545456,36,0.18434343434343434,0.390625,23.0,0.94375,0.20512820512820512,0.04999999999999999,RS,RS,RS
1027411860,9,102744,Absent,41,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,22,10,Unicorn_Absent,-1,-1,0,Unicorn_Present,30,0.9375,3,RS,22,0.20512820512820512,39,0.11919611919611922,0.453125,29.0,0.98125,0.225,0.18434343434343434,RS,RS,RS
1027411860,10,102744,Absent,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,-66,14,Unicorn_Present,0,0.0,0,Unicorn_Present,-36,0.3875,10,RS,27,0.225,44,0.009042553191489361,0.46875,22.0,0.9375,0.10810810810810811,0.11919611919611922,RS,RS,RS
