Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
2081994802,1,208192,Present,21,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,27,10,Unicorn_Present,6,6.0,0,Unicorn_Absent,27,0.96875,,RS,23,,42,,0.5,,,0.34146341463414637,,,RS,RS
2081994802,2,208192,Absent,35,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,46,0.91875,5,RS,32,0.34146341463414637,44,0.08564946114577426,0.484375,27.0,0.96875,0.3125,,RS,RS,RS
2081994802,3,208192,Absent,29,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,-75,10,Unicorn_Present,2,0.0,0,Unicorn_Present,-29,0.33125,13,RS,31,0.3125,45,0.048611111111111105,0.546875,19.0,0.91875,0.35555555555555557,0.08564946114577426,RS,RS,RS
2081994802,4,208192,Absent,28,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,-75,13,Unicorn_Present,7,0.0,0,Unicorn_Present,-104,0.33125,11,RS,30,0.35555555555555557,46,0.09365079365079365,0.515625,-75.0,0.33125,0.23809523809523808,0.048611111111111105,RS,RS,RS
2081994802,5,208192,Present,3,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,32,9,Unicorn_Present,3,4.0,0,Unicorn_Absent,-72,1.0,11,RS,22,0.23809523809523808,39,0.10336817653890829,0.46875,-75.0,0.33125,0.20930232558139536,0.09365079365079365,RS,RS,RS
2081994802,6,208192,Absent,41,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,22,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-50,0.9375,0,RS,30,0.20930232558139536,43,0.05385556915544673,0.53125,32.0,1.0,0.36363636363636365,0.10336817653890829,RS,RS,RS
2081994802,7,208192,Absent,25,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,22,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-28,0.9375,10,RS,30,0.36363636363636365,41,0.11363636363636365,0.453125,22.0,0.9375,0.22448979591836735,0.05385556915544673,RS,RS,RS
2081994802,8,208192,Absent,21,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,22,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-6,0.9375,10,RS,30,0.22448979591836735,44,0.04027926960257788,0.5625,22.0,0.9375,0.21951219512195122,0.11363636363636365,RS,RS,RS
2081994802,9,208192,Absent,29,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,17,0.94375,10,RS,20,0.21951219512195122,38,0.02439024390243902,0.453125,22.0,0.9375,0.14285714285714285,0.04027926960257788,RS,RS,RS
2081994802,10,208192,Absent,27,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,26,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,43,0.9625,9,RS,20,0.14285714285714285,38,0.12543554006968644,0.484375,23.0,0.94375,0.16666666666666666,0.02439024390243902,RS,RS,RS
