Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1059488182,1,10594,Absent,35,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,22,7,Unicorn_Absent,-1,-1,0,Unicorn_Absent,22,0.9375,,RS,20,,36,,0.453125,,,0.25,,,RS,RS
1059488182,2,10594,Absent,29,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,23,8,Unicorn_Absent,-1,-1,0,Unicorn_Absent,45,0.94375,10,RS,25,0.25,40,0.03947368421052633,0.5,22.0,0.9375,0.35135135135135137,,RS,RS,RS
1059488182,3,10594,Absent,37,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,20,13,Unicorn_Absent,-1,-1,0,Unicorn_Absent,65,0.925,9,RS,25,0.35135135135135137,36,0.20500988793671723,0.359375,23.0,0.94375,0.3076923076923077,0.03947368421052633,RS,RS,RS
1059488182,4,10594,Absent,28,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,24,8,Unicorn_Absent,-1,-1,0,Unicorn_Present,89,0.95,12,RS,26,0.3076923076923077,40,0.12820512820512822,0.5,20.0,0.925,0.2222222222222222,0.20500988793671723,RS,RS,RS
1059488182,5,10594,Present,18,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,31,6,Unicorn_Present,4,4.0,0,Unicorn_Present,120,0.99375,8,RS,29,0.2222222222222222,42,0.01633986928104575,0.5625,24.0,0.95,0.3181818181818182,0.12820512820512822,RS,RS,RS
1059488182,6,10594,Absent,32,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-78,9,Unicorn_Present,3,5.0,0,Unicorn_Absent,42,0.3125,1,RS,29,0.3181818181818182,41,0.20707070707070707,0.5,31.0,0.99375,0.25,0.01633986928104575,RS,RS,RS
1059488182,7,10594,Absent,34,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,6,Unicorn_Absent,-1,-1,0,Unicorn_Present,65,0.94375,14,RS,21,0.25,35,0.1111111111111111,0.453125,-78.0,0.3125,0.275,0.20707070707070707,RS,RS,RS
1059488182,8,10594,Absent,34,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,-76,11,Unicorn_Present,6,4.0,0,Unicorn_Absent,-11,0.325,9,RS,30,0.275,43,0.11710526315789477,0.5,23.0,0.94375,0.3076923076923077,0.1111111111111111,RS,RS,RS
1059488182,9,10594,Absent,41,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,23,8,Unicorn_Absent,-1,-1,0,Unicorn_Present,12,0.94375,12,RS,21,0.3076923076923077,35,0.1857410881801126,0.421875,-76.0,0.325,0.19444444444444445,0.11710526315789477,RS,RS,RS
1059488182,10,10594,Present,13,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,31,12,Unicorn_Present,3,0.0,0,Unicorn_Present,43,0.99375,9,RS,22,0.19444444444444445,35,0.01944444444444446,0.359375,23.0,0.94375,0.2,0.1857410881801126,RS,RS,RS
