Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1099060750,1,109900,Present,2,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,32,9,Unicorn_Present,7,3.0,0,Unicorn_Absent,32,1.0,,RS,26,,42,,0.515625,,,0.225,,,RS,RS
1099060750,2,109900,Absent,33,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18,7,Unicorn_Absent,-1,-1,0,Unicorn_Present,50,0.9125,0,RS,23,0.225,36,0.06071428571428569,0.453125,32.0,1.0,0.1891891891891892,,RS,RS,RS
1099060750,3,109900,Absent,35,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,-78,9,Unicorn_Present,4,3.0,0,Unicorn_Present,-28,0.3125,14,RS,21,0.1891891891891892,38,0.021337126600284473,0.453125,18.0,0.9125,0.2857142857142857,0.06071428571428569,RS,RS,RS
1099060750,4,109900,Absent,37,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,-79,10,Unicorn_Present,4,5.0,0,Unicorn_Absent,-107,0.30625,14,RS,33,0.2857142857142857,42,0.1607142857142857,0.5,-78.0,0.3125,0.26666666666666666,0.021337126600284473,RS,RS,RS
1099060750,5,109900,Absent,39,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,19,8,Unicorn_Absent,-1,-1,0,Unicorn_Present,-88,0.91875,15,RS,24,0.26666666666666666,40,0.0380952380952381,0.5,-79.0,0.30625,0.2702702702702703,0.1607142857142857,RS,RS,RS
1099060750,6,109900,Present,2,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,32,11,Unicorn_Present,0,6.0,0,Unicorn_Present,-56,1.0,13,RS,23,0.2702702702702703,34,0.12027027027027029,0.359375,19.0,0.91875,0.15789473684210525,0.0380952380952381,RS,RS,RS
1099060750,7,109900,Present,23,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,26,8,Unicorn_Present,0,1.0,0,Unicorn_Present,-30,0.9625,0,RS,21,0.15789473684210525,32,0.013533834586466176,0.375,32.0,1.0,0.23529411764705882,0.12027027027027029,RS,RS,RS
1099060750,8,109900,Present,14,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,29,9,Unicorn_Present,3,2.0,0,Unicorn_Absent,-1,0.98125,6,RS,21,0.23529411764705882,38,0.01470588235294118,0.453125,26.0,0.9625,0.23809523809523808,0.013533834586466176,RS,RS,RS
1099060750,9,109900,Absent,37,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,27,18,Unicorn_Absent,-1,-1,0,Unicorn_Present,26,0.96875,3,RS,31,0.23809523809523808,46,0.04451345755693581,0.4375,29.0,0.98125,0.26666666666666666,0.01470588235294118,RS,RS,RS
1099060750,10,109900,Absent,34,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,-76,10,Unicorn_Present,2,1.0,0,Unicorn_Absent,-50,0.325,5,RS,26,0.26666666666666666,42,0.037500000000000006,0.5,27.0,0.96875,0.3170731707317073,0.04451345755693581,RS,RS,RS
