Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1165242024,1,116521,Present,11,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,6,Unicorn_Present,1,6.0,0,Unicorn_Present,29,0.98125,,RS,25,,38,,0.5,,,0.34285714285714286,,,RS,RS
1165242024,2,116521,Present,6,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,32,7,Unicorn_Present,1,4.0,0,Unicorn_Present,61,1.0,3,RS,22,0.34285714285714286,38,0.011981566820276512,0.484375,29.0,0.98125,0.11904761904761904,,RS,RS,RS
1165242024,3,116521,Absent,11,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,-68,13,Unicorn_Present,5,3.0,0,Unicorn_Absent,-7,0.375,0,RS,25,0.11904761904761904,39,0.10046457607433218,0.40625,32.0,1.0,0.18604651162790697,0.011981566820276512,RS,RS,RS
1165242024,4,116521,Absent,41,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,27,8,Unicorn_Absent,-1,-1,0,Unicorn_Present,20,0.96875,4,RS,26,0.18604651162790697,38,0.08422375864236331,0.46875,-68.0,0.375,0.11363636363636363,0.10046457607433218,RS,RS,RS
1165242024,5,116521,Present,11,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,31,8,Unicorn_Present,6,3.0,0,Unicorn_Absent,51,0.99375,5,RS,23,0.11363636363636363,37,0.19886363636363635,0.453125,27.0,0.96875,0.18421052631578946,0.08422375864236331,RS,RS,RS
1165242024,6,116521,Absent,32,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,23,7,Unicorn_Absent,-1,-1,0,Unicorn_Absent,74,0.94375,1,RS,22,0.18421052631578946,39,0.05903271692745379,0.5,31.0,0.99375,0.2564102564102564,0.19886363636363635,RS,RS,RS
1165242024,7,116521,Absent,29,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,22,13,Unicorn_Absent,-1,-1,0,Unicorn_Present,96,0.9375,9,RS,27,0.2564102564102564,38,0.006747638326585703,0.390625,23.0,0.94375,0.21428571428571427,0.05903271692745379,RS,RS,RS
1165242024,8,116521,Present,8,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,14,Unicorn_Present,3,3.0,0,Unicorn_Absent,126,0.9875,10,RS,24,0.21428571428571427,45,0.014880952380952384,0.484375,22.0,0.9375,0.23809523809523808,0.006747638326585703,RS,RS,RS
1165242024,9,116521,Absent,31,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,24,14,Unicorn_Absent,-1,-1,0,Unicorn_Present,150,0.95,2,RS,28,0.23809523809523808,41,0.203765227021041,0.421875,30.0,0.9875,0.38095238095238093,0.014880952380952384,RS,RS,RS
1165242024,10,116521,Present,5,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,32,16,Unicorn_Present,5,1.0,0,Unicorn_Absent,182,1.0,8,RS,30,0.38095238095238093,42,0.10188261351052047,0.40625,24.0,0.95,0.38636363636363635,0.203765227021041,RS,RS,RS
