Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1080797040,1,108075,Present,22,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,24,8,Unicorn_Present,3,6.0,0,Unicorn_Present,24,0.95,,RS,24,,40,,0.5,,,0.17073170731707318,,,RS,RS
1080797040,2,108075,Present,28,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,23,13,Unicorn_Present,3,3.0,0,Unicorn_Absent,47,0.94375,8,RS,24,0.17073170731707318,39,0.0673635307781649,0.40625,24.0,0.95,0.225,,RS,RS,RS
1080797040,3,108075,Absent,31,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,21,11,Unicorn_Absent,-1,-1,0,Unicorn_Absent,68,0.93125,9,RS,25,0.225,40,0.0022727272727272596,0.453125,23.0,0.94375,0.35135135135135137,0.0673635307781649,RS,RS,RS
1080797040,4,108075,Absent,32,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,22,9,Unicorn_Absent,-1,-1,0,Unicorn_Present,90,0.9375,11,RS,25,0.35135135135135137,45,0.009887936717205004,0.5625,21.0,0.93125,0.32432432432432434,0.0022727272727272596,RS,RS,RS
1080797040,5,108075,Absent,34,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,-74,8,Unicorn_Present,3,7.0,0,Unicorn_Absent,16,0.3375,10,RS,24,0.32432432432432434,39,0.1938895417156287,0.484375,22.0,0.9375,0.21951219512195122,0.009887936717205004,RS,RS,RS
1080797040,6,108075,Absent,31,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,23,12,Unicorn_Absent,-1,-1,0,Unicorn_Absent,39,0.94375,10,RS,26,0.21951219512195122,44,0.07317073170731705,0.5,-74.0,0.3375,0.3333333333333333,0.1938895417156287,RS,RS,RS
1080797040,7,108075,Absent,26,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,27,12,Unicorn_Absent,-1,-1,0,Unicorn_Absent,66,0.96875,9,RS,30,0.3333333333333333,41,0.02564102564102566,0.453125,23.0,0.94375,0.3404255319148936,0.07317073170731705,RS,RS,RS
1080797040,8,108075,Absent,40,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1,0,Unicorn_Present,86,0.925,5,RS,33,0.3404255319148936,48,0.177634834240475,0.5625,27.0,0.96875,0.2708333333333333,0.02564102564102566,RS,RS,RS
1080797040,9,108075,Present,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,32,14,Unicorn_Present,1,5.0,0,Unicorn_Absent,118,1.0,12,RS,28,0.2708333333333333,43,0.0018939393939393923,0.453125,20.0,0.925,0.24324324324324326,0.177634834240475,RS,RS,RS
1080797040,10,108075,Absent,38,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,20,6,Unicorn_Absent,-1,-1,0,Unicorn_Present,138,0.925,0,RS,18,0.24324324324324326,35,0.05675675675675673,0.453125,32.0,1.0,0.1891891891891892,0.0018939393939393923,RS,RS,RS
