Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1100027712,1,11000,Present,28,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,24,11,Unicorn_Present,5,0.0,0,Unicorn_Absent,24,0.95,,RS,28,,40,,0.453125,,,0.32608695652173914,,,RS,RS
1100027712,2,11000,Absent,35,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,18,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,42,0.9125,8,RS,33,0.32608695652173914,46,0.12608695652173912,0.53125,24.0,0.95,0.34782608695652173,,RS,RS,RS
1100027712,3,11000,Absent,26,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,26,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,68,0.9625,14,RS,29,0.34782608695652173,43,0.1426978818283166,0.546875,18.0,0.9125,0.3111111111111111,0.12608695652173912,RS,RS,RS
1100027712,4,11000,Absent,28,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,21,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,89,0.93125,6,RS,30,0.3111111111111111,35,0.1111111111111111,0.40625,26.0,0.9625,0.36363636363636365,0.1426978818283166,RS,RS,RS
1100027712,5,11000,Absent,28,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,23,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,112,0.94375,11,RS,30,0.36363636363636365,40,0.17008797653958946,0.421875,21.0,0.93125,0.2682926829268293,0.1111111111111111,RS,RS,RS
1100027712,6,11000,Absent,30,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-73,7,Unicorn_Present,6,7.0,0,Unicorn_Present,39,0.34375,9,RS,22,0.2682926829268293,32,0.09182209469153516,0.390625,23.0,0.94375,0.23684210526315788,0.17008797653958946,RS,RS,RS
1100027712,7,11000,Present,7,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,32,10,Unicorn_Present,3,2.0,0,Unicorn_Absent,71,1.0,9,RS,25,0.23684210526315788,44,0.02631578947368421,0.53125,-73.0,0.34375,0.2926829268292683,0.09182209469153516,RS,RS,RS
1100027712,8,11000,Absent,25,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,21,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,92,0.93125,0,RS,28,0.2926829268292683,40,0.010631644777986227,0.484375,32.0,1.0,0.24390243902439024,0.02631578947368421,RS,RS,RS
1100027712,9,11000,Absent,36,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,-77,8,Unicorn_Present,1,0.0,0,Unicorn_Absent,15,0.31875,11,RS,23,0.24390243902439024,45,0.031097560975609784,0.578125,21.0,0.93125,0.16216216216216217,0.010631644777986227,RS,RS,RS
1100027712,10,11000,Absent,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,26,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,41,0.9625,13,RS,20,0.16216216216216217,29,0.012837837837837818,0.328125,-77.0,0.31875,0.10526315789473684,0.031097560975609784,RS,RS,RS
1100027712,11,11000,Present,3,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,32,10,Unicorn_Present,1,6.0,0,Unicorn_Present,73,1.0,6,RS,22,0.10526315789473684,38,0.056899004267425335,0.4375,26.0,0.9625,0.18421052631578946,0.012837837837837818,RS,RS,RS
1100027712,12,11000,Absent,29,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,-74,11,Unicorn_Present,2,1.0,0,Unicorn_Absent,-1,0.3375,0,RS,23,0.18421052631578946,42,0.08851674641148324,0.484375,32.0,1.0,0.1590909090909091,0.056899004267425335,RS,RS,RS
1100027712,13,11000,Absent,31,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,20,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,19,0.925,10,RS,28,0.1590909090909091,48,0.19646464646464648,0.578125,-74.0,0.3375,0.20930232558139536,0.08851674641148324,RS,RS,RS
1100027712,14,11000,Present,9,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,31,11,Unicorn_Present,6,2.0,0,Unicorn_Present,50,0.99375,12,RS,24,0.20930232558139536,40,0.05156723963599594,0.453125,20.0,0.925,0.20454545454545456,0.19646464646464648,RS,RS,RS
1100027712,15,11000,Absent,28,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,-74,13,Unicorn_Present,4,0.0,0,Unicorn_Present,-24,0.3375,1,RS,29,0.20454545454545456,41,0.09545454545454543,0.4375,31.0,0.99375,0.358974358974359,0.05156723963599594,RS,RS,RS
1100027712,16,11000,Present,7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,31,12,Unicorn_Present,4,1.0,0,Unicorn_Present,7,0.99375,10,RS,24,0.358974358974359,39,0.1208791208791209,0.421875,-74.0,0.3375,0.21621621621621623,0.09545454545454543,RS,RS,RS
1100027712,17,11000,Present,16,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,27,9,Unicorn_Present,0,7.0,0,Unicorn_Present,34,0.96875,1,RS,21,0.21621621621621623,38,0.04568854568854569,0.453125,31.0,0.99375,0.15,0.1208791208791209,RS,RS,RS
1100027712,18,11000,Present,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,32,10,Unicorn_Present,3,7.0,0,Unicorn_Absent,66,1.0,5,RS,25,0.15,41,0.18333333333333332,0.484375,27.0,0.96875,0.29545454545454547,0.04568854568854569,RS,RS,RS
1100027712,19,11000,Absent,34,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,85,0.91875,0,RS,32,0.29545454545454547,44,0.0811688311688312,0.484375,32.0,1.0,0.2127659574468085,0.18333333333333332,RS,RS,RS
1100027712,20,11000,Absent,46,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,26,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,111,0.9625,13,RS,25,0.2127659574468085,36,0.009456264775413697,0.4375,19.0,0.91875,0.25,0.0811688311688312,RS,RS,RS
1100027712,21,11000,Present,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32,5,Unicorn_Present,7,5.0,0,Unicorn_Absent,143,1.0,6,RS,20,0.25,37,0.07857142857142857,0.5,26.0,0.9625,0.2702702702702703,0.009456264775413697,RS,RS,RS
1100027712,22,11000,Absent,27,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,26,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,169,0.9625,0,RS,27,0.2702702702702703,38,0.02702702702702703,0.390625,32.0,1.0,0.22727272727272727,0.07857142857142857,RS,RS,RS
1100027712,23,11000,Absent,31,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,26,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,195,0.9625,6,RS,27,0.22727272727272727,42,0.15110565110565113,0.46875,26.0,0.9625,0.17391304347826086,0.02702702702702703,RS,RS,RS
