Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1093581501,1,109350,Present,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,32,10,Unicorn_Present,5,2.0,0,Unicorn_Absent,32,1.0,,RS,22,,38,,0.4375,,,0.2777777777777778,,,RS,RS
1093581501,2,109350,Absent,29,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,21,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,53,0.93125,0,RS,24,0.2777777777777778,40,0.02777777777777779,0.5,32.0,1.0,0.24444444444444444,,RS,RS,RS
1093581501,3,109350,Absent,36,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,-75,14,Unicorn_Present,5,0.0,0,Unicorn_Present,-22,0.33125,11,RS,32,0.24444444444444444,44,0.024932249322493216,0.46875,21.0,0.93125,0.24390243902439024,0.02777777777777779,RS,RS,RS
1093581501,4,109350,Absent,40,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,-73,11,Unicorn_Present,3,5.0,0,Unicorn_Present,-95,0.34375,11,RS,19,0.24390243902439024,32,0.03814884302689181,0.328125,-75.0,0.33125,0.1794871794871795,0.024932249322493216,RS,RS,RS
1093581501,5,109350,Present,21,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,27,8,Unicorn_Present,0,1.0,0,Unicorn_Present,-68,0.96875,9,RS,27,0.1794871794871795,43,0.03663003663003664,0.546875,-73.0,0.34375,0.2619047619047619,0.03814884302689181,RS,RS,RS
1093581501,6,109350,Absent,39,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,-78,6,Unicorn_Present,6,7.0,0,Unicorn_Present,-146,0.3125,5,RS,26,0.2619047619047619,39,0.15934065934065936,0.515625,27.0,0.96875,0.23809523809523808,0.03663003663003664,RS,RS,RS
1093581501,7,109350,Absent,16,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,-71,9,Unicorn_Present,1,4.0,0,Unicorn_Absent,-217,0.35625,14,RS,26,0.23809523809523808,36,0.12044817927170867,0.421875,-78.0,0.3125,0.2926829268292683,0.15934065934065936,RS,RS,RS
1093581501,8,109350,Absent,26,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,28,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-189,0.975,7,RS,27,0.2926829268292683,42,0.06768292682926827,0.421875,-71.0,0.35625,0.21951219512195122,0.12044817927170867,RS,RS,RS
1093581501,9,109350,Present,13,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,30,14,Unicorn_Present,5,6.0,0,Unicorn_Absent,-159,0.9875,4,RS,23,0.21951219512195122,33,0.06620209059233448,0.296875,28.0,0.975,0.1956521739130435,0.06768292682926827,RS,RS,RS
1093581501,10,109350,Absent,46,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,18,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-141,0.9125,2,RS,32,0.1956521739130435,48,0.16545893719806762,0.609375,30.0,0.9875,0.23255813953488372,0.06620209059233448,RS,RS,RS
1093581501,11,109350,Absent,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,-76,9,Unicorn_Present,6,5.0,0,Unicorn_Present,-217,0.325,14,RS,21,0.23255813953488372,35,0.03255813953488371,0.40625,18.0,0.9125,0.13513513513513514,0.16545893719806762,RS,RS,RS
1093581501,12,109350,Present,4,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,32,11,Unicorn_Present,3,1.0,0,Unicorn_Present,-185,1.0,12,RS,21,0.13513513513513514,37,0.08437705998681608,0.40625,-76.0,0.325,0.175,0.03255813953488371,RS,RS,RS
1093581501,13,109350,Absent,48,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,-75,10,Unicorn_Present,3,7.0,0,Unicorn_Absent,-260,0.33125,0,RS,26,0.175,37,0.19642857142857145,0.421875,32.0,1.0,0.15789473684210525,0.08437705998681608,RS,RS,RS
1093581501,14,109350,Absent,43,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,17,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-243,0.90625,11,RS,18,0.15789473684210525,32,0.022759601706970112,0.390625,-75.0,0.33125,0.21212121212121213,0.19642857142857145,RS,RS,RS
