Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1313917886,1,131395,Absent,20,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-71,11,Unicorn_Present,5,4.0,0,Unicorn_Present,-71,0.35625,,RS,24,,39,,0.4375,,,0.23076923076923078,,,RS,RS
1313917886,2,131395,Present,28,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,22,14,Unicorn_Present,1,7.0,0,Unicorn_Present,-49,0.9375,7,RS,24,0.23076923076923078,39,0.11069418386491559,0.390625,-71.0,0.35625,0.16279069767441862,,RS,RS,RS
1313917886,3,131395,Present,21,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,27,14,Unicorn_Present,0,7.0,0,Unicorn_Absent,-22,0.96875,10,RS,26,0.16279069767441862,38,0.11627906976744184,0.375,22.0,0.9375,0.15217391304347827,0.11069418386491559,RS,RS,RS
1313917886,4,131395,Absent,29,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,23,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,1,0.94375,5,RS,27,0.15217391304347827,39,0.18115942028985504,0.390625,27.0,0.96875,0.225,0.11627906976744184,RS,RS,RS
1313917886,5,131395,Absent,25,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,27,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,28,0.96875,9,RS,22,0.225,37,0.018902439024390233,0.421875,23.0,0.94375,0.2222222222222222,0.18115942028985504,RS,RS,RS
1313917886,6,131395,Absent,33,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,-73,5,Unicorn_Present,6,2.0,0,Unicorn_Present,-45,0.34375,5,RS,22,0.2222222222222222,33,0.17094017094017094,0.4375,27.0,0.96875,0.2857142857142857,0.018902439024390233,RS,RS,RS
1313917886,7,131395,Present,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,32,6,Unicorn_Present,1,6.0,0,Unicorn_Present,-13,1.0,9,RS,23,0.2857142857142857,44,0.01731601731601734,0.59375,-73.0,0.34375,0.2631578947368421,0.17094017094017094,RS,RS,RS
1313917886,8,131395,Absent,25,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-69,6,Unicorn_Present,0,0.0,0,Unicorn_Present,-82,0.36875,0,RS,25,0.2631578947368421,38,0.16791979949874686,0.5,32.0,1.0,0.1951219512195122,0.01731601731601734,RS,RS,RS
1313917886,9,131395,Present,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,29,9,Unicorn_Present,5,2.0,0,Unicorn_Present,-53,0.98125,5,RS,24,0.1951219512195122,35,0.11178861788617887,0.40625,-69.0,0.36875,0.175,0.16791979949874686,RS,RS,RS
1313917886,10,131395,Present,3,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,32,2,Unicorn_Present,7,2.0,0,Unicorn_Absent,-21,1.0,3,RS,23,0.175,37,0.04999999999999999,0.546875,29.0,0.98125,0.15384615384615385,0.11178861788617887,RS,RS,RS
