Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1081625253,1,108162,Absent,26,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,24,7,Unicorn_Absent,-1,-1,0,Unicorn_Absent,24,0.95,,RS,28,,41,,0.53125,,,0.3488372093023256,,,RS,RS
1081625253,2,108162,Absent,28,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,28,14,Unicorn_Absent,-1,-1,0,Unicorn_Absent,52,0.975,8,RS,30,0.3488372093023256,45,0.12383720930232558,0.484375,24.0,0.95,0.34146341463414637,,RS,RS,RS
1081625253,3,108162,Absent,37,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,21,10,Unicorn_Absent,-1,-1,0,Unicorn_Absent,73,0.93125,4,RS,25,0.34146341463414637,39,0.04878048780487809,0.453125,28.0,0.975,0.23684210526315788,0.12383720930232558,RS,RS,RS
1081625253,4,108162,Absent,41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,20,4,Unicorn_Absent,-1,-1,0,Unicorn_Present,93,0.925,11,RS,22,0.23684210526315788,39,0.020625889046941653,0.546875,21.0,0.93125,0.20588235294117646,0.04878048780487809,RS,RS,RS
1081625253,5,108162,Absent,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-74,10,Unicorn_Present,5,0.0,0,Unicorn_Absent,19,0.3375,12,RS,19,0.20588235294117646,41,0.05602240896358546,0.484375,20.0,0.925,0.11764705882352941,0.020625889046941653,RS,RS,RS
1081625253,6,108162,Absent,39,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,24,4,Unicorn_Absent,-1,-1,0,Unicorn_Present,43,0.95,10,RS,19,0.11764705882352941,34,0.04144385026737968,0.46875,-74.0,0.3375,0.20512820512820512,0.05602240896358546,RS,RS,RS
1081625253,7,108162,Absent,34,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,-72,11,Unicorn_Present,4,0.0,0,Unicorn_Present,-29,0.35,8,RS,28,0.20512820512820512,40,0.038461538461538464,0.453125,24.0,0.95,0.21428571428571427,0.04144385026737968,RS,RS,RS
1081625253,8,108162,Present,4,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,32,9,Unicorn_Present,6,7.0,0,Unicorn_Present,3,1.0,8,RS,23,0.21428571428571427,36,0.03007518796992481,0.421875,-72.0,0.35,0.2777777777777778,0.038461538461538464,RS,RS,RS
1081625253,9,108162,Absent,31,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,-75,9,Unicorn_Present,6,0.0,0,Unicorn_Absent,-72,0.33125,0,RS,23,0.2777777777777778,40,0.04700854700854701,0.484375,32.0,1.0,0.28205128205128205,0.03007518796992481,RS,RS,RS
1081625253,10,108162,Absent,23,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,25,9,Unicorn_Absent,-1,-1,0,Unicorn_Present,-47,0.95625,11,RS,27,0.28205128205128205,44,0.01794871794871794,0.546875,-75.0,0.33125,0.29545454545454547,0.04700854700854701,RS,RS,RS
