Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1097329481,1,109738,Absent,47,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,22,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,22,0.9375,,RS,22,,34,,0.46875,,,0.23076923076923078,,,RS,RS
1097329481,2,109738,Absent,22,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,26,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,48,0.9625,10,RS,26,0.23076923076923078,44,0.09181141439205953,0.578125,22.0,0.9375,0.18181818181818182,,RS,RS,RS
1097329481,3,109738,Absent,48,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,72,0.95,6,RS,13,0.18181818181818182,37,0.008658008658008642,0.5625,26.0,0.9625,0.12903225806451613,0.09181141439205953,RS,RS,RS
1097329481,4,109738,Absent,43,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,17,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,89,0.90625,8,RS,22,0.12903225806451613,39,0.05701425356339085,0.46875,24.0,0.95,0.17777777777777778,0.008658008658008642,RS,RS,RS
1097329481,5,109738,Absent,42,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,-78,15,Unicorn_Present,7,0.0,0,Unicorn_Absent,11,0.3125,15,RS,31,0.17777777777777778,45,0.13174603174603175,0.46875,17.0,0.90625,0.4,0.05701425356339085,RS,RS,RS
1097329481,6,109738,Absent,32,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,20,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,31,0.925,14,RS,32,0.4,45,0.15609756097560978,0.5625,-78.0,0.3125,0.36363636363636365,0.13174603174603175,RS,RS,RS
1097329481,7,109738,Absent,34,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,26,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,57,0.9625,12,RS,28,0.36363636363636365,41,0.21363636363636365,0.46875,20.0,0.925,0.325,0.15609756097560978,RS,RS,RS
1097329481,8,109738,Absent,33,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,22,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,79,0.9375,6,RS,25,0.325,39,0.1358108108108108,0.515625,26.0,0.9625,0.36363636363636365,0.21363636363636365,RS,RS,RS
1097329481,9,109738,Present,4,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32,10,Unicorn_Present,0,3.0,0,Unicorn_Absent,111,1.0,10,RS,20,0.36363636363636365,37,0.15850815850815853,0.421875,22.0,0.9375,0.2647058823529412,0.1358108108108108,RS,RS,RS
1097329481,10,109738,Absent,30,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,21,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,132,0.93125,0,RS,23,0.2647058823529412,42,0.050420168067226906,0.578125,32.0,1.0,0.125,0.15850815850815853,RS,RS,RS
