Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1091357827,1,109139,Absent,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,-71,13,Unicorn_Present,7,5.0,0,Unicorn_Absent,-71,0.35625,,RS,24,,35,,0.34375,,,,,,RS,IN
1091357827,2,109139,Absent,25,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,23,13,Unicorn_Absent,-1,-1,0,Unicorn_Present,-48,0.94375,7,RS,27,0.24390243902439024,45,0.13109756097560976,0.5,-71.0,0.35625,,,RS,IN,IN
1091357827,3,109139,Present,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,11,Unicorn_Present,5,1.0,7,Unicorn_Present,-16,1.0,9,IN,36,0.4,46,0.13170731707317074,0.546875,23.0,0.94375,0.24390243902439024,0.13109756097560976,RS,IN,IN
1091357827,4,109139,Present,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,15,Unicorn_Present,2,1.0,7,Unicorn_Present,16,1.0,0,IN,36,1.0,45,0.6363636363636364,0.46875,32.0,1.0,0.4,0.13170731707317074,IN,IN,RS
1091357827,5,109139,Present,29,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,22,16,Unicorn_Present,3,7.0,7,Unicorn_Present,38,0.9375,0,IN,36,1.0,44,0.8,0.4375,32.0,1.0,1.0,0.6363636363636364,IN,RS,RS
1091357827,6,109139,Present,21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,32,0,Unicorn_Present,3,5.0,0,Unicorn_Present,70,1.0,10,RS,25,0.35555555555555557,25,0.35555555555555557,0.390625,22.0,0.9375,1.0,0.8,IN,RS,NOTHING
1091357827,7,109139,Present,28,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,32,0,Unicorn_Present,0,5.0,0,Unicorn_Absent,102,1.0,0,RS,26,0.13333333333333333,26,0.8666666666666667,0.40625,32.0,1.0,0.35555555555555557,0.35555555555555557,RS,NOTHING,NOTHING
1091357827,8,109139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,134,1.0,0,NOTHING,0,0.0,0,1.0,0.0,32.0,1.0,0.13333333333333333,0.8666666666666667,RS,NOTHING,NOTHING
1091357827,9,109139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,166,1.0,0,NOTHING,0,1.0,0,0.0,0.0,32.0,1.0,0.0,1.0,NOTHING,NOTHING,NOTHING
1091357827,10,109139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,198,1.0,0,NOTHING,0,1.0,0,0.0,0.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1091357827,11,109139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,230,1.0,0,NOTHING,0,1.0,0,0.0,0.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1091357827,12,109139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,262,1.0,0,NOTHING,0,1.0,0,0.0,0.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1091357827,13,109139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,294,1.0,0,NOTHING,0,1.0,0,0.0,0.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1091357827,14,109139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,326,1.0,0,NOTHING,0,1.0,0,0.0,0.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,RS
1091357827,15,109139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,1,0.0,2,Unicorn_Absent,262,0.4,0,NOTHING,0,1.0,0,0.0,0.0,32.0,1.0,1.0,0.0,NOTHING,RS,RS
1091357827,16,109139,Absent,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,16,11,Unicorn_Absent,-1,-1,0,Unicorn_Absent,278,0.9,0,RS,23,0.0,44,0.0,0.515625,-64.0,0.4,1.0,0.0,NOTHING,RS,RS
1091357827,17,109139,Absent,13,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,29,11,Unicorn_Absent,-1,-1,0,Unicorn_Present,307,0.98125,16,RS,26,0.1951219512195122,47,0.1382113821138211,0.5625,16.0,0.9,0.0,0.0,RS,RS,RS
