index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,Similarity_LAG1
1942,379-897,23,379-897PL1,Absent,8031,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,10,9,0,8,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,20,11,0,2,3,15,0,16,0,0,0,0,14,0,17,0,0,19,0,0,0,0,13,5,0,0,0,0,1,0,12,0,0,0,18,0,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1942,0,16.557488653555218,16.557488653555218,274,0.93125,20,0.24242424242424246,44,0.12342941611234293,0.515625,0.004670154398831872,0.94375,0.13513513513513514,0.07698607698607697,9.0,RS,0.004090488681861962
1943,379-897,24,379-897PL1,Absent,8709,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,22,0,0,0,21,0,12,13,0,23,14,0,20,3,0,0,0,0,0,0,0,0,0,0,2,8,0,15,0,7,0,0,0,0,16,0,19,11,0,1,0,9,0,0,0,0,17,0,6,0,0,0,0,18,10,0,0,0,0,5,23,9,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1943,0,16.557488653555218,16.557488653555218,297,0.94375,22,0.13513513513513514,42,0.1709873138444567,0.515625,0.003593966140484057,0.93125,0.24242424242424246,0.12342941611234293,11.0,RS,0.004670154398831872
1944,379-897,25,379-897PL1,Absent,5414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,3,0,13,0,0,0,0,8,0,0,0,0,12,0,2,0,9,0,0,0,11,0,0,0,0,0,14,0,0,0,0,10,0,15,0,0,0,1,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1944,0,16.557488653555218,24.0,319,0.9375,15,0.1935483870967742,41,0.1606182795698925,0.484375,0.009584768880023008,0.94375,0.13513513513513514,0.1709873138444567,9.0,RS,0.003593966140484057
1946,379-897,27,379-897PL1,Absent,9684,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,18,0,0,0,22,20,0,19,0,0,0,0,0,0,5,0,3,0,17,0,0,0,11,0,10,0,2,16,23,0,6,0,0,9,0,8,13,24,0,0,1,0,0,0,0,25,0,0,7,14,0,15,0,0,0,26,0,27,28,29,19,13,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1946,0,16.557488653555218,32.0,338,0.91875,26,0.1388888888888889,43,0.2361111111111111,0.46875,0.002201044152781217,0.9375,0.1935483870967742,0.1606182795698925,10.0,RS,0.009584768880023008
1948,379-897,29,379-897PL1,Absent,7413,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,8,0,0,6,5,0,0,10,0,7,0,0,0,0,0,0,0,16,0,0,17,4,0,0,0,0,15,1,0,0,0,0,0,2,0,0,0,14,0,11,0,3,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1948,0,16.557488653555218,16.557488653555218,363,0.95625,17,0.19444444444444445,27,0.042397660818713434,0.3125,0.0070995295993586515,0.91875,0.1388888888888889,0.2361111111111111,13.0,NOTHING,0.002201044152781217
1949,379-897,30,379-897PL1,Absent,13273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,NOTHING,1949,0,16.557488653555218,32.0,395,1.0,0,0.0,31,0.2307692307692308,0.484375,1.0,0.95625,0.19444444444444445,0.042397660818713434,7.0,RS,0.0070995295993586515
1951,379-897,32,379-897PL1,Absent,19249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1951,0,16.557488653555218,-11.571428571428573,426,0.99375,1,0.0,39,0.3461538461538461,0.59375,0.3011942119122021,1.0,0.0,0.2307692307692308,0.0,RS,1.0
1959,379-897,40,379-897PL1,Absent,8527,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,2,0,0,20,0,9,0,0,0,0,0,10,0,0,0,0,21,0,0,6,11,14,13,22,0,1,5,0,18,0,0,0,23,16,12,0,17,0,15,4,0,0,0,24,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1959,0,16.557488653555218,27.5,451,0.95625,23,0.043478260869565216,36,0.18568840579710144,0.453125,0.003166913489668913,0.99375,0.0,0.3461538461538461,1.0,RS,0.3011942119122021
1962,379-897,43,379-897PL1,Absent,12456,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,30,29,28,27,0,0,26,0,31,0,0,4,0,0,0,25,32,5,0,0,0,0,3,0,33,0,0,0,24,14,0,0,0,17,16,1,19,18,0,13,34,0,0,20,0,11,12,0,35,0,0,0,6,0,7,0,0,9,0,21,0,23,0,22,15,17,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1962,0,16.557488653555218,16.557488653555218,466,0.89375,31,0.2,42,0.0972972972972973,0.390625,0.00195887900173681,0.95625,0.043478260869565216,0.18568840579710144,7.0,RS,0.003166913489668913
1963,379-897,44,379-897PL1,Absent,9942,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,14,15,16,18,12,13,5,26,0,6,0,0,0,0,0,4,27,0,0,19,0,0,0,0,0,3,0,20,0,0,0,8,0,2,0,21,0,25,0,0,0,0,0,22,0,24,28,1,0,9,0,0,0,0,11,23,10,0,0,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1963,0,16.557488653555218,16.557488653555218,488,0.9375,26,0.16326530612244894,40,0.018552875695732857,0.46875,0.002201044152781217,0.89375,0.2,0.0972972972972973,17.0,RS,0.00195887900173681
1964,379-897,45,379-897PL1,Absent,19158,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,7,6,5,29,28,27,26,25,0,0,0,30,0,0,4,24,0,40,0,31,3,0,0,23,39,0,0,0,2,0,0,22,0,8,41,32,36,0,37,38,0,43,45,33,35,9,0,21,0,44,11,34,0,10,0,20,0,12,0,13,15,0,17,18,9,23,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1964,0,16.557488653555218,-3.6666666666666665,497,0.85625,40,0.40425531914893614,50,0.16512488436632744,0.421875,0.002798209913999482,0.9375,0.16326530612244894,0.018552875695732857,10.0,NOTHING,0.002201044152781217
1971,379-897,52,379-897PL1,Absent,16967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,NOTHING,1971,0,16.557488653555218,16.557488653555218,529,1.0,0,0.0,37,0.4,0.578125,1.0,0.85625,0.40425531914893614,0.16512488436632744,23.0,NOTHING,0.002798209913999482
1972,379-897,53,379-897PL1,Absent,15545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unicorn_Absent,-1,-1,Unicorn_Present,NOTHING,1972,0,16.557488653555218,0.0,529,0.8,0,1.0,33,0.6,0.515625,1.0,1.0,0.0,0.4,0.0,NOTHING,1.0
1976,379-897,57,379-897PL1,Absent,33648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unicorn_Absent,-1,-1,Unicorn_Present,NOTHING,1976,0,16.557488653555218,0.0,529,0.8,0,1.0,43,0.6181818181818182,0.671875,1.0,0.8,1.0,0.6,0.0,,1.0
1984,379-897,5,379-897PL2,Absent,15304,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,3,0,0,0,4,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,17,0,0,0,11,0,0,16,0,7,12,0,0,10,9,0,8,0,13,1,0,0,14,0,0,15,23,9,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1984,0,16.557488653555218,-22.0,48,0.94375,18,0.1851851851851852,38,0.18438003220611915,0.453125,0.0061508264471411885,,,,,RS,
1989,379-897,10,379-897PL2,Absent,12984,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,10,0,5,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,17,0,0,0,0,0,3,16,0,0,7,12,0,0,0,0,0,0,0,13,0,15,0,2,0,0,9,14,0,0,0,1,0,8,0,21,11,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1989,0,16.557488653555218,16.557488653555218,69,0.93125,17,0.16666666666666666,37,0.08333333333333334,0.40625,0.0070995295993586515,0.94375,0.1851851851851852,0.18438003220611915,9.0,RS,0.0061508264471411885
1990,379-897,11,379-897PL2,Absent,12759,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,3,16,2,9,0,0,0,12,0,0,0,0,0,6,0,0,0,17,8,7,0,0,13,0,0,18,0,0,14,0,0,0,0,0,1,0,0,0,0,5,0,15,0,0,0,4,0,0,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1990,0,16.557488653555218,16.557488653555218,91,0.9375,18,0.12903225806451613,39,0.3128282070517629,0.453125,0.0061508264471411885,0.93125,0.16666666666666666,0.08333333333333334,11.0,RS,0.0070995295993586515
1991,379-897,12,379-897PL2,Absent,19007,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16,0,7,17,0,0,0,12,0,13,0,0,8,27,15,14,29,28,30,18,26,0,10,24,0,9,0,25,0,2,0,0,23,0,3,0,0,0,6,4,0,0,0,0,19,0,0,0,22,21,20,0,0,0,5,0,0,0,0,1,0,0,24,8,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1991,0,16.557488653555218,16.557488653555218,115,0.95,29,0.2702702702702703,44,0.014456316781898182,0.5625,0.003166913489668913,0.9375,0.12903225806451613,0.3128282070517629,10.0,RS,0.0061508264471411885
1992,379-897,13,379-897PL2,Absent,9758,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,16,0,0,0,6,15,0,7,0,17,0,0,0,14,0,0,0,8,0,0,0,0,0,0,23,0,0,5,0,4,11,0,10,9,0,0,0,0,22,0,3,0,18,0,13,0,21,0,2,0,0,0,0,1,0,0,20,19,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1992,0,16.557488653555218,16.557488653555218,140,0.95625,22,0.21428571428571427,34,0.058441558441558426,0.421875,0.003593966140484057,0.95,0.2702702702702703,0.014456316781898182,8.0,RS,0.003166913489668913
1993,379-897,14,379-897PL2,Absent,11815,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,13,12,0,0,0,0,0,0,0,11,0,0,0,5,0,0,14,0,0,24,0,0,6,0,15,0,4,0,0,0,0,0,0,0,0,9,8,7,0,22,17,3,0,0,0,20,0,0,18,0,0,0,0,0,21,0,19,0,2,0,1,0,0,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1993,0,16.557488653555218,-34.666666666666664,165,0.95625,21,0.16216216216216214,35,0.01430842607313196,0.4375,0.004090488681861962,0.95625,0.21428571428571427,0.058441558441558426,7.0,RS,0.003593966140484057
1997,379-897,18,379-897PL2,Absent,13808,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,10,0,0,12,0,0,9,0,0,0,11,2,29,33,31,0,30,0,0,0,28,34,16,0,14,0,0,3,27,8,0,35,0,37,38,0,0,0,20,0,0,21,22,4,26,7,0,0,1,0,23,0,25,0,18,0,6,0,0,24,0,20,12,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1997,0,16.557488653555218,27.0,185,0.925,31,0.2380952380952381,43,0.021879021879021854,0.484375,0.0012541249063450484,0.95625,0.16216216216216214,0.01430842607313196,7.0,RS,0.004090488681861962
