index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
904,269-653,5,269-653PL2,Absent,11262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,Unicorn_Absent,-1,-1,Unicorn_Present,RS,904,0,16.557488653555218,25.0,29,0.95625,2,0.07142857142857142,64,0.9285714285714286,0.96875,0.18322208643830706,,,,,RS,RS,
908,269-653,9,269-653PL2,Present,11151,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,4,3,0,9,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,-69,5,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,908,0,16.557488653555218,16.557488653555218,-40,0.36875,13,0.0,41,0.515625,0.5625,0.013211580405391629,0.95625,0.07142857142857142,0.9285714285714286,2.0,RS,RS,0.18322208643830706
909,269-653,10,269-653PL2,Present,22772,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,8,0,0,20,21,0,7,0,0,9,0,0,0,0,0,6,10,0,0,16,0,17,0,0,0,11,0,0,0,0,5,0,12,0,0,19,18,0,0,4,0,13,0,22,0,0,3,0,0,14,0,23,0,0,0,2,15,0,0,24,0,0,0,1,-68,4,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,909,0,16.557488653555218,16.557488653555218,-108,0.375,24,0.15625,31,0.06597222222222221,0.421875,0.002798209913999482,0.36875,0.0,0.515625,5.0,RS,RS,0.013211580405391629
910,269-653,11,269-653PL2,Absent,11542,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,13,0,0,0,0,0,0,12,0,0,7,0,11,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,10,0,0,4,0,0,1,19,13,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,910,0,16.557488653555218,16.557488653555218,-89,0.91875,13,0.12121212121212123,64,0.05066287878787879,0.796875,0.013211580405391629,0.375,0.15625,0.06597222222222221,4.0,RS,RS,0.002798209913999482
911,269-653,12,269-653PL2,Absent,35677,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,10,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,11,7,0,0,0,0,0,0,0,0,14,6,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,4,0,18,14,Unicorn_Absent,-1,-1,Unicorn_Present,RS,911,0,16.557488653555218,27.25,-71,0.9125,14,0.125,64,0.875,0.78125,0.011220768761929843,0.91875,0.12121212121212123,0.05066287878787879,13.0,RS,RS,0.013211580405391629
916,269-653,17,269-653PL2,Absent,36711,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,11,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,14,0,16,0,17,0,0,12,0,0,0,0,0,0,0,0,10,0,19,0,18,0,0,9,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,916,0,16.557488653555218,-26.0,-49,0.9375,18,0.2307692307692308,49,0.4098557692307692,0.609375,0.011220768761929843,0.9125,0.125,0.875,14.0,RS,RS,0.011220768761929843
919,269-653,20,269-653PL2,Present,6542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,Unicorn_Present,RS,919,0,16.557488653555218,3.0,-113,0.4,3,0.10526315789473684,18,0.2605905006418485,0.28125,0.12512263168945895,0.9375,0.2307692307692308,0.4098557692307692,10.0,RS,RS,0.011220768761929843
924,269-653,25,269-653PL2,Absent,29645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,14,2,13,3,4,5,20,18,15,10,11,12,23,24,21,17,16,8,9,7,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,Unicorn_Absent,-1,-1,Unicorn_Present,RS,924,0,16.557488653555218,22.0,-105,0.85,24,0.038461538461538464,64,0.19591346153846154,0.625,0.003593966140484057,0.4,0.10526315789473684,0.2605905006418485,0.0,RS,RS,0.12512263168945895
926,269-653,27,269-653PL2,Present,10040,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,Unicorn_Present,RS,926,0,16.557488653555218,30.5,-169,0.4,2,0.0,16,0.21875,0.25,0.18322208643830706,0.85,0.038461538461538464,0.19591346153846154,24.0,RS,RS,0.003593966140484057
929,269-653,30,269-653PL2,Absent,43830,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,21,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,11,12,13,0,0,0,7,0,10,14,9,0,0,0,0,0,16,15,17,0,0,23,1,0,0,18,0,2,0,0,20,0,0,19,0,0,22,10,22,Unicorn_Absent,-1,-1,Unicorn_Present,RS,929,0,16.557488653555218,11.0,-159,0.8625,22,0.0,64,0.21875,0.65625,0.003593966140484057,0.4,0.0,0.21875,0.0,RS,RS,0.18322208643830706
