index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
4449,687-660,10,687-660PL1,Present,22626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,37,35,34,33,41,32,31,30,38,1,39,27,11,40,28,29,51,50,49,0,48,42,43,44,10,52,0,3,47,46,0,45,0,0,0,0,0,0,14,15,9,0,0,0,4,0,17,16,0,7,0,6,5,18,19,20,26,25,24,23,22,21,0,0,-76,12,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4449,0,16.557488653555218,11.0,-140,0.325,47,0.2777777777777778,56,0.2777777777777778,0.6875,0.0070995295993586515,,,,,ALL,RS,
4451,687-660,12,687-660PL1,Absent,34507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,45,44,43,60,59,2,15,18,46,47,40,41,58,3,14,19,34,36,38,37,57,4,13,20,48,35,69,55,56,5,12,21,32,30,68,54,62,6,11,22,33,29,67,53,61,7,10,24,27,49,66,52,63,8,9,25,26,50,51,65,64,-30,62,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,4451,0,16.557488653555218,22.6,-170,0.6125,64,0.734375,64,0.3956653225806452,0.03125,1.0,0.325,0.2777777777777778,0.2777777777777778,12.0,RS,RS,0.0070995295993586515
4457,687-660,18,687-660PL1,Absent,31160,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,0,2,0,0,1,6,7,0,8,9,10,11,12,18,68,67,0,15,69,0,13,0,19,66,20,21,61,23,63,27,26,65,64,60,62,59,58,0,28,0,30,31,33,35,36,47,46,44,42,40,39,57,37,48,49,51,52,53,54,55,56,-23,55,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4457,0,16.557488653555218,16.557488653555218,-193,0.65625,55,0.859375,64,0.109375,0.140625,0.02732372244729257,0.6125,0.734375,0.3956653225806452,62.0,RS,RS,1.0
4458,687-660,19,687-660PL1,Absent,19953,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,14,2,0,0,0,0,0,15,0,16,0,0,11,0,10,0,9,0,8,0,0,0,0,0,0,17,0,24,4,23,22,0,3,18,0,0,0,0,0,0,0,19,0,0,5,0,12,0,20,6,7,0,0,0,13,0,21,0,0,21,11,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4458,0,16.557488653555218,32.0,-172,0.93125,24,0.3620689655172414,53,0.2629310344827586,0.65625,0.002798209913999482,0.65625,0.859375,0.109375,55.0,RS,RS,0.02732372244729257
4460,687-660,21,687-660PL1,Absent,22328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,22,21,23,8,24,25,26,34,18,20,19,9,28,2,27,33,32,31,30,29,3,10,11,35,4,0,0,15,14,13,12,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,0,6,0,5,0,0,0,0,0,7,0,0,-5,37,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4460,0,16.557488653555218,31.0,-177,0.76875,37,0.3555555555555556,64,0.26944444444444443,0.421875,0.02732372244729257,0.93125,0.3620689655172414,0.2629310344827586,11.0,RS,RS,0.002798209913999482
4462,687-660,23,687-660PL1,Absent,26905,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,32,33,36,9,8,41,40,39,31,35,0,0,0,0,14,15,30,10,37,0,0,0,42,0,29,1,38,0,0,0,2,44,27,28,11,12,0,3,0,16,13,26,25,0,0,0,0,17,0,4,24,23,22,21,20,18,0,5,0,0,0,7,6,19,4,28,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4462,0,16.557488653555218,16.557488653555218,-173,0.825,42,0.490566037735849,61,0.2438089622641509,0.515625,0.003593966140484057,0.76875,0.3555555555555556,0.26944444444444443,37.0,RS,RS,0.02732372244729257
4463,687-660,24,687-660PL1,Absent,19152,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,12,13,0,0,3,0,18,23,20,21,24,19,25,0,0,0,0,0,0,0,0,16,0,0,5,8,0,0,14,17,0,0,9,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,11,0,0,2,29,3,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4463,0,16.557488653555218,32.0,-144,0.98125,23,0.25,33,0.1590909090909091,0.46875,0.003166913489668913,0.825,0.490566037735849,0.2438089622641509,28.0,RS,RS,0.003593966140484057
4465,687-660,26,687-660PL1,Absent,4214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4465,0,16.557488653555218,16.557488653555218,-112,1.0,5,0.12,7,0.03384615384615386,0.109375,0.06833852792409179,0.98125,0.25,0.1590909090909091,3.0,RS,RS,0.003166913489668913
4466,687-660,27,687-660PL1,Absent,15933,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,21,22,23,24,25,26,27,28,0,0,0,0,0,11,0,30,1,14,13,2,0,33,32,31,0,0,0,0,0,0,10,9,15,0,0,0,0,3,8,0,0,0,4,0,0,0,0,0,17,20,0,0,0,0,0,0,18,19,5,0,6,0,7,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4466,0,16.557488653555218,-65.0,-90,0.9375,30,0.060606060606060615,37,0.060606060606060615,0.421875,0.004670154398831872,1.0,0.12,0.03384615384615386,0.0,RS,RS,0.06833852792409179
4468,687-660,29,687-660PL1,Absent,10267,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,0,0,0,0,17,16,15,0,14,0,13,2,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,9,0,0,0,0,12,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4468,0,16.557488653555218,-17.5,-62,0.975,17,0.2368421052631579,30,0.3086124401913876,0.40625,0.0070995295993586515,0.9375,0.060606060606060615,0.060606060606060615,10.0,RS,RS,0.004670154398831872
