index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,Similarity_LAG1
1322,331-863,3,331-863PL1,Absent,36597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,24,25,45,44,47,50,3,4,23,27,42,46,48,49,5,6,22,28,40,53,51,52,7,8,21,29,39,54,55,56,9,11,10,30,38,59,58,57,12,13,20,32,37,60,61,64,14,15,19,33,36,62,63,65,16,17,18,34,35,68,67,66,20,12,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,1322,0,16.557488653555218,16.557488653555218,-5,0.925,64,1.0,64,0.8103448275862069,0.8125,1.0,,,,,ALL,
1323,331-863,4,331-863PL1,Absent,35270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,7,40,35,41,42,10,2,6,4,39,37,36,38,11,13,3,12,43,44,45,46,15,14,16,17,47,48,51,49,21,20,19,18,54,52,53,67,22,23,24,25,55,56,57,66,30,29,28,26,58,59,63,65,31,32,33,34,60,61,62,64,26,6,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,1323,0,16.557488653555218,29.33333333333333,21,0.9625,64,1.0,64,0.9411764705882352,0.90625,1.0,0.925,1.0,0.8103448275862069,12.0,RS,1.0
1327,331-863,8,331-863PL1,Absent,23479,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,26,25,24,23,22,21,20,19,27,0,35,36,37,38,39,18,28,34,0,0,0,41,40,17,29,0,33,1,4,43,42,16,30,32,0,2,3,0,0,15,0,31,0,0,0,0,0,14,0,0,0,0,0,0,0,13,5,6,7,8,9,10,12,11,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1327,0,16.557488653555218,28.5,43,0.9375,43,0.671875,50,0.6264204545454546,0.625,0.005349892925237472,0.9625,1.0,0.9411764705882352,6.0,ALL,1.0
1330,331-863,11,331-863PL1,Absent,28366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,65,64,63,62,61,59,60,52,51,53,54,55,56,57,58,50,48,46,44,45,43,42,41,49,28,30,31,33,35,37,40,25,26,27,29,32,34,36,39,8,2,1,3,4,5,6,7,9,10,11,12,13,14,15,16,24,22,23,21,19,20,18,17,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,1330,0,16.557488653555218,16.557488653555218,75,1.0,64,0.671875,64,0.671875,1.0,1.0,0.9375,0.671875,0.6264204545454546,10.0,ALL,0.005349892925237472
1331,331-863,12,331-863PL1,Absent,29359,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,66,65,0,15,10,6,8,61,62,64,63,16,12,9,7,57,56,47,46,21,17,13,14,58,55,49,44,22,20,18,19,59,53,48,43,23,24,26,27,60,52,51,41,37,36,28,29,67,68,50,5,38,35,32,31,0,1,2,4,39,40,33,34,24,8,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,1331,0,16.557488653555218,16.557488653555218,99,0.95,61,0.953125,64,0.953125,0.875,0.12512263168945895,1.0,0.671875,0.671875,0.0,RS,1.0
1332,331-863,13,331-863PL1,Absent,17520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,15,14,7,8,9,12,1,2,3,5,4,10,11,13,18,19,20,21,22,25,26,28,43,41,39,37,33,35,31,29,44,42,40,38,36,34,30,32,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1332,0,16.557488653555218,32.0,124,0.95625,40,0.6290322580645161,64,0.3165322580645161,0.890625,0.03357033295880646,0.95,0.953125,0.953125,8.0,DOWN,0.12512263168945895
1334,331-863,15,331-863PL1,Absent,17264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,9,11,13,15,1,2,6,8,10,12,14,16,32,30,29,27,23,21,19,17,33,31,28,26,24,22,20,18,30,2,Unicorn_Absent,-1,-1,Unicorn_Absent,DOWN,1334,0,16.557488653555218,16.557488653555218,154,0.9875,32,0.8,64,0.08947368421052637,0.96875,1.0,0.95625,0.6290322580645161,0.3165322580645161,7.0,DOWN,0.03357033295880646
1335,331-863,16,331-863PL1,Absent,17247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,16,14,17,15,7,9,11,13,20,22,23,24,25,26,27,29,37,36,35,34,33,32,31,30,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,DOWN,1335,0,16.557488653555218,32.0,186,1.0,32,1.0,64,0.058823529411764726,1.0,1.0,0.9875,0.8,0.08947368421052637,2.0,DOWN,1.0
1338,331-863,19,331-863PL1,Absent,15126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,30,27,21,24,22,23,33,31,28,26,20,19,18,17,1,2,6,12,8,10,13,15,4,3,7,5,9,11,14,16,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,DOWN,1338,0,16.557488653555218,16.557488653555218,218,1.0,32,1.0,64,0.0,1.0,1.0,1.0,1.0,0.058823529411764726,0.0,DOWN,1.0
1339,331-863,20,331-863PL1,Absent,14177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,31,29,27,25,23,21,19,17,32,30,28,26,24,22,20,18,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,DOWN,1339,0,16.557488653555218,32.0,250,1.0,32,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,DOWN,1.0
