index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,Similarity_LAG1
5082,938-219,43,938-219PL1,Absent,29039,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,29,71,28,0,36,27,43,68,31,64,33,38,5,26,44,67,65,3,4,35,39,25,45,70,10,11,63,13,40,41,46,58,62,61,1,2,15,42,47,59,9,8,54,16,72,7,24,56,18,55,53,17,22,23,49,19,60,20,21,51,52,50,48,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,5082,0,16.557488653555218,16.557488653555218,293,1.0,63,0.984375,63,0.015625,0.984375,0.3011942119122021,1.0,1.0,0.0,0.0,ALL,1.0
5083,938-219,44,938-219PL1,Absent,31617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,47,43,39,38,26,25,11,50,48,44,40,37,27,3,12,52,53,45,42,2,28,24,13,54,1,55,7,36,30,23,15,56,57,59,58,9,31,4,14,60,61,62,63,34,8,22,17,64,65,66,67,5,32,20,19,68,69,70,71,35,33,21,18,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,5083,0,16.557488653555218,32.0,325,1.0,64,0.984375,64,0.015625,1.0,1.0,1.0,0.984375,0.015625,0.0,ALL,0.3011942119122021
5094,938-219,55,938-219PL1,Absent,28109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,36,11,37,38,39,40,32,67,65,63,61,12,60,59,31,10,66,1,62,13,57,41,68,69,9,64,14,58,5,42,29,53,54,55,15,4,56,19,28,3,2,16,17,18,6,20,27,48,49,8,50,51,52,44,26,25,47,23,46,22,45,21,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,5094,0,16.557488653555218,16.557488653555218,357,1.0,64,1.0,64,0.0,1.0,1.0,1.0,0.984375,0.015625,0.0,RS,1.0
5095,938-219,56,938-219PL1,Absent,16238,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,25,24,0,0,0,0,29,0,27,0,0,23,22,0,0,28,0,0,5,0,0,30,0,0,9,0,4,6,21,0,2,11,0,8,0,20,0,31,32,3,39,40,43,45,17,0,33,37,12,41,14,44,16,34,38,36,13,42,15,19,46,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,RS,5095,0,16.557488653555218,32.0,389,1.0,40,0.625,40,0.375,0.625,0.0061508264471411885,1.0,1.0,0.0,0.0,ALL,1.0
5098,938-219,59,938-219PL1,Absent,26193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,25,26,27,28,30,32,31,68,11,60,9,53,51,8,49,67,12,61,1,54,7,50,24,66,13,62,58,55,52,48,47,64,63,2,59,57,6,46,22,65,14,3,4,56,5,43,21,40,15,16,17,41,42,20,45,34,39,38,37,18,19,36,35,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,5098,0,16.557488653555218,32.0,421,1.0,64,0.625,64,0.375,1.0,1.0,1.0,0.625,0.375,0.0,,0.0061508264471411885
5105,938-219,6,938-219PL2,Absent,30383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,5,22,21,20,43,42,41,10,66,65,23,46,45,11,40,9,6,4,64,17,44,3,12,52,51,49,48,47,16,39,38,7,53,25,24,63,62,36,37,8,54,55,56,2,61,15,68,57,26,69,1,60,33,34,14,58,27,29,30,31,32,13,59,-24,56,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,5105,0,16.557488653555218,16.557488653555218,-54,0.65,64,0.96875,64,0.09375,0.125,1.0,,,,,ALL,
5106,938-219,7,938-219PL2,Absent,27004,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,34,35,6,0,5,8,73,71,33,37,7,38,39,42,9,72,70,69,68,10,44,45,43,4,63,1,67,11,48,47,46,51,0,65,66,12,49,2,50,3,30,14,13,60,59,57,52,56,61,29,27,26,25,24,53,54,62,15,17,18,20,0,22,55,3,29,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,5106,0,16.557488653555218,16.557488653555218,-51,0.81875,61,0.953125,62,0.5197916666666667,0.515625,0.12512263168945895,0.65,0.96875,0.09375,56.0,ALL,1.0
5107,938-219,8,938-219PL2,Absent,25394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,63,61,27,26,35,64,57,2,31,59,62,60,36,34,51,56,55,32,0,24,38,33,52,54,50,4,3,66,65,40,20,19,18,49,47,48,5,41,21,0,16,15,46,45,44,42,22,7,6,68,67,14,13,43,23,70,8,69,9,10,11,12,-1,33,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,5107,0,16.557488653555218,16.557488653555218,-52,0.79375,62,0.921875,64,0.5953443877551021,0.484375,0.18322208643830706,0.81875,0.953125,0.5197916666666667,29.0,RS,0.12512263168945895
5108,938-219,9,938-219PL2,Absent,21555,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,53,14,15,16,0,17,54,12,50,49,24,23,21,66,19,11,46,27,29,30,31,32,65,45,44,47,48,2,0,33,3,10,43,1,0,36,57,63,64,9,40,0,35,0,34,59,56,42,39,38,37,0,0,4,60,41,8,7,0,6,5,62,61,6,26,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,5108,0,16.557488653555218,16.557488653555218,-46,0.8375,55,0.828125,61,0.3053977272727273,0.546875,0.02732372244729257,0.79375,0.921875,0.5953443877551021,33.0,RS,0.18322208643830706
5109,938-219,10,938-219PL2,Absent,20919,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,53,56,55,14,15,16,17,0,54,52,13,58,0,46,0,19,11,60,61,22,21,20,47,48,42,24,43,44,45,35,3,49,41,40,62,2,36,63,64,33,26,9,39,67,38,65,4,31,0,0,8,28,66,29,30,0,27,0,7,0,6,5,50,51,12,20,Unicorn_Absent,-1,-1,Unicorn_Present,RS,5109,0,16.557488653555218,26.0,-34,0.875,56,0.7619047619047619,57,0.43690476190476185,0.578125,0.03357033295880646,0.8375,0.828125,0.3053977272727273,26.0,RS,0.02732372244729257
5111,938-219,12,938-219PL2,Absent,23588,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,8,9,10,0,11,13,0,6,56,51,49,48,61,60,14,55,53,52,25,0,59,47,15,0,54,26,0,58,24,45,62,4,34,0,33,32,23,63,17,3,27,28,66,65,22,64,18,36,37,38,29,31,68,43,20,69,2,1,39,40,67,41,21,7,25,Unicorn_Absent,-1,-1,Unicorn_Present,RS,5111,0,16.557488653555218,-51.0,-27,0.84375,58,0.8095238095238095,63,0.4311454311454312,0.59375,0.05289810879416657,0.875,0.7619047619047619,0.43690476190476185,20.0,RS,0.03357033295880646
5115,938-219,16,938-219PL2,Absent,17751,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,13,12,11,61,62,63,16,0,59,57,60,66,64,7,17,0,0,0,56,65,41,6,18,0,52,53,55,43,39,5,19,51,0,54,67,45,37,0,20,50,49,68,48,46,36,4,21,0,1,69,70,2,35,3,23,24,26,28,29,30,34,33,-14,46,Unicorn_Absent,-1,-1,Unicorn_Present,RS,5115,0,16.557488653555218,32.0,-41,0.7125,56,0.8095238095238095,58,0.3913419913419914,0.1875,0.03357033295880646,0.84375,0.8095238095238095,0.4311454311454312,25.0,NOTHING,0.05289810879416657
5117,938-219,18,938-219PL2,Absent,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,Unicorn_Absent,-1,-1,Unicorn_Present,NOTHING,5117,0,16.557488653555218,28.0,-13,0.975,0,0.0,64,0.75,1.0,1.0,0.7125,0.8095238095238095,0.3913419913419914,46.0,NOTHING,0.03357033295880646
5119,938-219,20,938-219PL2,Absent,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,NOTHING,5119,0,16.557488653555218,16.557488653555218,19,1.0,0,1.0,64,0.0,1.0,1.0,0.975,0.0,0.75,0.0,NOTHING,1.0
