index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
725,261-970,6,261-970PL1,Absent,29086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,64,63,59,58,53,54,55,66,61,62,60,57,56,51,50,41,42,44,45,46,47,48,49,40,39,37,38,36,35,34,33,25,26,27,28,29,30,31,32,24,19,18,13,12,9,8,7,23,20,17,14,11,10,5,6,22,21,16,15,1,2,4,3,5,27,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,725,0,16.557488653555218,16.557488653555218,4,0.83125,64,1.0,64,0.6666666666666667,0.578125,1.0,,,,,ALL,ALL,
726,261-970,7,261-970PL1,Absent,26190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,69,59,57,48,47,37,38,72,67,60,56,49,46,36,39,74,65,62,55,51,44,35,41,78,76,77,53,52,43,34,42,75,27,28,29,30,31,33,32,25,24,2,23,1,22,21,20,4,3,8,10,13,14,17,18,5,6,7,12,11,15,16,19,9,23,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,726,0,16.557488653555218,25.0,13,0.85625,64,1.0,64,0.5294117647058824,0.640625,1.0,0.83125,1.0,0.6666666666666667,27.0,ALL,ALL,1.0
728,261-970,9,261-970PL1,Absent,28364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75,74,29,70,30,66,31,32,27,28,71,69,67,65,64,33,26,24,73,23,22,21,63,34,58,18,19,59,20,62,61,36,17,57,42,40,39,38,37,54,45,44,55,56,48,49,51,53,16,13,12,9,8,7,6,5,15,14,11,10,1,2,3,4,15,17,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,728,0,16.557488653555218,16.557488653555218,28,0.89375,64,1.0,64,0.8235294117647058,0.734375,1.0,0.85625,1.0,0.5294117647058824,23.0,ALL,ALL,1.0
729,261-970,10,261-970PL1,Absent,23222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,30,28,29,27,10,11,12,32,31,25,26,2,9,5,8,22,23,24,3,4,1,6,7,21,20,19,18,16,15,14,13,34,35,36,37,39,43,41,42,50,49,48,55,47,46,45,44,51,52,53,54,56,57,58,60,71,69,67,66,65,63,62,61,8,24,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,729,0,16.557488653555218,30.0,36,0.85,64,1.0,64,0.71875,0.625,1.0,0.89375,1.0,0.8235294117647058,17.0,ALL,ALL,1.0
731,261-970,12,261-970PL1,Absent,25639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,82,78,76,73,69,66,64,65,81,79,75,68,67,71,62,61,83,50,51,54,55,56,58,59,48,46,52,45,40,44,43,37,27,28,30,31,33,34,35,36,25,24,22,21,20,19,18,17,2,3,5,7,10,11,13,16,1,4,6,8,9,14,12,0,-4,36,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,731,0,16.557488653555218,16.557488653555218,32,0.775,63,0.984375,64,0.6288194444444444,0.4375,0.3011942119122021,0.85,1.0,0.71875,24.0,ALL,ALL,1.0
732,261-970,13,261-970PL1,Absent,24651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,91,90,84,83,76,71,75,96,92,89,85,82,77,69,72,95,94,2,87,80,78,68,74,3,13,16,6,64,79,66,8,4,14,5,11,1,63,30,34,49,53,27,26,28,24,31,35,50,47,52,42,41,40,39,37,62,51,54,60,55,56,57,59,1,31,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,732,0,16.557488653555218,28.0,33,0.80625,64,0.984375,64,0.624375,0.515625,1.0,0.775,0.984375,0.6288194444444444,36.0,ALL,ALL,0.3011942119122021
734,261-970,15,261-970PL1,Absent,22749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79,80,81,82,84,85,86,88,78,77,54,53,52,57,58,59,74,76,55,56,66,50,65,64,73,71,44,67,45,46,63,62,36,38,28,27,68,69,24,61,42,34,33,30,31,18,70,22,41,4,8,5,10,19,16,14,3,7,9,6,11,1,12,15,14,18,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,734,0,16.557488653555218,24.0,47,0.8875,64,1.0,64,0.775,0.71875,1.0,0.80625,0.984375,0.624375,31.0,ALL,ALL,1.0
737,261-970,18,261-970PL1,Absent,25122,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85,82,81,0,79,78,75,77,69,84,70,71,80,73,76,74,68,66,65,64,63,62,60,59,48,49,50,51,53,54,56,57,47,45,44,43,42,41,40,39,13,36,37,5,35,4,3,38,12,32,8,26,25,24,2,23,17,16,31,28,30,29,20,22,9,23,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,737,0,16.557488653555218,20.5,56,0.85625,63,0.984375,63,0.8454861111111112,0.625,0.3011942119122021,0.8875,1.0,0.775,18.0,ALL,ALL,1.0
742,261-970,23,261-970PL1,Absent,27230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84,83,79,78,73,72,69,68,85,82,80,77,76,71,70,67,34,50,36,51,55,56,62,63,32,48,47,39,54,57,61,64,30,46,44,43,53,58,60,66,29,7,24,5,4,3,15,16,28,25,21,23,10,11,12,14,27,26,22,1,19,20,13,18,0,32,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,742,0,16.557488653555218,20.0,56,0.8,64,0.984375,64,0.5741185897435898,0.5,1.0,0.85625,0.984375,0.8454861111111112,23.0,ALL,ALL,0.3011942119122021
744,261-970,25,261-970PL1,Absent,25215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,23,24,35,34,31,30,26,40,42,37,36,33,20,29,28,71,43,44,46,50,48,53,52,69,5,66,4,17,57,56,54,68,67,6,2,16,15,58,59,72,65,64,7,63,9,62,61,73,74,94,75,76,78,79,81,91,89,88,93,86,85,84,83,11,21,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,744,0,16.557488653555218,-24.5,67,0.86875,64,1.0,64,0.7674418604651163,0.671875,1.0,0.8,0.984375,0.5741185897435898,32.0,ALL,ALL,1.0
