index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
1,140-615,2,140-615PL1,Absent,31954,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,36,35,34,0,33,32,0,0,37,0,0,48,0,0,0,0,47,41,0,39,43,0,0,0,0,0,45,44,0,0,0,0,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1,0,16.557488653555218,-39.0,48,0.95625,43,0.6730769230769231,47,0.3397435897435898,0.625,0.009584768880023008,,,,,RS,RS,
5,140-615,6,140-615PL1,Absent,17814,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,47,0,0,31,0,0,0,46,50,2,0,32,0,21,0,44,48,0,19,0,20,30,29,43,49,0,18,34,3,28,26,42,35,36,0,4,0,25,0,41,5,0,17,0,24,23,9,37,38,6,16,0,12,8,0,39,40,13,14,15,7,11,10,18,14,Unicorn_Absent,-1,-1,Unicorn_Present,RS,5,0,16.557488653555218,32.0,66,0.9125,46,0.5084745762711864,55,0.2492153170119272,0.640625,0.0061508264471411885,0.95625,0.6730769230769231,0.3397435897435898,7.0,RS,NOTHING,0.009584768880023008
8,140-615,9,140-615PL1,Absent,28215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,12,0,0,0,16,17,15,0,0,0,9,7,6,10,11,4,3,2,27,5,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,8,0,16.557488653555218,16.557488653555218,93,0.96875,15,0.2708333333333333,58,0.14916666666666667,0.828125,0.009584768880023008,0.9125,0.5084745762711864,0.2492153170119272,14.0,NOTHING,NOTHING,0.0061508264471411885
9,140-615,10,140-615PL1,Absent,15686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,NOTHING,9,0,16.557488653555218,16.557488653555218,125,1.0,0,0.0,27,0.4150943396226415,0.421875,1.0,0.96875,0.2708333333333333,0.14916666666666667,5.0,NOTHING,NOTHING,0.009584768880023008
10,140-615,11,140-615PL1,Absent,17704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,NOTHING,10,0,16.557488653555218,16.557488653555218,157,1.0,0,1.0,34,0.6136363636363636,0.53125,1.0,1.0,0.0,0.4150943396226415,0.0,NOTHING,OUT,1.0
11,140-615,12,140-615PL1,Absent,19957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Unicorn_Absent,-1,-1,Unicorn_Present,NOTHING,11,0,16.557488653555218,12.6,169,0.875,0,1.0,35,0.5918367346938775,0.546875,1.0,1.0,1.0,0.6136363636363636,0.0,OUT,OUT,1.0
17,140-615,18,140-615PL1,Absent,18349,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,15,14,13,12,11,10,9,8,16,0,0,0,0,0,0,7,17,0,0,0,0,0,0,6,18,0,0,0,0,0,0,5,19,0,0,0,0,0,0,4,20,0,0,0,0,0,0,3,21,0,0,0,0,0,29,2,22,23,24,25,26,27,28,1,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,OUT,17,0,16.557488653555218,26.0,191,0.9375,29,0.0,53,0.3269230769230769,0.671875,0.3011942119122021,0.875,1.0,0.5918367346938775,0.0,OUT,OUT,1.0
19,140-615,20,140-615PL1,Absent,23317,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,15,14,13,12,11,10,9,8,16,0,0,0,0,0,0,7,17,0,0,0,0,0,0,6,18,0,0,0,0,0,0,5,19,0,0,0,0,0,0,4,20,0,0,0,0,0,0,3,21,0,0,0,0,0,0,2,22,23,24,25,26,27,28,1,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,OUT,19,0,16.557488653555218,28.5,213,0.9375,28,0.9655172413793104,56,0.4961294862772696,0.71875,1.0,0.9375,0.0,0.3269230769230769,10.0,OUT,OUT,0.3011942119122021
22,140-615,23,140-615PL1,Absent,15765,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,15,14,13,12,11,10,9,8,16,0,0,0,0,0,0,7,17,0,0,0,0,0,0,6,18,0,0,0,0,0,0,5,20,0,0,0,0,0,0,4,21,0,0,0,0,0,0,3,22,0,0,0,0,0,0,2,23,24,25,26,27,28,29,1,26,6,Unicorn_Absent,-1,-1,Unicorn_Present,OUT,22,0,16.557488653555218,6.25,239,0.9625,28,1.0,42,0.6818181818181819,0.5625,1.0,0.9375,0.9655172413793104,0.4961294862772696,10.0,OUT,OUT,1.0
27,140-615,28,140-615PL1,Absent,21894,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,22,20,19,18,17,16,15,12,23,0,0,0,0,0,0,10,24,0,0,0,0,0,0,14,26,0,0,0,0,0,0,13,28,0,0,0,0,0,0,6,29,0,0,0,0,0,0,4,31,0,0,0,0,0,0,3,30,33,35,36,37,39,40,2,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,OUT,27,0,16.557488653555218,25.0,264,0.95625,28,1.0,39,0.7741935483870968,0.5,1.0,0.9625,1.0,0.6818181818181819,6.0,OUT,OUT,1.0
