index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
4142,637-838,3,637-838PL2,Absent,43550,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,20,0,0,0,0,0,12,5,0,21,0,0,0,2,13,6,0,0,22,0,0,3,14,7,0,0,0,23,0,0,15,8,0,0,0,0,24,0,17,9,0,0,0,0,0,25,16,10,1,0,0,0,0,0,18,11,0,0,0,0,0,0,19,7,25,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4142,0,16.557488653555218,-74.0,-79,0.84375,25,0.3888888888888889,63,0.4861111111111111,0.59375,0.4722222222222222,,,,,RS,RS,
4144,637-838,5,637-838PL2,Absent,31630,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,15,23,0,19,20,21,22,0,16,0,24,0,0,0,0,0,0,0,25,5,10,8,9,0,0,0,0,1,2,4,3,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,12,11,0,0,0,18,17,0,9,23,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4144,0,16.557488653555218,16.557488653555218,-70,0.85625,23,0.2307692307692308,62,0.7223557692307692,0.609375,0.359375,0.84375,0.3888888888888889,0.4861111111111111,25.0,RS,RS,0.4722222222222222
4145,637-838,6,637-838PL2,Absent,30028,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,22,26,23,24,25,0,14,0,6,0,0,7,0,18,15,0,9,0,0,8,0,19,16,0,10,0,0,13,0,20,17,0,11,0,0,12,0,21,0,27,28,29,30,31,32,0,3,0,0,0,0,0,4,5,0,32,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4145,0,16.557488653555218,16.557488653555218,-70,0.8,32,0.2790697674418605,63,0.6740552325581395,0.484375,0.5,0.85625,0.2307692307692308,0.7223557692307692,23.0,RS,RS,0.359375
4146,637-838,7,637-838PL2,Absent,38735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,33,32,28,29,9,10,11,12,34,35,31,30,8,7,13,14,36,37,38,39,40,17,16,15,41,3,1,0,0,0,0,18,0,0,0,2,0,0,27,19,42,4,0,0,0,0,26,25,0,5,0,0,0,6,24,21,0,0,0,0,0,0,23,22,18,14,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4146,0,16.557488653555218,16.557488653555218,-52,0.9125,41,0.4313725490196079,60,0.06862745098039214,0.71875,0.640625,0.8,0.2790697674418605,0.6740552325581395,32.0,RS,RS,0.5
4147,637-838,8,637-838PL2,Absent,27039,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,18,19,26,27,0,0,0,33,17,20,25,0,0,0,0,0,16,21,24,0,0,0,0,0,15,22,23,0,0,0,0,0,10,11,12,0,0,0,0,31,9,8,13,14,0,0,0,30,3,4,7,0,0,0,0,29,1,5,6,0,0,0,32,28,11,21,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4147,0,16.557488653555218,28.5,-41,0.86875,32,0.4313725490196079,64,0.0019607843137254832,0.671875,0.6842105263157895,0.9125,0.4313725490196079,0.06862745098039214,14.0,RS,RIGHT,0.640625
4150,637-838,11,637-838PL2,Absent,24407,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,36,34,33,18,17,2,0,0,0,35,32,19,16,3,0,0,0,0,31,20,15,4,0,0,0,0,30,21,14,5,0,0,0,0,29,22,13,6,0,0,0,0,28,23,12,7,0,0,0,0,27,24,11,8,0,0,0,0,26,25,10,9,21,11,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4150,0,16.557488653555218,30.0,-20,0.93125,36,0.15254237288135594,64,0.28495762711864403,0.828125,0.8888888888888888,0.86875,0.4313725490196079,0.0019607843137254832,21.0,RIGHT,RIGHT,0.6842105263157895
4152,637-838,13,637-838PL2,Absent,21700,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,5,4,3,2,0,0,0,0,6,7,8,9,0,0,0,0,13,12,11,10,0,0,0,0,14,15,16,17,0,0,0,0,21,20,19,18,0,0,0,35,22,23,24,26,0,0,0,0,30,29,28,27,0,0,1,0,31,32,33,34,24,8,Unicorn_Absent,-1,-1,Unicorn_Absent,RIGHT,4152,0,16.557488653555218,16.557488653555218,4,0.95,34,0.8421052631578947,63,0.1148325358851674,0.859375,0.9411764705882352,0.93125,0.15254237288135594,0.28495762711864403,11.0,RIGHT,RIGHT,0.8888888888888888
4153,637-838,14,637-838PL2,Absent,17278,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,2,4,1,0,0,0,0,5,6,7,8,0,0,0,0,12,11,10,9,0,0,0,0,13,14,15,16,0,0,0,0,20,19,18,17,0,0,0,0,21,22,23,24,0,0,0,0,28,27,26,25,0,0,0,0,29,30,31,32,30,2,Unicorn_Absent,-1,-1,Unicorn_Present,RIGHT,4153,0,16.557488653555218,31.0,34,0.9875,32,0.9411764705882352,64,0.0727554179566563,0.96875,1.0,0.95,0.8421052631578947,0.1148325358851674,8.0,RIGHT,RIGHT,0.9411764705882352
4155,637-838,16,637-838PL2,Absent,17286,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,33,4,2,3,1,0,0,0,0,5,6,7,8,0,0,0,0,12,11,10,9,0,0,0,0,13,14,15,16,0,0,0,0,20,19,18,17,0,0,0,0,21,22,23,24,0,0,0,0,28,27,26,25,0,0,0,0,29,30,32,31,30,2,Unicorn_Absent,-1,-1,Unicorn_Present,RIGHT,4155,0,16.557488653555218,31.75,64,0.9875,33,0.9696969696969696,64,0.05541125541125547,0.96875,0.9696969696969696,0.9875,0.9411764705882352,0.0727554179566563,2.0,RIGHT,RIGHT,1.0
4160,637-838,21,637-838PL2,Absent,22359,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,3,2,1,0,0,0,0,5,6,7,8,0,0,0,12,13,11,10,9,0,0,0,0,14,15,16,17,0,0,0,0,21,20,19,18,0,0,0,0,22,23,24,25,0,0,0,0,29,28,27,26,0,0,0,0,30,31,32,33,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,RIGHT,4160,0,16.557488653555218,32.0,95,0.99375,33,0.9411764705882352,64,0.028520499108734443,0.984375,0.9696969696969696,0.9875,0.9696969696969696,0.05541125541125547,2.0,RIGHT,RIGHT,0.9696969696969696
