index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
1442,352-425,3,352-425PL1,Absent,31014,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,27,0,30,0,9,0,2,0,0,29,0,10,0,24,0,3,28,0,11,31,36,0,23,0,4,12,0,32,22,25,0,0,13,5,0,33,0,26,0,14,0,0,6,20,21,0,15,0,18,0,0,7,35,16,0,17,0,19,0,34,8,5,27,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1442,0,16.557488653555218,16.557488653555218,17,0.83125,36,0.4130434782608696,61,0.14627855563743547,0.53125,0.0017470910232989688,,,,,ALL,NOTHING,
1443,352-425,4,352-425PL1,Absent,52318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,2,34,50,49,51,25,64,3,62,33,32,22,52,26,41,63,4,48,24,53,23,38,27,40,47,16,15,36,54,39,28,42,35,17,14,56,37,55,29,19,18,58,57,11,10,9,60,21,45,30,46,12,7,8,20,43,44,31,59,13,6,5,15,17,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,1443,0,16.557488653555218,32.0,32,0.89375,64,0.5625,64,0.3079545454545455,0.734375,1.0,0.83125,0.4130434782608696,0.14627855563743547,27.0,NOTHING,ALL,0.0017470910232989688
1445,352-425,6,352-425PL1,Present,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,Unicorn_Absent,NOTHING,1445,0,16.557488653555218,16.557488653555218,-32,0.4,0,0.0,64,0.265625,1.0,1.0,0.89375,0.5625,0.3079545454545455,17.0,ALL,ALL,1.0
1446,352-425,7,352-425PL1,Absent,40853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,59,58,53,52,51,9,62,2,60,57,54,50,10,49,63,64,3,56,55,11,22,23,24,26,27,4,12,46,48,47,25,29,28,13,5,45,21,44,31,30,14,36,37,6,42,43,32,15,34,35,20,39,7,41,16,17,33,18,38,19,40,8,30,2,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,1446,0,16.557488653555218,31.0,-2,0.9875,64,0.0,64,0.03125,0.96875,1.0,0.4,0.0,0.265625,0.0,ALL,ALL,1.0
1449,352-425,10,352-425PL1,Absent,36798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,42,43,39,40,3,2,1,44,45,46,38,37,4,6,5,49,48,47,35,36,7,8,9,50,51,52,34,33,12,11,10,61,60,53,31,32,13,14,15,62,59,54,30,29,18,17,16,63,58,55,26,27,19,20,21,64,57,56,25,28,24,23,22,29,3,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,1449,0,16.557488653555218,16.557488653555218,27,0.98125,64,1.0,64,1.0,0.953125,1.0,0.9875,0.0,0.03125,2.0,ALL,ALL,1.0
1450,352-425,11,352-425PL1,Absent,41214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,8,11,12,15,16,3,5,6,9,10,13,14,17,36,37,38,39,40,30,29,18,61,62,63,64,65,31,28,19,50,51,52,53,54,32,27,20,49,48,47,56,55,33,26,21,41,42,46,57,58,34,25,22,43,44,45,60,59,35,24,23,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,1450,0,16.557488653555218,16.557488653555218,59,1.0,64,1.0,64,1.0,1.0,1.0,0.98125,1.0,1.0,3.0,ALL,ALL,1.0
1451,352-425,12,352-425PL1,Absent,43603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,54,55,56,57,58,9,27,2,62,61,60,59,10,36,26,28,3,63,64,11,37,35,24,23,22,4,12,29,32,33,25,20,21,13,5,30,31,34,18,19,14,41,42,6,38,39,17,15,45,44,43,46,7,40,16,52,51,50,49,48,47,8,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,1451,0,16.557488653555218,32.0,91,1.0,64,1.0,64,0.0,1.0,1.0,1.0,1.0,1.0,0.0,ALL,ALL,1.0
1454,352-425,15,352-425PL1,Absent,37884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,27,26,24,25,23,22,29,2,53,54,55,56,21,52,30,38,3,58,57,20,43,51,31,37,39,4,19,42,44,50,32,36,40,18,5,41,45,49,33,35,17,59,60,6,46,48,34,16,63,62,61,64,7,47,15,14,13,12,11,10,9,8,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,1454,0,16.557488653555218,32.0,123,1.0,64,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,ALL,ALL,1.0
1457,352-425,18,352-425PL1,Absent,38595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,50,49,48,47,46,45,44,52,26,25,24,23,7,22,43,53,27,11,10,9,8,21,42,54,28,12,1,4,6,20,41,55,30,13,2,3,5,19,40,56,31,14,15,16,17,18,39,57,32,33,34,35,36,37,38,58,59,60,61,62,63,64,65,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,1457,0,16.557488653555218,32.0,155,1.0,64,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,ALL,ALL,1.0
1459,352-425,20,352-425PL1,Absent,31894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,28,27,26,25,33,34,35,48,49,57,58,65,38,37,36,47,50,56,59,64,39,40,41,46,52,55,60,63,44,43,42,45,54,53,61,62,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,1459,0,16.557488653555218,16.557488653555218,187,1.0,64,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,ALL,ALL,1.0
