index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
4862,825-534,3,825-534PL2,Absent,33243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,24,25,47,46,45,30,29,28,27,26,48,40,39,0,0,0,38,31,41,42,0,0,0,37,0,32,44,43,0,0,0,36,35,33,0,0,0,0,0,0,0,34,13,19,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4862,0,16.557488653555218,16.557488653555218,-19,0.88125,47,0.734375,64,0.171875,0.703125,0.734375,,,,,ALL,RS,
4863,825-534,4,825-534PL2,Absent,39211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,43,14,13,12,11,10,9,27,42,15,16,17,18,19,20,26,41,44,46,49,50,22,21,25,40,45,47,51,52,53,23,24,0,0,0,39,55,54,28,29,61,60,38,37,36,35,30,31,48,59,58,57,56,34,33,32,-10,42,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,4863,0,16.557488653555218,16.557488653555218,-29,0.7375,61,0.7142857142857143,63,0.11428571428571432,0.328125,0.953125,0.88125,0.734375,0.171875,19.0,RS,UP,0.734375
4864,825-534,5,825-534PL2,Absent,23902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,5,6,7,8,9,17,16,15,14,13,12,11,10,18,19,20,21,22,23,24,25,33,32,31,30,29,28,27,26,34,35,36,0,1,0,0,39,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,11,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4864,0,16.557488653555218,30.0,-8,0.93125,39,0.639344262295082,64,0.006691201070592179,0.828125,0.8205128205128205,0.7375,0.7142857142857143,0.11428571428571432,42.0,UP,UP,0.953125
4869,825-534,10,825-534PL2,Absent,19805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,8,9,17,16,15,14,13,12,11,10,18,19,20,21,22,23,24,25,33,32,31,30,29,28,27,26,34,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,Unicorn_Present,UP,4869,0,16.557488653555218,32.0,21,0.98125,35,0.8974358974358975,64,0.008547008547008628,0.953125,0.9142857142857144,0.93125,0.639344262295082,0.006691201070592179,11.0,UP,UP,0.8205128205128205
4872,825-534,13,825-534PL2,Absent,15950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,28,27,26,25,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,Unicorn_Absent,UP,4872,0,16.557488653555218,16.557488653555218,51,0.9875,34,0.9714285714285714,62,0.03392857142857142,0.9375,0.9411764705882352,0.98125,0.8974358974358975,0.008547008547008628,3.0,UP,UP,0.9142857142857144
4873,825-534,14,825-534PL2,Absent,18828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,19,18,20,22,21,23,24,0,32,31,30,29,28,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,Unicorn_Absent,UP,4873,0,16.557488653555218,16.557488653555218,81,0.9875,31,0.9117647058823528,63,0.029411764705882363,0.953125,0.96875,0.9875,0.9714285714285714,0.03392857142857142,2.0,UP,RS,0.9411764705882352
4874,825-534,15,825-534PL2,Absent,20127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,24,23,0,0,30,29,28,27,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,Unicorn_Present,UP,4874,0,16.557488653555218,32.0,110,0.98125,31,0.9375,64,0.09539473684210532,0.953125,0.9090909090909092,0.9875,0.9117647058823528,0.029411764705882363,2.0,RS,UP,0.96875
4877,825-534,18,825-534PL2,Absent,17798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,4,5,7,8,9,17,16,15,14,13,12,11,10,18,19,20,21,22,23,24,25,33,32,31,30,29,28,27,26,34,35,36,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,29,3,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4877,0,16.557488653555218,31.0,139,0.98125,38,0.7692307692307693,64,0.036324786324786314,0.953125,0.8421052631578947,0.98125,0.9375,0.09539473684210532,3.0,UP,UP,0.9090909090909092
4879,825-534,20,825-534PL2,Absent,15111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,27,28,26,25,33,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1,Unicorn_Absent,UP,4879,0,16.557488653555218,16.557488653555218,166,0.96875,34,0.8947368421052632,64,0.06616541353383454,0.921875,0.9411764705882352,0.98125,0.7692307692307693,0.036324786324786314,3.0,UP,UP,0.8421052631578947
4880,825-534,21,825-534PL2,Absent,17672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,8,9,16,17,15,14,13,12,11,10,18,19,20,21,22,23,24,25,33,32,31,30,29,28,27,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1,Unicorn_Absent,UP,4880,0,16.557488653555218,16.557488653555218,194,0.975,33,0.9705882352941176,64,0.12848297213622295,0.9375,0.9696969696969696,0.96875,0.8947368421052632,0.06616541353383454,5.0,UP,UP,0.9411764705882352
