index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,Similarity_LAG1
137,142-263,18,142-263PL1,Absent,14394,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,17,0,0,18,0,0,19,20,22,0,26,25,0,10,0,0,0,0,8,0,0,11,0,21,0,7,0,12,0,16,0,0,6,0,0,0,0,0,0,15,0,0,13,0,5,0,0,0,0,14,0,24,0,0,23,0,1,0,2,0,0,3,0,4,20,12,Unicorn_Absent,-1,-1,Unicorn_Present,RS,137,0,16.557488653555218,-78.0,211,0.925,25,0.2564102564102564,46,0.04146208401527551,0.53125,0.0024787521766663585,0.925,0.3225806451612903,0.005507474429582993,12.0,RS,0.002798209913999482
139,142-263,20,142-263PL1,Absent,18715,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,16,0,21,22,0,23,17,0,0,0,0,12,32,0,0,0,11,30,0,0,31,14,0,18,0,0,29,15,24,0,26,0,0,10,0,0,6,0,7,0,19,0,25,0,20,0,0,8,0,0,5,0,27,9,0,0,1,0,2,28,0,3,0,4,11,21,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,139,0,16.557488653555218,16.557488653555218,222,0.86875,31,0.3023255813953488,49,0.26289180990899896,0.4375,0.0012541249063450484,0.925,0.2564102564102564,0.04146208401527551,12.0,RS,0.0024787521766663585
140,142-263,21,142-263PL1,Absent,15761,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,10,0,0,11,0,12,0,13,0,20,0,0,21,0,0,4,16,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,0,0,22,0,5,0,0,0,18,0,0,17,0,0,6,9,0,14,0,0,19,0,0,0,1,0,0,8,0,0,7,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,140,0,16.557488653555218,28.0,244,0.9375,22,0.2926829268292683,42,0.24065040650406505,0.5,0.003593966140484057,0.86875,0.3023255813953488,0.26289180990899896,21.0,RS,0.0012541249063450484
142,142-263,23,142-263PL1,Absent,13735,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,2,0,25,26,0,22,0,1,0,0,14,0,0,0,0,23,0,21,0,27,0,15,0,0,0,7,28,29,8,0,16,30,6,0,12,0,32,0,31,0,0,0,0,5,0,0,19,0,0,11,0,0,9,18,0,0,3,10,0,20,0,0,0,4,17,15,Unicorn_Absent,-1,-1,Unicorn_Present,RS,142,0,16.557488653555218,25.5,261,0.90625,29,0.24390243902439024,44,0.01941264310602289,0.453125,0.0015613604279374874,0.9375,0.2926829268292683,0.24065040650406505,10.0,RS,0.003593966140484057
145,142-263,26,142-263PL1,Absent,14473,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,8,0,0,9,0,10,0,0,0,26,0,27,0,28,29,5,0,0,0,4,0,0,18,0,0,17,0,0,20,0,0,21,12,0,1,0,0,2,0,13,25,24,0,23,0,22,0,0,0,3,6,0,11,0,30,14,7,0,0,16,0,0,15,0,13,19,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,145,0,16.557488653555218,16.557488653555218,274,0.88125,29,0.3488372093023256,45,0.005329457364341096,0.40625,0.0015613604279374874,0.90625,0.24390243902439024,0.01941264310602289,15.0,RS,0.0015613604279374874
146,142-263,27,142-263PL1,Absent,13616,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,10,0,0,11,0,13,0,9,35,0,34,0,36,0,37,0,0,14,0,0,4,0,0,26,15,25,0,0,20,22,0,27,0,28,3,0,0,0,33,16,0,8,0,24,0,23,32,17,0,18,0,31,0,38,0,2,0,1,0,7,6,30,29,14,18,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,146,0,16.557488653555218,16.557488653555218,288,0.8875,34,0.2857142857142857,50,0.05357142857142855,0.5,0.0017470910232989688,0.88125,0.3488372093023256,0.005329457364341096,19.0,RS,0.0015613604279374874
147,142-263,28,142-263PL1,Absent,16514,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,29,24,28,27,0,0,26,25,0,13,0,16,0,15,14,0,0,0,0,17,0,12,0,0,0,11,0,0,0,10,0,23,9,0,0,18,0,30,8,0,0,0,19,0,3,0,0,0,7,20,0,2,0,32,6,0,1,21,22,5,33,0,0,4,11,21,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,147,0,16.557488653555218,16.557488653555218,299,0.86875,32,0.375,51,0.10499999999999997,0.46875,0.0017470910232989688,0.8875,0.2857142857142857,0.05357142857142855,18.0,RS,0.0017470910232989688
148,142-263,29,142-263PL1,Absent,16217,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,9,0,12,0,13,11,0,10,0,0,32,0,14,0,0,33,31,17,16,15,0,0,0,20,0,0,0,18,0,19,0,21,0,5,0,0,0,6,0,23,30,0,27,26,25,24,0,0,8,0,0,7,0,0,0,3,4,1,0,29,28,2,0,34,14,18,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,148,0,16.557488653555218,16.557488653555218,313,0.8875,33,0.32653061224489793,45,0.1020408163265306,0.421875,0.003166913489668913,0.86875,0.375,0.10499999999999997,21.0,RS,0.0017470910232989688
149,142-263,30,142-263PL1,Absent,16195,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,3,27,26,25,0,1,0,2,0,0,4,0,0,0,0,0,0,18,0,0,6,0,20,21,5,0,0,23,24,19,0,0,0,0,7,0,0,0,22,0,0,17,0,0,16,30,0,15,0,0,8,28,29,0,14,0,9,13,0,12,0,11,0,10,20,12,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,149,0,16.557488653555218,16.557488653555218,333,0.925,30,0.3695652173913043,45,0.043983822042467084,0.515625,0.001398058640491551,0.8875,0.32653061224489793,0.1020408163265306,18.0,RS,0.003166913489668913
150,142-263,31,142-263PL1,Absent,13407,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,6,18,0,20,0,17,0,5,0,0,0,16,0,0,19,0,0,15,0,0,3,0,0,0,0,0,2,0,23,22,0,21,1,0,12,0,24,0,11,0,0,13,0,25,0,0,0,0,0,0,14,0,10,0,0,0,8,0,9,26,27,28,0,7,20,12,Unicorn_Absent,-1,-1,Unicorn_Present,RS,150,0,16.557488653555218,-7.0,353,0.925,27,0.4615384615384616,42,0.14446529080675424,0.46875,0.00195887900173681,0.925,0.3695652173913043,0.043983822042467084,12.0,RS,0.001398058640491551
154,142-263,35,142-263PL1,Absent,13230,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,24,0,25,0,28,26,27,22,31,30,29,0,18,0,0,23,0,21,20,19,0,17,0,0,0,15,0,0,16,0,0,0,14,0,0,8,11,10,9,7,0,13,12,0,0,0,0,0,6,0,5,32,0,4,0,1,0,0,2,0,0,3,0,17,15,Unicorn_Absent,-1,-1,Unicorn_Present,RS,154,0,16.557488653555218,32.0,370,0.90625,32,0.3111111111111111,44,0.025396825396825414,0.453125,0.0017470910232989688,0.925,0.4615384615384616,0.14446529080675424,12.0,RS,0.00195887900173681
156,142-263,37,142-263PL1,Absent,12207,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,21,0,22,23,18,0,19,20,0,0,0,0,0,28,0,0,0,16,17,29,30,26,0,27,15,24,0,33,0,31,0,0,0,0,25,0,14,0,13,0,9,0,0,10,0,0,11,12,8,0,7,0,0,6,5,0,1,0,2,0,3,0,0,4,19,13,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,156,0,16.557488653555218,16.557488653555218,389,0.91875,32,0.28,45,0.01809523809523811,0.5,0.001398058640491551,0.90625,0.3111111111111111,0.025396825396825414,15.0,RS,0.0017470910232989688
157,142-263,38,142-263PL1,Absent,13856,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,24,0,25,23,22,0,21,0,0,18,0,19,0,0,20,0,17,0,26,27,0,28,0,29,0,0,0,0,0,16,0,0,9,0,0,10,11,0,0,15,0,13,12,0,0,0,14,0,8,7,0,6,0,0,5,0,1,0,2,0,0,3,0,4,17,15,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,157,0,16.557488653555218,16.557488653555218,406,0.90625,29,0.3863636363636364,43,0.10729386892177588,0.4375,0.00195887900173681,0.91875,0.28,0.01809523809523811,13.0,RS,0.001398058640491551
158,142-263,39,142-263PL1,Absent,14263,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,14,13,0,15,0,16,0,18,0,0,0,12,0,0,0,0,0,0,11,0,21,20,0,19,30,0,28,0,22,0,23,0,10,31,0,27,26,25,0,24,0,0,32,6,35,0,33,34,0,8,0,0,9,0,0,5,1,0,2,0,3,0,4,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,158,0,16.557488653555218,29.0,428,0.9375,32,0.32608695652173914,50,0.13858695652173916,0.625,0.0017470910232989688,0.90625,0.3863636363636364,0.10729386892177588,15.0,RS,0.00195887900173681
161,142-263,42,142-263PL1,Absent,13302,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,5,0,6,0,28,0,26,0,29,0,30,0,0,8,0,0,0,4,0,23,0,24,25,0,21,0,22,0,3,0,0,20,19,0,0,9,2,0,0,0,1,0,31,0,0,0,0,0,10,0,17,16,15,0,14,18,11,0,0,12,0,0,13,16,16,Unicorn_Absent,-1,-1,Unicorn_Present,RS,161,0,16.557488653555218,-80.0,444,0.9,29,0.4186046511627907,47,0.12693798449612406,0.484375,0.0015613604279374874,0.9375,0.32608695652173914,0.13858695652173916,10.0,RS,0.0017470910232989688
163,142-263,44,142-263PL1,Absent,20432,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,10,0,28,0,9,0,11,0,0,20,0,23,0,21,22,8,0,27,0,0,7,0,0,19,0,0,18,0,0,0,17,0,0,6,0,5,0,24,0,13,0,0,15,0,30,0,14,4,16,0,0,3,0,29,0,1,0,2,26,0,25,0,12,14,18,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,163,0,16.557488653555218,16.557488653555218,458,0.8875,30,0.2826086956521739,52,0.16837169650468886,0.53125,0.002201044152781217,0.9,0.4186046511627907,0.12693798449612406,16.0,RS,0.0015613604279374874
164,142-263,45,142-263PL1,Absent,18305,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,18,0,8,7,0,17,0,0,0,0,23,0,0,0,0,6,0,0,5,0,15,0,0,0,16,0,20,0,0,19,0,22,0,14,0,0,9,0,0,4,0,3,0,0,21,0,0,0,0,0,11,2,0,0,10,0,1,0,0,12,0,0,13,0,18,14,Unicorn_Absent,-1,-1,Unicorn_Present,RS,164,0,16.557488653555218,32.0,476,0.9125,23,0.2619047619047619,47,0.20979335130278529,0.515625,0.003166913489668913,0.8875,0.2826086956521739,0.16837169650468886,18.0,RS,0.002201044152781217
166,142-263,47,142-263PL1,Absent,16088,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,16,15,0,0,17,18,19,14,0,20,0,21,0,0,22,23,28,0,0,26,0,27,0,12,8,25,0,9,0,10,0,11,0,0,0,0,4,0,0,0,0,3,0,24,0,0,0,0,0,7,0,6,0,5,0,0,1,0,0,2,0,0,0,13,17,15,Unicorn_Absent,-1,-1,Unicorn_Present,RS,166,0,16.557488653555218,29.0,493,0.90625,28,0.275,44,0.07794117647058824,0.453125,0.003593966140484057,0.9125,0.2619047619047619,0.20979335130278529,14.0,RS,0.003166913489668913
168,142-263,49,142-263PL1,Absent,16016,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,13,0,0,14,0,0,15,16,0,24,0,25,0,0,26,27,23,0,5,0,0,6,0,17,0,22,0,31,0,32,0,18,30,4,7,0,34,33,35,36,29,0,28,0,0,3,0,19,0,9,0,2,37,0,0,20,1,39,0,12,11,0,10,21,16,16,Unicorn_Absent,-1,-1,Unicorn_Present,RS,168,0,16.557488653555218,25.0,509,0.9,37,0.4444444444444444,54,0.05314009661835745,0.59375,0.00195887900173681,0.90625,0.275,0.07794117647058824,15.0,RS,0.003593966140484057
171,142-263,52,142-263PL1,Absent,15047,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,15,0,16,0,17,0,18,19,24,0,23,22,21,0,0,20,0,14,0,27,0,25,0,26,0,13,0,0,12,0,0,30,29,0,28,0,0,0,11,0,8,0,0,9,0,10,0,31,0,7,0,6,0,0,0,5,1,0,0,2,0,3,0,4,15,17,Unicorn_Absent,-1,-1,Unicorn_Present,RS,171,0,16.557488653555218,-25.5,524,0.89375,31,0.44680851063829785,52,0.15589941972920696,0.546875,0.0024787521766663585,0.9,0.4444444444444444,0.05314009661835745,16.0,RS,0.00195887900173681
174,142-263,55,142-263PL1,Absent,19984,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,13,0,14,0,0,16,0,15,0,0,23,0,25,0,24,0,21,28,0,22,0,0,11,29,0,0,10,0,0,12,0,0,3,27,0,18,0,0,0,17,31,0,30,0,2,0,5,0,0,19,0,0,20,0,0,6,1,0,0,9,8,0,26,7,6,26,Unicorn_Absent,-1,-1,Unicorn_Present,RS,174,0,16.557488653555218,30.0,530,0.8375,30,0.32608695652173914,56,0.2256371814092953,0.46875,0.0017470910232989688,0.89375,0.44680851063829785,0.15589941972920696,17.0,RS,0.0024787521766663585
