index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
2827,475-186,8,475-186PL2,Absent,8229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1,Unicorn_Present,RS,2827,0,16.557488653555218,-16.0,-37,0.7,2,0.0,19,0.0,0.296875,0.0625,,,,,NOTHING,NOTHING,
2834,475-186,15,475-186PL2,Present,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,Unicorn_Absent,NOTHING,2834,0,16.557488653555218,16.557488653555218,-101,0.4,0,0.0,9,0.13043478260869565,0.140625,,0.7,0.0,0.0,0.0,NOTHING,NOTHING,0.0625
2835,475-186,16,475-186PL2,Present,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,Unicorn_Absent,NOTHING,2835,0,16.557488653555218,16.557488653555218,-165,0.4,0,1.0,7,0.7692307692307692,0.109375,,0.4,0.0,0.13043478260869565,0.0,NOTHING,RS,
2836,475-186,17,475-186PL2,Absent,4337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,Unicorn_Present,NOTHING,2836,0,16.557488653555218,-64.0,-229,0.4,0,1.0,9,0.9333333333333332,0.140625,,0.4,1.0,0.7692307692307692,0.0,RS,RS,
2838,475-186,19,475-186PL2,Absent,20271,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,8,11,12,0,0,37,36,25,10,14,13,0,41,38,35,24,7,15,5,4,0,0,34,23,16,17,2,3,0,0,33,22,19,18,20,0,0,0,32,21,0,0,0,0,0,0,31,26,0,0,0,0,0,0,30,27,0,0,0,0,0,0,29,28,31,1,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,2838,0,16.557488653555218,16.557488653555218,-198,0.99375,36,0.0,41,0.07142857142857142,0.625,0.5813953488372093,0.4,1.0,0.9333333333333332,0.0,RS,RS,
2839,475-186,20,475-186PL2,Absent,25431,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8,6,0,0,35,36,37,38,10,7,0,0,34,0,0,0,12,5,0,0,0,0,0,0,13,3,0,33,0,0,21,22,14,4,0,0,0,0,20,23,15,2,31,0,29,30,24,19,16,1,32,28,27,26,25,18,17,31,1,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,2839,0,16.557488653555218,16.557488653555218,-167,0.99375,36,0.4117647058823529,38,0.2867647058823529,0.578125,0.5625,0.99375,0.0,0.07142857142857142,1.0,RS,NOTHING,0.5813953488372093
2840,475-186,21,475-186PL2,Absent,16585,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,3,4,7,6,5,8,9,10,0,0,0,0,25,27,28,11,0,0,0,24,26,0,0,12,0,0,0,23,0,0,0,13,0,0,0,22,0,0,0,14,0,0,21,0,0,0,0,15,0,0,0,0,0,0,0,16,1,2,0,0,20,19,18,0,27,5,Unicorn_Absent,-1,-1,Unicorn_Present,RS,2840,0,16.557488653555218,-33.333333333333336,-140,0.96875,27,0.3404255319148936,32,0.3404255319148936,0.421875,0.5277777777777778,0.99375,0.4117647058823529,0.2867647058823529,1.0,NOTHING,RS,0.5625
2847,475-186,28,475-186PL2,Present,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,Unicorn_Present,NOTHING,2847,0,16.557488653555218,-64.0,-204,0.4,0,0.0,0,0.0,0.0,,0.96875,0.3404255319148936,0.3404255319148936,5.0,RS,RS,0.5277777777777778
2849,475-186,30,475-186PL2,Absent,16855,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,15,16,17,18,19,20,21,22,14,0,0,0,0,0,0,0,37,0,0,13,0,0,0,0,36,0,0,0,0,0,0,0,35,0,0,11,0,0,0,0,34,1,7,27,0,26,25,0,33,2,5,28,29,0,0,0,32,3,31,9,30,0,0,0,-68,0,Unicorn_Absent,-1,-1,Unicorn_Present,RS,2849,0,16.557488653555218,-68.0,-272,0.375,30,0.0,30,1.0,0.46875,0.55,0.4,0.0,0.0,0.0,RS,RS,
2851,475-186,32,475-186PL2,Present,13261,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,13,0,0,12,0,0,0,14,0,1,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,8,0,0,18,0,0,0,0,0,0,0,17,0,0,0,0,7,0,0,0,0,0,3,0,6,0,5,4,0,-67,3,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,2851,0,16.557488653555218,16.557488653555218,-339,0.38125,16,0.2432432432432433,25,0.2432432432432433,0.34375,0.25,0.375,0.0,1.0,0.0,RS,NOTHING,0.55
