index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
3843,618-522,4,618-522PL1,Absent,25865,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,18,26,0,3,4,0,0,19,17,0,0,0,6,5,20,0,0,0,0,0,7,8,0,0,0,0,0,21,0,9,10,0,0,0,22,0,0,0,0,11,0,0,23,0,12,0,16,0,25,24,0,0,13,14,0,15,0,18,14,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3843,0,16.557488653555218,-3.0,41,0.9125,25,0.030303030303030307,49,0.5634469696969697,0.546875,0.390625,,,,,RS,RS,
3848,618-522,9,618-522PL1,Absent,16615,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,37,36,48,46,45,50,49,0,39,6,34,47,11,51,15,0,7,5,44,33,0,52,16,0,40,42,4,0,54,0,18,30,41,43,0,3,56,29,32,31,10,0,0,0,28,20,0,0,0,0,2,27,0,0,0,22,1,0,26,25,24,0,23,0,10,22,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3848,0,16.557488653555218,29.5,51,0.8625,44,0.3018867924528302,55,0.2087515054195102,0.515625,0.6875,0.9125,0.030303030303030307,0.5634469696969697,14.0,RS,RS,0.390625
3851,618-522,12,618-522PL1,Absent,11349,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,31,32,0,34,0,0,21,30,0,5,6,35,0,0,0,0,4,0,36,0,7,0,23,29,3,0,18,0,0,8,0,0,0,38,0,17,0,9,24,0,2,0,0,0,0,0,25,0,0,39,15,16,0,10,28,1,40,14,0,0,12,11,0,15,17,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3851,0,16.557488653555218,-25.5,66,0.89375,32,0.4074074074074074,44,0.05958132045088565,0.421875,0.5,0.8625,0.3018867924528302,0.2087515054195102,22.0,RS,RS,0.6875
3854,618-522,15,618-522PL1,Absent,16359,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,22,23,24,59,58,0,28,29,21,3,47,60,46,45,57,31,20,51,48,43,54,53,56,52,4,50,49,5,42,55,6,34,18,0,0,0,0,35,0,7,16,0,0,0,36,0,41,0,15,38,37,0,39,40,0,8,14,13,0,12,11,0,10,0,5,27,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,3854,0,16.557488653555218,16.557488653555218,71,0.83125,48,0.4035087719298245,59,0.08978328173374611,0.5,0.75,0.89375,0.4074074074074074,0.05958132045088565,17.0,RS,RS,0.5
3855,618-522,16,618-522PL1,Absent,12966,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,2,3,0,21,20,0,52,54,0,0,0,0,0,22,53,16,17,0,0,5,18,0,48,0,6,36,37,0,0,39,47,49,45,44,0,41,40,0,14,7,0,0,34,29,0,23,0,0,8,0,0,30,9,33,13,12,11,27,25,31,0,32,23,9,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3855,0,16.557488653555218,8.0,94,0.94375,40,0.4666666666666667,54,0.16879432624113475,0.703125,0.625,0.83125,0.4035087719298245,0.08978328173374611,27.0,RS,RS,0.75
3857,618-522,18,618-522PL1,Absent,14015,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,30,31,0,32,34,11,12,29,28,0,35,0,49,13,15,41,27,37,0,47,48,0,0,40,39,38,46,7,0,17,16,0,26,45,5,0,0,0,0,42,0,3,0,0,0,0,18,44,2,0,0,0,0,0,20,1,25,24,0,22,0,21,0,17,15,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3857,0,16.557488653555218,29.5,111,0.90625,38,0.4716981132075472,51,0.16400580551523947,0.5625,0.59375,0.94375,0.4666666666666667,0.16879432624113475,9.0,RS,RS,0.625
3860,618-522,21,618-522PL1,Absent,15856,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,22,23,24,25,0,27,28,21,7,0,0,6,0,31,30,19,0,0,0,0,32,5,0,39,18,0,0,33,0,41,40,38,0,35,34,0,4,42,0,0,36,0,0,0,0,0,0,37,2,3,8,9,0,10,11,1,16,15,14,0,13,12,0,18,14,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3860,0,16.557488653555218,-0.5,129,0.9125,38,0.4901960784313725,52,0.21746880570409985,0.59375,0.59375,0.90625,0.4716981132075472,0.16400580551523947,15.0,RS,RS,0.59375
3865,618-522,26,618-522PL1,Absent,15591,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,2,3,0,4,6,7,28,29,49,0,0,0,8,48,0,0,30,50,0,0,9,47,26,0,31,0,51,0,10,46,25,42,0,32,33,0,11,0,24,0,43,0,0,34,35,0,23,0,0,44,45,0,13,36,21,20,18,40,39,0,38,37,9,23,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,3865,0,16.557488653555218,16.557488653555218,138,0.85625,41,0.5192307692307693,48,0.2303418803418804,0.390625,0.640625,0.9125,0.4901960784313725,0.21746880570409985,14.0,RS,RS,0.59375
3866,618-522,27,618-522PL1,Absent,17010,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,52,0,51,3,49,4,47,48,45,21,0,0,23,16,24,61,0,20,53,15,63,17,62,26,43,19,54,14,18,58,6,64,0,56,55,13,60,59,38,27,42,0,57,41,40,39,37,28,0,0,0,0,0,36,7,29,11,9,0,8,34,32,0,31,15,17,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,3866,0,16.557488653555218,16.557488653555218,153,0.89375,51,0.559322033898305,56,0.2910293509714757,0.609375,0.796875,0.85625,0.5192307692307693,0.2303418803418804,23.0,RS,RS,0.640625
3867,618-522,28,618-522PL1,Absent,12459,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,7,0,40,23,0,43,44,42,8,0,6,0,24,0,25,21,0,32,31,5,0,0,26,27,0,33,38,30,4,20,0,28,0,9,37,10,0,0,29,0,34,0,0,36,0,19,3,0,0,35,0,17,18,0,45,2,13,12,0,0,15,0,1,0,19,13,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,3867,0,16.557488653555218,16.557488653555218,172,0.91875,39,0.6071428571428571,46,0.3718487394957983,0.515625,0.609375,0.89375,0.559322033898305,0.2910293509714757,17.0,RS,RS,0.796875
