index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
2701,469-569,2,469-569PL2,Absent,52248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,5,32,14,41,15,40,39,2,29,27,33,26,35,36,3,25,30,31,6,42,16,7,24,23,19,45,44,43,8,37,38,22,18,17,46,9,0,0,21,0,48,47,13,10,0,0,0,0,49,11,0,0,0,0,4,0,12,0,0,0,20,0,0,1,-12,44,Unicorn_Absent,-1,-1,Unicorn_Present,RS,2701,0,16.557488653555218,-1.0,-9,0.725,47,0.5625,60,0.04094827586206895,0.25,0.734375,,,,,RS,RIGHT,
2703,469-569,4,469-569PL2,Absent,35903,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,26,27,28,6,0,0,9,10,0,25,5,0,29,30,8,34,0,0,4,11,12,50,7,33,0,23,24,0,13,49,48,32,22,0,0,3,44,45,46,31,21,0,2,42,43,14,47,35,0,0,20,41,19,18,15,36,1,39,0,40,38,37,17,16,-4,36,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,2703,0,16.557488653555218,16.557488653555218,-13,0.775,50,0.5396825396825397,61,0.19365079365079366,0.390625,0.78125,0.725,0.5625,0.04094827586206895,44.0,RIGHT,RIGHT,0.734375
2704,469-569,5,469-569PL2,Absent,22838,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,27,10,9,8,0,0,0,0,28,25,11,7,0,0,0,0,29,24,13,6,0,0,0,0,30,23,14,5,0,0,0,0,31,22,15,3,0,0,0,0,32,21,16,4,0,0,0,36,33,20,18,2,0,0,0,35,34,19,17,1,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RIGHT,2704,0,16.557488653555218,32.0,9,0.9375,34,0.6153846153846154,64,0.0042735042735042575,0.84375,0.9411764705882352,0.775,0.5396825396825397,0.19365079365079366,36.0,RIGHT,RIGHT,0.78125
2707,469-569,8,469-569PL2,Absent,21464,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,33,18,16,1,0,0,0,0,32,19,15,2,0,0,0,0,31,20,14,3,0,0,0,0,30,21,13,4,0,0,0,0,29,22,12,5,0,0,0,0,28,23,11,6,0,0,0,0,27,24,10,7,0,0,0,0,26,25,9,8,31,1,Unicorn_Absent,-1,-1,Unicorn_Absent,RIGHT,2707,0,16.557488653555218,16.557488653555218,40,0.99375,32,0.9411764705882352,64,0.16068866571018647,0.984375,1.0,0.9375,0.6153846153846154,0.0042735042735042575,10.0,RIGHT,RIGHT,0.9411764705882352
2708,469-569,9,469-569PL2,Absent,17742,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,35,18,15,1,0,0,0,0,36,19,14,2,0,0,0,0,34,20,16,3,0,0,0,0,33,21,13,4,27,0,0,0,32,23,12,5,0,0,0,0,31,24,11,6,0,0,0,0,30,25,10,7,0,0,0,0,28,26,9,8,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,RIGHT,2708,0,16.557488653555218,32.0,71,0.99375,33,0.9696969696969696,64,0.0,0.984375,0.9696969696969696,0.99375,0.9411764705882352,0.16068866571018647,1.0,RIGHT,RIGHT,1.0
2713,469-569,14,469-569PL2,Absent,14351,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,27,25,23,1,0,0,0,0,28,22,21,2,0,0,0,0,29,20,19,3,0,0,0,0,30,18,17,4,0,0,0,0,31,16,15,5,0,0,0,0,32,14,10,6,0,0,0,0,33,13,12,7,0,0,0,0,34,9,11,8,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,RIGHT,2713,0,16.557488653555218,16.557488653555218,103,1.0,32,0.9696969696969696,64,0.03030303030303028,1.0,1.0,0.99375,0.9696969696969696,0.0,1.0,RIGHT,RIGHT,0.9696969696969696
2714,469-569,15,469-569PL2,Absent,13356,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,3,2,1,0,0,0,0,5,6,7,8,0,0,0,0,13,12,11,9,0,0,0,0,14,15,16,17,0,0,0,0,21,20,19,18,0,0,0,24,25,26,28,27,0,0,0,0,22,31,30,29,0,0,0,0,32,33,34,35,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,RIGHT,2714,0,16.557488653555218,32.0,134,0.99375,33,0.9696969696969696,64,0.03030303030303028,0.984375,0.9696969696969696,1.0,0.9696969696969696,0.03030303030303028,0.0,RIGHT,RIGHT,1.0
2716,469-569,17,469-569PL2,Absent,13154,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,3,2,1,0,0,0,0,5,7,6,8,0,0,0,0,12,11,10,9,0,0,0,0,13,16,15,17,0,0,0,0,21,20,19,18,0,0,0,0,22,23,24,25,0,0,0,29,30,28,27,26,0,0,0,0,31,32,33,34,31,1,Unicorn_Absent,-1,-1,Unicorn_Absent,RIGHT,2716,0,16.557488653555218,16.557488653555218,165,0.99375,33,0.9411764705882352,64,0.058823529411764726,0.984375,0.9696969696969696,0.99375,0.9696969696969696,0.03030303030303028,1.0,RIGHT,RIGHT,0.9696969696969696
2717,469-569,18,469-569PL2,Absent,15510,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,3,2,1,0,0,0,0,5,6,7,8,0,0,0,0,12,11,10,9,0,0,0,0,13,15,16,17,0,0,0,0,21,20,19,18,0,0,0,0,22,24,25,26,0,0,0,0,30,29,28,27,0,0,0,0,31,32,33,34,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,RIGHT,2717,0,16.557488653555218,32.0,197,1.0,32,0.9696969696969696,64,0.03030303030303028,1.0,1.0,0.99375,0.9411764705882352,0.058823529411764726,1.0,RIGHT,RIGHT,0.9696969696969696
2719,469-569,20,469-569PL2,Absent,14236,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,3,2,1,0,0,0,0,5,7,6,8,0,0,0,0,12,11,10,9,0,0,0,0,13,14,15,16,0,0,0,0,20,19,18,17,0,0,0,0,21,22,23,24,0,0,0,0,33,30,29,25,0,0,0,0,32,31,27,26,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,RIGHT,2719,0,16.557488653555218,32.0,229,1.0,32,1.0,64,0.0,1.0,1.0,1.0,0.9696969696969696,0.03030303030303028,0.0,RIGHT,RIGHT,1.0
