index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1
0,563097451,1,5630,Absent,32,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-77,15,Unicorn_Present,4,2.0,0,Unicorn_Absent,-77,0.31875,,RS,31,,44,,0.453125,0.484375,,,0.3333333333333333,,,RS,ALL,
0,563097451,2,5630,Absent,32,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,20,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-57,0.925,13.0,RS,25,0.3333333333333333,37,0.2246376811594203,0.40625,0.390625,-77.0,0.31875,0.390625,,RS,ALL,ALL,0.484375
0,563097451,3,5630,Present,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,24,Unicorn_Present,3,4.0,1,Unicorn_Absent,-35,0.9375,12.0,ALL,64,0.390625,64,0.15378289473684212,0.625,1.0,20.0,0.925,1.0,0.2246376811594203,RS,ALL,ALL,0.390625
0,563097451,4,5630,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,22,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,-22,0.88125,10.0,ALL,64,1.0,64,0.7567567567567568,0.65625,1.0,22.0,0.9375,1.0,0.15378289473684212,ALL,ALL,ALL,1.0
0,563097451,5,5630,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-82,26,Unicorn_Present,1,4.0,1,Unicorn_Present,-104,0.2875,19.0,ALL,64,1.0,64,0.8,0.59375,1.0,13.0,0.88125,1.0,0.7567567567567568,ALL,ALL,ALL,1.0
0,563097451,6,5630,Present,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,25,Unicorn_Present,4,3.0,1,Unicorn_Absent,-81,0.94375,18.0,ALL,64,1.0,64,0.7857142857142857,0.609375,1.0,-82.0,0.2875,1.0,0.8,ALL,ALL,ALL,1.0
0,563097451,7,5630,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,27,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,-68,0.88125,9.0,ALL,64,1.0,64,0.7906976744186046,0.578125,1.0,23.0,0.94375,1.0,0.7857142857142857,ALL,ALL,ALL,1.0
0,563097451,8,5630,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,19,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,-54,0.8875,19.0,ALL,64,1.0,64,0.7894736842105263,0.703125,1.0,13.0,0.88125,1.0,0.7906976744186046,ALL,ALL,ALL,1.0
0,563097451,9,5630,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,26,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,-46,0.85,18.0,ALL,64,1.0,64,0.7142857142857143,0.59375,1.0,14.0,0.8875,1.0,0.7894736842105263,ALL,ALL,ALL,1.0
0,563097451,10,5630,Present,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,64,Unicorn_Present,5,6.0,1,Unicorn_Present,-44,0.8125,24.0,ALL,64,1.0,64,0.59375,0.0,1.0,8.0,0.85,1.0,0.7142857142857143,ALL,ALL,ALL,1.0
0,563097451,11,5630,Present,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,64,Unicorn_Present,5,4.0,1,Unicorn_Present,-31,0.88125,30.0,ALL,64,1.0,64,0.0,0.0,1.0,2.0,0.8125,1.0,0.59375,ALL,ALL,ALL,1.0
0,563097451,12,5630,Present,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,64,Unicorn_Present,5,1.0,1,Unicorn_Present,-9,0.9375,19.0,ALL,64,1.0,64,0.0,0.0,1.0,13.0,0.88125,1.0,0.0,ALL,ALL,ALL,1.0
0,563097451,13,5630,Present,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,64,Unicorn_Present,0,0.0,1,Unicorn_Absent,23,1.0,10.0,ALL,64,1.0,64,0.0,0.0,1.0,22.0,0.9375,1.0,0.0,ALL,ALL,NOTHING,1.0
0,563097451,14,5630,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,18,0.76875,0.0,ALL,64,1.0,64,0.0,0.0,1.0,32.0,1.0,0.0,0.0,ALL,NOTHING,RS,1.0
0,563097451,15,5630,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,50,1.0,37.0,NOTHING,0,0.0,0,0.0,0.0,1.0,-5.0,0.76875,0.0,0.0,ALL,RS,RS,1.0
