index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1
0,1200933749,1,120095,Present,15,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,27,11,Unicorn_Present,1,6.0,0,Unicorn_Absent,27,0.96875,,RS,25,,38,,0.421875,0.390625,,,0.2702702702702703,,,RS,RS,
0,1200933749,2,120095,Absent,32,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,23,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,50,0.94375,5.0,RS,22,0.2702702702702703,36,0.011781011781011763,0.375,0.34375,27.0,0.96875,0.20833333333333334,,RS,RS,ALL,0.390625
0,1200933749,3,120095,Absent,32,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,22,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,72,0.9375,9.0,RS,36,0.20833333333333334,43,0.04166666666666666,0.484375,0.5625,23.0,0.94375,0.5625,0.011781011781011763,RS,ALL,ALL,0.34375
0,1200933749,4,120095,Present,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,24,Unicorn_Present,5,1.0,1,Unicorn_Absent,102,0.9875,10.0,ALL,64,0.5625,64,0.40033783783783783,0.625,1.0,22.0,0.9375,1.0,0.04166666666666666,RS,ALL,ALL,0.5625
0,1200933749,5,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,26,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,117,0.89375,2.0,ALL,64,1.0,64,0.7804878048780488,0.59375,1.0,30.0,0.9875,1.0,0.40033783783783783,ALL,ALL,ALL,1.0
0,1200933749,6,120095,Present,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,35,Unicorn_Present,5,7.0,1,Unicorn_Present,139,0.9375,17.0,ALL,64,1.0,64,0.6739130434782609,0.453125,1.0,15.0,0.89375,1.0,0.7804878048780488,ALL,ALL,ALL,1.0
0,1200933749,7,120095,Present,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,27,Unicorn_Present,3,4.0,1,Unicorn_Absent,165,0.9625,10.0,ALL,64,1.0,64,0.7346938775510203,0.578125,1.0,22.0,0.9375,1.0,0.6739130434782609,ALL,ALL,ALL,1.0
0,1200933749,8,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,29,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,177,0.875,6.0,ALL,64,1.0,64,0.782608695652174,0.546875,1.0,26.0,0.9625,1.0,0.7346938775510203,ALL,ALL,ALL,1.0
0,1200933749,9,120095,Present,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,24,Unicorn_Present,3,5.0,1,Unicorn_Absent,203,0.9625,20.0,ALL,64,1.0,64,0.7674418604651163,0.625,1.0,12.0,0.875,1.0,0.782608695652174,ALL,ALL,ALL,1.0
0,1200933749,10,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,24,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,219,0.9,6.0,ALL,64,1.0,64,0.7692307692307692,0.625,1.0,26.0,0.9625,1.0,0.7674418604651163,ALL,ALL,ALL,1.0
0,1200933749,11,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-85,23,Unicorn_Present,1,0.0,1,Unicorn_Absent,134,0.26875,16.0,ALL,64,1.0,64,0.7948717948717949,0.640625,1.0,16.0,0.9,1.0,0.7692307692307692,ALL,ALL,ALL,1.0
0,1200933749,12,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,27,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,149,0.89375,21.0,ALL,64,1.0,64,0.8372093023255813,0.578125,1.0,-85.0,0.26875,1.0,0.7948717948717949,ALL,ALL,ALL,1.0
0,1200933749,13,120095,Present,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,32,Unicorn_Present,2,2.0,1,Unicorn_Present,174,0.95625,17.0,ALL,64,1.0,64,0.7959183673469388,0.5,1.0,15.0,0.89375,1.0,0.8372093023255813,ALL,ALL,ALL,1.0
0,1200933749,14,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83,20,Unicorn_Present,3,6.0,1,Unicorn_Absent,91,0.28125,7.0,ALL,64,1.0,64,0.7317073170731707,0.6875,1.0,25.0,0.95625,1.0,0.7959183673469388,ALL,ALL,ALL,1.0
0,1200933749,15,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,101,0.8625,19.0,ALL,64,1.0,64,0.8157894736842105,0.609375,1.0,-83.0,0.28125,1.0,0.7317073170731707,ALL,ALL,ALL,1.0
0,1200933749,16,120095,Present,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,15,Unicorn_Present,6,5.0,1,Unicorn_Absent,119,0.9125,22.0,ALL,64,1.0,64,0.75,0.765625,1.0,10.0,0.8625,1.0,0.8157894736842105,ALL,ALL,ALL,1.0
0,1200933749,17,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,29,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,130,0.86875,14.0,ALL,64,1.0,64,0.8717948717948718,0.546875,1.0,18.0,0.9125,1.0,0.75,ALL,ALL,ALL,1.0
0,1200933749,18,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,22,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,148,0.9125,21.0,ALL,64,1.0,64,0.7560975609756098,0.65625,1.0,11.0,0.86875,1.0,0.8717948717948718,ALL,ALL,ALL,1.0
0,1200933749,19,120095,Present,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,27,Unicorn_Present,3,4.0,1,Unicorn_Absent,171,0.94375,14.0,ALL,64,1.0,64,0.8863636363636364,0.578125,1.0,18.0,0.9125,1.0,0.7560975609756098,ALL,ALL,ALL,1.0
0,1200933749,20,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,24,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,186,0.89375,9.0,ALL,64,1.0,64,0.725,0.625,1.0,23.0,0.94375,1.0,0.8863636363636364,ALL,ALL,ALL,1.0
0,1200933749,21,120095,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,25,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,200,0.8875,17.0,ALL,64,1.0,64,0.8333333333333334,0.609375,1.0,15.0,0.89375,1.0,0.725,ALL,ALL,ALL,1.0
