level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
13,0,9200682961,14,829615,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,NOTHING,13,0,24.763157894736842,24.763157894736842,113,0.91875,32,0.5,39.0,0.25,0.40625,1.0,0.75,0.5,0.5,40.0,1.0
14,0,9200682961,15,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,14,0,24.763157894736842,-70.0,43,0.3625,0,0.0,36.0,0.3333333333333333,0.5625,1.0,0.91875,0.5,0.25,13.0,1.0
17,0,9200682961,18,829615,Absent,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,27,5,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,OUT,17,0,24.763157894736842,29.0,70,0.96875,13,0.0,28.0,0.2727272727272727,0.359375,0.02717246117223556,0.3625,0.0,0.3333333333333333,0.0,1.0
19,0,9200682961,20,829615,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,OUT,OUT,RS,19,0,24.763157894736842,24.0,87,0.90625,28,0.28125,48.0,0.05902777777777779,0.515625,1.0,0.96875,0.0,0.2727272727272727,5.0,0.02717246117223556
21,0,9200682961,22,829615,Absent,44,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,31,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,NOTHING,21,0,24.763157894736842,24.763157894736842,88,0.80625,31,0.3111111111111111,64.0,0.23576388888888888,0.515625,0.003819008813913635,0.90625,0.28125,0.05902777777777779,15.0,1.0
22,0,9200682961,23,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,22,0,24.763157894736842,32.0,120,1.0,0,0.0,39.0,0.609375,0.609375,1.0,0.80625,0.3111111111111111,0.23576388888888888,31.0,0.003819008813913635
24,0,9200682961,25,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,24,0,24.763157894736842,24.763157894736842,152,1.0,0,1.0,39.0,0.5283018867924528,0.609375,1.0,1.0,0.0,0.609375,0.0,1.0
25,0,9200682961,26,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,ALL,25,0,24.763157894736842,-66.0,86,0.3875,0,1.0,21.0,0.7755102040816326,0.328125,1.0,1.0,1.0,0.5283018867924528,0.0,1.0
28,0,9200682961,29,829615,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RS,28,0,24.763157894736842,-69.0,86,0.8,64,0.0,64.0,0.2926829268292683,0.5,1.0,0.3875,1.0,0.7755102040816326,0.0,1.0
30,0,9200682961,31,829615,Absent,26,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,OUT,30,0,24.763157894736842,20.0,108,0.9375,22,0.34375,44.0,0.65625,0.53125,0.009182867495108389,0.8,0.0,0.2926829268292683,32.0,1.0
33,0,9200682961,34,829615,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,0,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,OUT,OUT,RS,33,0,24.763157894736842,-1.6666666666666667,107,0.79375,28,0.16279069767441862,28.0,0.16279069767441862,0.4375,1.0,0.9375,0.34375,0.65625,10.0,0.009182867495108389
37,0,9200682961,38,829615,Absent,40,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,37,0,24.763157894736842,24.763157894736842,122,0.89375,31,0.3111111111111111,50.0,0.3111111111111111,0.515625,0.003819008813913635,0.79375,0.16279069767441862,0.16279069767441862,0.0,1.0
38,0,9200682961,39,829615,Absent,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,38,0,24.763157894736842,32.0,154,1.0,15,0.12195121951219512,24.0,0.02439024390243902,0.375,0.020796234419099814,0.89375,0.3111111111111111,0.3111111111111111,17.0,0.003819008813913635
40,0,9200682961,41,829615,Absent,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,40,0,24.763157894736842,24.763157894736842,186,1.0,15,1.0,24.0,0.0,0.375,0.020796234419099814,1.0,0.12195121951219512,0.02439024390243902,0.0,0.020796234419099814
41,0,9200682961,42,829615,Absent,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RIGHT,41,0,24.763157894736842,-64.0,122,0.4,15,1.0,19.0,1.0,0.296875,0.020796234419099814,1.0,1.0,0.0,0.0,0.020796234419099814
43,0,9200682961,44,829615,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RS,43,0,24.763157894736842,32.0,152,0.9875,32,0.11904761904761904,34.0,0.8809523809523809,0.5,1.0,0.4,1.0,1.0,0.0,0.020796234419099814
45,0,9200682961,46,829615,Absent,45,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,20,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,45,0,24.763157894736842,24.763157894736842,172,0.925,31,0.3125,47.0,0.16964285714285715,0.546875,0.004584084770106734,0.9875,0.11904761904761904,0.8809523809523809,2.0,1.0
46,0,9200682961,47,829615,Absent,45,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,24,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,NOTHING,46,0,24.763157894736842,28.0,196,0.95,31,1.0,38.0,0.7714285714285715,0.46875,0.004584084770106734,0.925,0.3125,0.16964285714285715,12.0,0.004584084770106734
48,0,9200682961,49,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,48,0,24.763157894736842,-64.0,132,0.4,0,0.0,0.0,0.0,0.0,1.0,0.95,1.0,0.7714285714285715,8.0,0.004584084770106734
50,0,9200682961,51,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,50,0,24.763157894736842,24.763157894736842,164,1.0,0,1.0,38.0,1.0,0.59375,1.0,0.4,0.0,0.0,0.0,1.0
51,0,9200682961,52,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,51,0,24.763157894736842,24.763157894736842,196,1.0,0,1.0,38.0,0.0,0.59375,1.0,1.0,1.0,1.0,0.0,1.0
52,0,9200682961,53,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,52,0,24.763157894736842,24.763157894736842,228,1.0,0,1.0,42.0,0.5454545454545454,0.65625,1.0,1.0,1.0,0.0,0.0,1.0
53,0,9200682961,54,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,53,0,24.763157894736842,24.763157894736842,260,1.0,0,1.0,42.0,0.0,0.65625,1.0,1.0,1.0,0.5454545454545454,0.0,1.0
54,0,9200682961,55,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,54,0,24.763157894736842,24.763157894736842,292,1.0,0,1.0,42.0,0.0,0.65625,1.0,1.0,1.0,0.0,0.0,1.0
55,0,9200682961,56,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,55,0,24.763157894736842,24.763157894736842,324,1.0,0,1.0,9.0,0.7857142857142857,0.140625,1.0,1.0,1.0,0.0,0.0,1.0
56,0,9200682961,57,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,56,0,24.763157894736842,32.0,356,1.0,0,1.0,9.0,0.0,0.140625,1.0,1.0,1.0,0.7857142857142857,0.0,1.0
58,0,9200682961,59,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,58,0,24.763157894736842,24.763157894736842,388,1.0,0,1.0,27.0,0.9714285714285714,0.421875,1.0,1.0,1.0,0.0,0.0,1.0
59,0,9200682961,60,829615,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,,NOTHING,NOTHING,,59,0,24.763157894736842,,420,1.0,0,1.0,23.0,0.8095238095238095,0.359375,1.0,1.0,1.0,0.9714285714285714,0.0,1.0
60,0,9200682961,1,920069,Absent,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,21,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,LEFT,60,0,24.763157894736842,32.0,21,0.93125,23,,36.0,,0.390625,0.008264124158046258,,,,,
63,0,9200682961,4,920069,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,LEFT,63,0,24.763157894736842,24.763157894736842,53,1.0,32,0.30952380952380953,32.0,0.30952380952380953,0.5,1.0,0.93125,,,11.0,0.008264124158046258
64,0,9200682961,5,920069,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,LEFT,64,0,24.763157894736842,24.763157894736842,85,1.0,32,1.0,32.0,0.0,0.5,1.0,1.0,0.30952380952380953,0.30952380952380953,0.0,1.0
65,0,9200682961,6,920069,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RS,65,0,24.763157894736842,-64.0,21,0.4,32,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0
67,0,9200682961,8,920069,Absent,22,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,28,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,OUT,67,0,24.763157894736842,24.763157894736842,49,0.975,20,0.2682926829268293,30.0,0.2682926829268293,0.40625,0.01142289099346694,0.4,1.0,0.0,0.0,1.0
68,0,9200682961,9,920069,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,OUT,ALL,68,0,24.763157894736842,24.763157894736842,78,0.98125,28,0.2,39.0,0.8,0.5625,1.0,0.975,0.2682926829268293,0.2682926829268293,4.0,0.01142289099346694
69,0,9200682961,10,920069,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,RS,69,0,24.763157894736842,24.763157894736842,78,0.8,64,0.4375,64.0,0.22697368421052633,0.5,1.0,0.98125,0.2,0.8,3.0,1.0
70,0,9200682961,11,920069,Absent,61,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,12,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,70,0,24.763157894736842,24.763157894736842,90,0.875,40,0.625,56.0,0.265,0.5625,0.009182867495108389,0.8,0.4375,0.22697368421052633,32.0,1.0
71,0,9200682961,12,920069,Absent,60,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,12,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,71,0,24.763157894736842,24.763157894736842,102,0.875,40,0.40350877192982454,52.0,0.04350877192982455,0.5,0.007454186295369829,0.875,0.625,0.265,20.0,0.009182867495108389
72,0,9200682961,13,920069,Absent,60,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,-8,40,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,72,0,24.763157894736842,24.763157894736842,94,0.75,40,1.0,64.0,0.5,0.375,0.007454186295369829,0.875,0.40350877192982454,0.04350877192982455,20.0,0.007454186295369829
