index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
0,6936719377,2,193774,Absent,27,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,21,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,52,0.93125,18,0.08,45.0,0.13052631578947366,0.53125,,,,,RS
0,6936719377,3,193774,Absent,20,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-64,0,Unicorn_Present,7,5.0,9,Unicorn_Present,RS,-12,0.4,19,0.12121212121212122,24.0,0.07243163340724317,0.375,0.93125,0.08,0.13052631578947366,11.0,LEFT
0,6936719377,4,193774,Present,6,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Present,1,1.0,5,Unicorn_Absent,LEFT,16,0.975,6,0.08695652173913043,8.0,0.013043478260869573,0.0625,0.4,0.12121212121212122,0.07243163340724317,0.0,RS
0,6936719377,5,193774,Absent,57,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,13,19,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,29,0.88125,40,0.12195121951219512,53.0,0.06639566395663957,0.53125,0.975,0.08695652173913043,0.013043478260869573,4.0,NOTHING
0,6936719377,6,193774,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,61,1.0,0,0.0,36.0,0.36,0.5625,0.88125,0.12195121951219512,0.06639566395663957,19.0,NOTHING
0,6936719377,7,193774,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,4,3.0,2,Unicorn_Present,NOTHING,93,1.0,0,1.0,16.0,0.5555555555555556,0.25,1.0,0.0,0.36,0.0,NOTHING
0,6936719377,8,193774,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,2,0.0,2,Unicorn_Present,NOTHING,29,0.4,0,1.0,36.0,0.5555555555555556,0.5625,1.0,1.0,0.5555555555555556,0.0,DOWN
0,6936719377,9,193774,Present,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,12,Unicorn_Present,5,7.0,3,Unicorn_Absent,DOWN,49,0.925,30,0.0,48.0,0.8333333333333334,0.5625,0.4,1.0,0.5555555555555556,0.0,RS
0,6936719377,10,193774,Absent,41,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,24,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,73,0.95,30,0.2,39.0,0.025000000000000022,0.484375,0.925,0.0,0.8333333333333334,12.0,OUT
0,6936719377,11,193774,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,OUT,96,0.94375,28,0.4146341463414634,36.0,0.5853658536585367,0.421875,0.95,0.2,0.025000000000000022,8.0,RS
0,6936719377,12,193774,Present,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Present,4,2.0,9,Unicorn_Absent,RS,127,0.99375,7,0.12903225806451613,13.0,0.2827324478178368,0.1875,0.94375,0.4146341463414634,0.5853658536585367,9.0,RS
0,6936719377,13,193774,Absent,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,158,0.99375,11,0.6363636363636364,19.0,0.4935064935064935,0.28125,0.99375,0.12903225806451613,0.2827324478178368,1.0,RS
0,6936719377,14,193774,Absent,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,1,Unicorn_Present,4,6.0,9,Unicorn_Present,RS,93,0.39375,11,1.0,19.0,0.0,0.28125,0.99375,0.6363636363636364,0.4935064935064935,1.0,RS
0,6936719377,15,193774,Absent,20,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-74,10,Unicorn_Present,4,7.0,9,Unicorn_Present,RS,19,0.3375,18,0.20833333333333334,40.0,0.06944444444444445,0.46875,0.39375,1.0,0.0,1.0,RS
0,6936719377,16,193774,Present,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,5,Unicorn_Present,0,6.0,9,Unicorn_Present,RS,46,0.96875,15,0.17857142857142858,27.0,0.04642857142857143,0.34375,0.3375,0.20833333333333334,0.06944444444444445,10.0,RS
0,6936719377,17,193774,Present,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Present,5,5.0,9,Unicorn_Absent,RS,77,0.99375,9,0.2631578947368421,18.0,0.18315789473684208,0.265625,0.96875,0.17857142857142858,0.04642857142857143,5.0,RS
0,6936719377,18,193774,Absent,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,108,0.99375,2,0.0,36.0,0.125,0.546875,0.99375,0.2631578947368421,0.18315789473684208,1.0,RS
