index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Gamma
62,17846976,32,178469,Absent,28,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,23,9,Unicorn_Absent,-1,-1,0,191,0.94375,24.0,0.3,48.0,0.7567567567567568,0.609375,RS,0.9125,0.2391304347826087,0.7567567567567568,14,OUT,0.05,0.99
66,17846976,34,178469,Absent,41,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,15,17,Unicorn_Absent,-1,-1,0,128,0.89375,30.0,0.2558139534883721,46.0,0.7804878048780488,0.453125,RS,0.94375,0.3,0.7567567567567568,9,RS,0.05,0.99
76,17846976,39,178469,Absent,27,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,32,0,Unicorn_Absent,-1,-1,0,85,1.0,23.0,0.5142857142857142,23.0,0.7804878048780488,0.359375,RS,0.89375,0.2558139534883721,0.7804878048780488,17,RS,0.05,0.99
82,17846976,42,178469,Absent,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,0,-24,0.94375,14.0,0.1935483870967742,47.0,0.0680272108843537,0.59375,RS,1.0,0.5142857142857142,0.7804878048780488,0,RS,0.05,0.99
94,17846976,48,178469,Absent,32,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,12,Unicorn_Absent,-1,-1,0,-61,0.925,22.0,0.125,46.0,0.0680272108843537,0.53125,RS,0.94375,0.1935483870967742,0.0680272108843537,9,RS,0.05,0.99
102,17846976,52,178469,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,-64,0.8,64.0,0.34375,64.0,0.19722222222222222,0.5,ALL,0.925,0.125,0.0680272108843537,12,RS,0.05,0.99
104,17846976,53,178469,Absent,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,-35,0.98125,10.0,0.15625,33.0,0.19722222222222222,0.46875,RS,0.8,0.34375,0.19722222222222222,32,ALL,0.05,0.99
106,17846976,54,178469,Absent,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,-6,0.98125,10.0,1.0,33.0,0.12566277836691409,0.46875,RS,0.98125,0.15625,0.19722222222222222,3,RS,0.05,0.99
110,17846976,56,178469,Absent,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,53,0.98125,10.0,1.0,33.0,0.12566277836691409,0.46875,RS,0.98125,1.0,0.12566277836691409,3,RS,0.05,0.99
112,17846976,57,178469,Absent,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,82,0.98125,10.0,1.0,33.0,0.020869565217391306,0.46875,RS,0.98125,1.0,0.12566277836691409,3,RS,0.05,0.99
118,17846976,60,178469,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,26,6,Unicorn_Absent,-1,-1,5,170,0.9625,32.0,0.13513513513513514,36.0,0.020869565217391306,0.46875,LEFT,0.98125,1.0,0.020869565217391306,3,RS,0.05,0.99
1,17846976,1,697628,Absent,50,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,19,13,Unicorn_Absent,-1,-1,9,19,0.91875,34.0,1.0,42.0,0.7,0.453125,,,,,,,0.05,0.99
5,17846976,3,697628,Absent,50,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,16,16,Unicorn_Absent,-1,-1,9,65,0.9,34.0,1.0,50.0,0.7,0.53125,,0.91875,1.0,0.7,13,,0.05,0.99
17,17846976,9,697628,Absent,12,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,147,0.95,12.0,0.12195121951219512,42.0,0.7441860465116279,0.53125,,0.9,1.0,0.7,16,,0.05,0.99
21,17846976,11,697628,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,207,0.9875,2.0,0.07692307692307693,64.0,0.7441860465116279,0.96875,,0.95,0.12195121951219512,0.7441860465116279,8,,0.05,0.99
25,17846976,13,697628,Absent,47,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,17,15,Unicorn_Absent,-1,-1,9,252,0.90625,30.0,0.03225806451612903,43.0,0.5142857142857142,0.4375,,0.9875,0.07692307692307693,0.7441860465116279,2,,0.05,0.99
27,17846976,14,697628,Absent,47,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,24,8,Unicorn_Absent,-1,-1,9,276,0.95,30.0,1.0,40.0,0.5142857142857142,0.5,,0.90625,0.03225806451612903,0.5142857142857142,15,,0.05,0.99
29,17846976,15,697628,Absent,47,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,19,13,Unicorn_Absent,-1,-1,9,295,0.91875,30.0,1.0,49.0,0.1935483870967742,0.5625,,0.95,1.0,0.5142857142857142,8,,0.05,0.99
33,17846976,17,697628,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,343,0.9,32.0,0.2653061224489796,48.0,0.1935483870967742,0.5,RIGHT,0.91875,1.0,0.1935483870967742,13,,0.05,0.99
41,17846976,21,697628,Absent,24,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,22,10,Unicorn_Absent,-1,-1,9,450,0.9375,21.0,0.17777777777777778,45.0,0.3194444444444444,0.546875,,0.9,0.2653061224489796,0.1935483870967742,16,RIGHT,0.05,0.99
57,17846976,29,697628,Absent,46,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,21,11,Unicorn_Absent,-1,-1,9,232,0.93125,30.0,0.24390243902439024,48.0,0.3194444444444444,0.578125,,0.9375,0.17777777777777778,0.3194444444444444,10,,0.05,0.99
61,17846976,31,697628,Absent,41,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1,9,168,0.9125,33.0,0.26,47.0,0.016249999999999987,0.515625,,0.93125,0.24390243902439024,0.3194444444444444,11,,0.05,0.99
63,17846976,32,697628,Absent,41,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,23,9,Unicorn_Absent,-1,-1,9,191,0.94375,33.0,1.0,48.0,0.016249999999999987,0.609375,,0.9125,0.26,0.016249999999999987,14,,0.05,0.99
67,17846976,34,697628,Absent,41,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,15,17,Unicorn_Absent,-1,-1,9,128,0.89375,33.0,1.0,46.0,0.16193181818181818,0.453125,,0.94375,1.0,0.016249999999999987,9,,0.05,0.99
77,17846976,39,697628,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,85,1.0,0.0,0.0,23.0,0.16193181818181818,0.359375,NOTHING,0.89375,1.0,0.16193181818181818,17,,0.05,0.99
83,17846976,42,697628,Absent,58,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,23,9,Unicorn_Absent,-1,-1,9,-24,0.94375,42.0,0.0,47.0,0.0,0.59375,,1.0,0.0,0.16193181818181818,0,NOTHING,0.05,0.99
95,17846976,48,697628,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,20,12,Unicorn_Absent,-1,-1,7,-61,0.925,36.0,0.4444444444444444,46.0,0.0,0.53125,IN,0.94375,0.0,0.0,9,,0.05,0.99
103,17846976,52,697628,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1,4,-64,0.8,32.0,0.36,64.0,0.0,0.5,UP,0.925,0.4444444444444444,0.0,12,IN,0.05,0.99
105,17846976,53,697628,Absent,38,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,29,3,Unicorn_Absent,-1,-1,9,-35,0.98125,26.0,0.3181818181818182,33.0,0.0,0.46875,,0.8,0.36,0.0,32,UP,0.05,0.99
107,17846976,54,697628,Absent,38,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,29,3,Unicorn_Absent,-1,-1,9,-6,0.98125,26.0,1.0,33.0,0.0,0.46875,,0.98125,0.3181818181818182,0.0,3,,0.05,0.99
111,17846976,56,697628,Absent,38,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,29,3,Unicorn_Absent,-1,-1,9,53,0.98125,26.0,1.0,33.0,0.0,0.46875,,0.98125,1.0,0.0,3,,0.05,0.99
113,17846976,57,697628,Absent,38,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,29,3,Unicorn_Absent,-1,-1,9,82,0.98125,26.0,1.0,33.0,0.10624417520969245,0.46875,,0.98125,1.0,0.0,3,,0.05,0.99
119,17846976,60,697628,Absent,10,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26,6,Unicorn_Absent,-1,-1,9,170,0.9625,10.0,0.2413793103448276,36.0,0.10624417520969245,0.46875,,0.98125,1.0,0.10624417520969245,3,,0.05,0.99
3360,18226198,1,18225,Absent,43,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,22,10,Unicorn_Absent,-1,-1,0,22,0.9375,32.0,1.0,45.0,0.0,0.546875,RS,,,,,,0.05,0.99
3364,18226198,3,18225,Absent,43,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,24,8,Unicorn_Absent,-1,-1,0,-35,0.95,32.0,1.0,41.0,0.0,0.515625,RS,0.9375,1.0,0.0,10,RS,0.05,0.99
3366,18226198,4,18225,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,-3,1.0,0.0,0.0,17.0,0.7878787878787878,0.265625,NOTHING,0.95,1.0,0.0,8,RS,0.05,0.99
3374,18226198,8,18225,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,24,8,Unicorn_Absent,-1,-1,6,-97,0.95,32.0,0.0,42.0,0.7878787878787878,0.53125,RIGHT,1.0,0.0,0.7878787878787878,0,NOTHING,0.05,0.99
3376,18226198,9,18225,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,24,8,Unicorn_Absent,-1,-1,6,-73,0.95,32.0,1.0,42.0,1.0,0.53125,RIGHT,0.95,0.0,0.7878787878787878,8,RIGHT,0.05,0.99
3378,18226198,10,18225,Absent,20,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1,0,-48,0.95625,17.0,0.1951219512195122,28.0,1.0,0.328125,RS,0.95,1.0,1.0,8,RIGHT,0.05,0.99
3380,18226198,11,18225,Absent,20,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1,0,-23,0.95625,17.0,1.0,28.0,0.16666666666666666,0.328125,RS,0.95625,0.1951219512195122,1.0,7,RS,0.05,0.99
3386,18226198,14,18225,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1,3,67,0.98125,32.0,0.2894736842105263,37.0,0.16666666666666666,0.53125,DOWN,0.95625,1.0,0.16666666666666666,7,RS,0.05,0.99
3388,18226198,15,18225,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1,3,96,0.98125,32.0,1.0,37.0,0.0,0.53125,DOWN,0.98125,0.2894736842105263,0.16666666666666666,3,DOWN,0.05,0.99
3390,18226198,16,18225,Absent,14,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,29,3,Unicorn_Absent,-1,-1,0,125,0.98125,14.0,0.15,19.0,0.0,0.25,RS,0.98125,1.0,0.0,3,DOWN,0.05,0.99
3392,18226198,17,18225,Absent,14,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,29,3,Unicorn_Absent,-1,-1,0,154,0.98125,14.0,1.0,19.0,0.8048780487804879,0.25,RS,0.98125,0.15,0.0,3,RS,0.05,0.99
3394,18226198,18,18225,Absent,14,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,29,3,Unicorn_Absent,-1,-1,0,183,0.98125,14.0,1.0,19.0,0.8048780487804879,0.25,RS,0.98125,1.0,0.8048780487804879,3,RS,0.05,0.99
