"par","value","feval","restarts","convergence","message"
0.1,4892.33067506803,714,1,0,"Successful convergence"
0.1,4892.33067506803,714,1,0,"Successful convergence"
0.1,4892.33067506803,714,1,0,"Successful convergence"
0.0999999995468846,4892.33067506803,714,1,0,"Successful convergence"
1000,4892.33067506803,714,1,0,"Successful convergence"
499.390512395539,4892.33067506803,714,1,0,"Successful convergence"
0.0167011668647383,4892.33067506803,714,1,0,"Successful convergence"
1.32949207198862e-10,4892.33067506803,714,1,0,"Successful convergence"
499,4892.33067506803,714,1,0,"Successful convergence"
0.54316845689485,4892.33067506803,714,1,0,"Successful convergence"
