"par","value","feval","restarts","convergence","message"
0.0025048124329457,5581.40544909777,1311,2,0,"Successful convergence"
0.00378057560827343,5581.40544909777,1311,2,0,"Successful convergence"
0.0386924601441228,5581.40544909777,1311,2,0,"Successful convergence"
0.053907213255185,5581.40544909777,1311,2,0,"Successful convergence"
1000,5581.40544909777,1311,2,0,"Successful convergence"
453.823338283437,5581.40544909777,1311,2,0,"Successful convergence"
27.8552321811032,5581.40544909777,1311,2,0,"Successful convergence"
3.78531650468972e-08,5581.40544909777,1311,2,0,"Successful convergence"
1000,5581.40544909777,1311,2,0,"Successful convergence"
1,5581.40544909777,1311,2,0,"Successful convergence"
