"par","value","feval","restarts","convergence","message"
0.0949439397547394,10000,11,0,0,"Successful convergence"
0.019439319963567,10000,11,0,0,"Successful convergence"
0.0359464428853244,10000,11,0,0,"Successful convergence"
0.0784651124849916,10000,11,0,0,"Successful convergence"
593.525510281324,10000,11,0,0,"Successful convergence"
499.711623952491,10000,11,0,0,"Successful convergence"
15.8931087329984,10000,11,0,0,"Successful convergence"
779.992544092238,10000,11,0,0,"Successful convergence"
499.760098362109,10000,11,0,0,"Successful convergence"
0.222995906602591,10000,11,0,0,"Successful convergence"
