"par","value","feval","restarts","convergence","message"
0.0764723993848342,9834.28108434447,888,0,0,"Successful convergence"
0.0245003212504172,9834.28108434447,888,0,0,"Successful convergence"
0.0748059657385778,9834.28108434447,888,0,0,"Successful convergence"
0.052795509246651,9834.28108434447,888,0,0,"Successful convergence"
0,9834.28108434447,888,0,0,"Successful convergence"
0,9834.28108434447,888,0,0,"Successful convergence"
32,9834.28108434447,888,0,0,"Successful convergence"
1000,9834.28108434447,888,0,0,"Successful convergence"
999.999886746024,9834.28108434447,888,0,0,"Successful convergence"
1,9834.28108434447,888,0,0,"Successful convergence"
