"par","value","feval","restarts","convergence","message"
0.0999999958758589,5654.8707851052,887,2,0,"Successful convergence"
0.0592453558787849,5654.8707851052,887,2,0,"Successful convergence"
0.0242689298106717,5654.8707851052,887,2,0,"Successful convergence"
0.0618767989393996,5654.8707851052,887,2,0,"Successful convergence"
999.999996106491,5654.8707851052,887,2,0,"Successful convergence"
999.999227108207,5654.8707851052,887,2,0,"Successful convergence"
28.2696002074428,5654.8707851052,887,2,0,"Successful convergence"
0,5654.8707851052,887,2,0,"Successful convergence"
27.377716909444,5654.8707851052,887,2,0,"Successful convergence"
0.999999990886322,5654.8707851052,887,2,0,"Successful convergence"
