"par","value","feval","restarts","convergence","message"
0.0999999999754325,5132.59430400878,1088,1,0,"Successful convergence"
6.06181771445335e-15,5132.59430400878,1088,1,0,"Successful convergence"
0.0999999998202736,5132.59430400878,1088,1,0,"Successful convergence"
0.0999999999998826,5132.59430400878,1088,1,0,"Successful convergence"
0.439128585347781,5132.59430400878,1088,1,0,"Successful convergence"
499.018319918177,5132.59430400878,1088,1,0,"Successful convergence"
31.999301627061,5132.59430400878,1088,1,0,"Successful convergence"
984.491983055167,5132.59430400878,1088,1,0,"Successful convergence"
499.967936257812,5132.59430400878,1088,1,0,"Successful convergence"
0.00407358705924482,5132.59430400878,1088,1,0,"Successful convergence"
