"par","value","feval","restarts","convergence","message"
0.0734609150793403,10000,8,0,0,"Successful convergence"
0.0431075300555676,10000,8,0,0,"Successful convergence"
0.00961566905025393,10000,8,0,0,"Successful convergence"
0.0883928714552894,10000,8,0,0,"Successful convergence"
213.179309153929,10000,8,0,0,"Successful convergence"
888.163576601073,10000,8,0,0,"Successful convergence"
0.733012430369854,10000,8,0,0,"Successful convergence"
