index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Gamma
3620,17077367,11,170702,Absent,54,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,27,5,Unicorn_Absent,-1,-1.0,0,215,0.96875,39.0,0.25,46.0,0.5957446808510638,0.640625,RS,0.98125,0.0,0.0,3,RS,0.025,0.95
3628,17077367,15,170702,Absent,32,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,17,15,Unicorn_Absent,-1,-1.0,0,314,0.90625,24.0,0.3695652173913043,49.0,0.5957446808510638,0.53125,RS,0.96875,0.25,0.5957446808510638,5,RS,0.025,0.95
3632,17077367,17,170702,Absent,26,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,20,12,Unicorn_Absent,-1,-1.0,0,362,0.925,21.0,0.25,41.0,0.8913043478260869,0.453125,RS,0.90625,0.3695652173913043,0.5957446808510638,15,RS,0.025,0.95
3634,17077367,18,170702,Absent,26,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,388,0.9625,21.0,1.0,35.0,0.8913043478260869,0.453125,RS,0.925,0.25,0.8913043478260869,12,RS,0.025,0.95
3636,17077367,19,170702,Absent,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,5,Unicorn_Absent,-1,-1.0,0,415,0.96875,9.0,0.07142857142857142,45.0,0.0,0.625,RS,0.9625,1.0,0.8913043478260869,6,RS,0.025,0.95
3638,17077367,20,170702,Absent,34,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,20,12,Unicorn_Absent,-1,-1.0,0,435,0.925,25.0,0.0625,48.0,0.0,0.5625,RS,0.96875,0.07142857142857142,0.0,5,RS,0.025,0.95
3640,17077367,21,170702,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1.0,7,445,0.8625,36.0,0.38636363636363635,49.0,0.8918918918918919,0.421875,IN,0.925,0.0625,0.0,12,RS,0.025,0.95
3646,17077367,24,170702,Absent,53,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,13,19,Unicorn_Absent,-1,-1.0,0,521,0.88125,41.0,0.6041666666666666,54.0,0.8918918918918919,0.546875,RS,0.8625,0.38636363636363635,0.8918918918918919,22,IN,0.025,0.95
3654,17077367,28,170702,Absent,48,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,26,6,Unicorn_Absent,-1,-1.0,0,633,0.9625,35.0,0.35714285714285715,43.0,0.21212121212121213,0.578125,RS,0.88125,0.6041666666666666,0.8918918918918919,19,RS,0.025,0.95
3656,17077367,29,170702,Absent,20,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,660,0.96875,18.0,0.20454545454545456,34.0,0.21212121212121213,0.453125,RS,0.9625,0.35714285714285715,0.21212121212121213,6,RS,0.025,0.95
3666,17077367,34,170702,Absent,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,712,0.9875,9.0,0.125,40.0,0.18548387096774194,0.59375,RS,0.96875,0.20454545454545456,0.21212121212121213,5,RS,0.025,0.95
3672,17077367,37,170702,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,675,0.9,32.0,0.10810810810810811,47.0,0.18548387096774194,0.484375,UP,0.9875,0.125,0.18548387096774194,2,RS,0.025,0.95
3676,17077367,39,170702,Absent,58,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,10,22,Unicorn_Absent,-1,-1.0,0,715,0.8625,38.0,0.48936170212765956,52.0,0.1877470355731225,0.46875,RS,0.9,0.10810810810810811,0.18548387096774194,16,UP,0.025,0.95
3686,17077367,44,170702,Absent,8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,642,0.98125,7.0,0.046511627906976744,40.0,0.1877470355731225,0.578125,RS,0.8625,0.48936170212765956,0.1877470355731225,22,RS,0.025,0.95
3688,17077367,45,170702,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,674,1.0,1.0,0.0,14.0,0.10849056603773582,0.21875,RS,0.98125,0.046511627906976744,0.1877470355731225,3,RS,0.025,0.95
3692,17077367,47,170702,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,1,622,0.89375,64.0,0.015625,64.0,0.10849056603773582,0.734375,ALL,1.0,0.0,0.10849056603773582,0,RS,0.025,0.95
3694,17077367,48,170702,Absent,9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,650,0.975,8.0,0.125,21.0,0.8444444444444444,0.265625,RS,0.89375,0.015625,0.10849056603773582,17,ALL,0.025,0.95
3700,17077367,51,170702,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,3,623,0.90625,32.0,0.1111111111111111,47.0,0.8444444444444444,0.5,DOWN,0.975,0.125,0.8444444444444444,4,RS,0.025,0.95
3702,17077367,52,170702,Absent,26,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,21,11,Unicorn_Absent,-1,-1.0,0,644,0.93125,22.0,0.2558139534883721,41.0,0.17346938775510204,0.46875,RS,0.90625,0.1111111111111111,0.8444444444444444,15,DOWN,0.025,0.95
3704,17077367,53,170702,Absent,26,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,21,11,Unicorn_Absent,-1,-1.0,0,665,0.93125,22.0,1.0,41.0,0.17346938775510204,0.46875,RS,0.93125,0.2558139534883721,0.17346938775510204,11,RS,0.025,0.95
3708,17077367,55,170702,Absent,26,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,21,11,Unicorn_Absent,-1,-1.0,0,611,0.93125,22.0,1.0,41.0,0.2708333333333333,0.46875,RS,0.93125,1.0,0.17346938775510204,11,RS,0.025,0.95
3710,17077367,56,170702,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,3,628,0.90625,32.0,0.2558139534883721,47.0,0.2708333333333333,0.5,DOWN,0.93125,1.0,0.2708333333333333,11,RS,0.025,0.95
3714,17077367,58,170702,Absent,37,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,31,1,Unicorn_Absent,-1,-1.0,0,579,0.99375,31.0,0.4318181818181818,34.0,0.6136363636363636,0.515625,RS,0.90625,0.2558139534883721,0.2708333333333333,15,DOWN,0.025,0.95
3716,17077367,59,170702,Absent,47,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,0,599,0.925,37.0,0.3333333333333333,41.0,0.6136363636363636,0.453125,RS,0.99375,0.4318181818181818,0.6136363636363636,1,RS,0.025,0.95
3601,17077367,1,736795,Absent,42,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,13,19,Unicorn_Absent,-1,-1.0,9,13,0.88125,34.0,1.0,49.0,0.2368197278911564,0.46875,,,,,,,0.025,0.95
3603,17077367,2,736795,Absent,42,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,13,19,Unicorn_Absent,-1,-1.0,9,26,0.88125,34.0,1.0,49.0,0.2368197278911564,0.46875,,0.88125,1.0,0.2368197278911564,19,,0.025,0.95
3605,17077367,3,736795,Absent,42,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,13,19,Unicorn_Absent,-1,-1.0,9,39,0.88125,34.0,1.0,49.0,0.20714285714285716,0.46875,,0.88125,1.0,0.2368197278911564,19,,0.025,0.95
3607,17077367,4,736795,Absent,42,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,13,19,Unicorn_Absent,-1,-1.0,9,52,0.88125,34.0,1.0,49.0,0.20714285714285716,0.46875,,0.88125,1.0,0.20714285714285716,19,,0.025,0.95
3609,17077367,5,736795,Absent,42,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,13,19,Unicorn_Absent,-1,-1.0,9,65,0.88125,34.0,1.0,49.0,0.11079545454545456,0.46875,,0.88125,1.0,0.20714285714285716,19,,0.025,0.95
3611,17077367,6,736795,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,81,0.9,32.0,0.40425531914893614,50.0,0.11079545454545456,0.53125,DOWN,0.88125,1.0,0.11079545454545456,19,,0.025,0.95
3613,17077367,7,736795,Absent,24,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,24,8,Unicorn_Absent,-1,-1.0,9,105,0.95,19.0,0.10869565217391304,45.0,0.10227272727272727,0.578125,,0.9,0.40425531914893614,0.11079545454545456,16,DOWN,0.025,0.95
3615,17077367,8,736795,Absent,24,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,24,8,Unicorn_Absent,-1,-1.0,9,129,0.95,19.0,1.0,45.0,0.10227272727272727,0.578125,,0.95,0.10869565217391304,0.10227272727272727,8,,0.025,0.95
3617,17077367,9,736795,Absent,24,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,2,Unicorn_Absent,-1,-1.0,9,159,0.9875,19.0,1.0,24.0,0.3141141141141141,0.34375,,0.95,1.0,0.10227272727272727,8,,0.025,0.95
3619,17077367,10,736795,Absent,23,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,188,0.98125,21.0,0.21212121212121213,34.0,0.3141141141141141,0.484375,,0.9875,1.0,0.3141141141141141,2,,0.025,0.95
3621,17077367,11,736795,Absent,13,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,215,0.96875,12.0,0.06451612903225806,46.0,0.14936170212765953,0.640625,,0.98125,0.21212121212121213,0.3141141141141141,3,,0.025,0.95
3629,17077367,15,736795,Absent,50,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,17,15,Unicorn_Absent,-1,-1.0,9,314,0.90625,40.0,0.18181818181818182,49.0,0.14936170212765953,0.53125,,0.96875,0.06451612903225806,0.14936170212765953,5,,0.025,0.95
3633,17077367,17,736795,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,12,Unicorn_Absent,-1,-1.0,5,362,0.925,32.0,0.3584905660377358,41.0,0.28682170542635654,0.453125,LEFT,0.90625,0.18181818181818182,0.14936170212765953,15,,0.025,0.95
3635,17077367,18,736795,Absent,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,26,6,Unicorn_Absent,-1,-1.0,9,388,0.9625,20.0,0.15555555555555556,35.0,0.28682170542635654,0.453125,,0.925,0.3584905660377358,0.28682170542635654,12,LEFT,0.025,0.95
3637,17077367,19,736795,Absent,62,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,27,5,Unicorn_Absent,-1,-1.0,9,415,0.96875,41.0,0.24489795918367346,45.0,0.13953488372093023,0.625,,0.9625,0.15555555555555556,0.28682170542635654,6,,0.025,0.95
3639,17077367,20,736795,Absent,50,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,20,12,Unicorn_Absent,-1,-1.0,9,435,0.925,35.0,0.3333333333333333,48.0,0.13953488372093023,0.5625,,0.96875,0.24489795918367346,0.13953488372093023,5,,0.025,0.95
3641,17077367,21,736795,Absent,50,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,10,22,Unicorn_Absent,-1,-1.0,9,445,0.8625,35.0,1.0,49.0,0.184375,0.421875,,0.925,0.3333333333333333,0.13953488372093023,12,,0.025,0.95
3647,17077367,24,736795,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,13,19,Unicorn_Absent,-1,-1.0,6,521,0.88125,32.0,0.3673469387755102,54.0,0.184375,0.546875,RIGHT,0.8625,1.0,0.184375,22,,0.025,0.95
3655,17077367,28,736795,Absent,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,26,6,Unicorn_Absent,-1,-1.0,9,633,0.9625,14.0,0.15,43.0,0.875,0.578125,,0.88125,0.3673469387755102,0.184375,19,RIGHT,0.025,0.95
3657,17077367,29,736795,Absent,27,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,660,0.96875,21.0,0.09375,34.0,0.875,0.453125,,0.9625,0.15,0.875,6,,0.025,0.95
3667,17077367,34,736795,Absent,50,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,712,0.9875,33.0,0.22727272727272727,40.0,0.12573099415204678,0.59375,,0.96875,0.09375,0.875,5,,0.025,0.95
3673,17077367,37,736795,Absent,44,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,16,16,Unicorn_Absent,-1,-1.0,9,675,0.9,31.0,0.4222222222222222,47.0,0.12573099415204678,0.484375,,0.9875,0.22727272727272727,0.12573099415204678,2,,0.025,0.95
